,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,비유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,매출총이익증가율,당기순이익증가율,정상영업손익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,영업비용대영업수익비율,기업순이익률,금융비용대총비용비율,이자부담률,1주당매출액,1주당순이익,1주당CASHFLOW,1주당정상영업이익,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,유동비율,당좌비율,현금비율,매입채무대재고자산비율,부채비율,유동부채비율,단기차입금대총차입금비율,순운전자본비율,차입금비율,CASHFLOW대부채비율,CASHFLOW대차입금비율,CASHFLOW대총자본비율,CASHFLOW대매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의증가,경영기간,상장기간,label,산업분류,기업생애주기_Shake-Out,기업생애주기_도입기,기업생애주기_성숙기,기업생애주기_성장기,기업생애주기_쇠퇴기
4838,(주)한프,66110,2011/12,0.6262751478525864,17.283744254074385,-16.766995746047034,16.8496979983028,-12.564494553793237,-11.036273991899982,-8.937958480591607,-42.3352477944224,-172.85614687427375,-130.41951580114582,15.88,-5.11,-4.04,-7.31,84.12,107.07,-2.82,1.39,2.71,4008.01,-215.0,369.59,-107.58,39.92,58.83,66.45,16.44,60.08,51.87,48.13,115.83,87.32,35.95,2.44,14.87,92.81,88.15,0.0,-5.8,76.21,15.25,18.57,7.34,9.33,0.79,1.43,1.76,18.56,1.79,4.19,3.13,5.36,1.57,0.91,5655.0,-13336.0,6137.0,-1543.0,17.0,10.0,0,1,0,0,0,1,0
4839,(주)한프,66110,2012/12,0.6968059850886086,-1.3064443335946223,4.757312761170042,-2.0014097443236434,4.9502786580701565,-4.045227373942303,-7.581168566443259,-27.03562994147243,43.22169059011164,8.566221142162819,12.54,-3.14,-2.28,-4.5,87.46,102.66,-0.8,1.85,2.99,3704.17,-122.0,119.17,-98.39,41.53,58.94,71.03,17.05,58.47,49.42,50.58,118.3,94.61,38.85,3.5,20.55,102.33,88.82,88.58,-2.37,83.25,9.42,11.58,4.76,6.6,0.72,1.43,1.47,16.99,1.78,4.33,3.02,5.18,1.36,0.85,1823.0,-5418.0,3884.0,338.0,18.0,11.0,0,1,0,0,0,1,0
4840,(주)한프,66110,2013/12,-16.96699375557538,-11.766829526583072,-17.34888002454741,-16.695727986050567,-10.079133694294043,-67.95503184384911,-15.084518474079823,-77.44159864902899,-1394.7191011235957,-299.468438538206,3.33,-55.29,-37.05,-103.91,96.67,112.49,-35.53,1.42,2.36,3145.42,-1822.0,83.67,-392.93,41.34,64.12,70.48,14.83,58.66,19.07,80.93,307.54,54.29,19.48,1.69,16.09,424.28,399.21,94.94,-34.8,238.72,2.94,5.23,2.38,3.22,0.67,1.88,1.04,14.31,1.62,4.18,2.64,5.06,1.23,0.67,1280.0,-1162.0,-386.0,-369.0,19.0,12.0,0,1,0,0,1,0,0
4841,(주)한프,66110,2014/12,-12.603597519798637,-1.5548281505728314,-26.239976239976244,-2.9931972789115644,-28.022232515053265,-67.57322175732217,-29.85766233766234,-112.47660636306924,56.58873938209427,-21.939454424484364,-0.59,-34.22,-18.92,-140.36,100.59,121.72,-16.54,3.07,2.75,2206.28,-791.0,102.19,-479.17,34.89,62.57,53.59,13.06,65.11,7.08,91.64,444.32,39.15,14.65,0.78,16.33,721.71,542.06,0.0,-54.23,404.96,2.69,5.2,2.5,4.21,0.55,4.1,0.64,14.04,1.44,3.95,2.27,4.79,0.93,0.46,1564.0,173.0,-1984.0,-440.0,20.0,13.0,0,1,1,0,0,0,0
4842,(주)한프,66110,2015/12,-17.16598763697668,-31.97007481296758,9.865109724179586,-31.653900097097853,0.6435006435006435,493.2273555224375,-31.20926650077024,1286.5237366003064,169.7835497835498,96.6580275542218,17.17,34.71,15.48,49.55,82.83,101.05,18.26,5.46,4.04,1084.68,377.0,-126.95,-11.42,46.28,57.32,86.14,19.75,53.72,60.42,39.58,88.91,138.56,59.14,1.43,7.6,65.5,55.28,0.0,12.88,48.21,-3.09,-4.2,-1.22,-2.49,0.45,1.43,0.65,15.58,1.11,2.77,1.86,4.36,0.77,0.43,-2718.0,600.0,2101.0,-172.0,21.0,14.0,0,1,0,0,0,0,1
4843,(주)한프,66110,2016/12,81.93940935784096,165.09449332029976,-13.313175737584752,163.9976322020521,-22.61029411764705,56.95789473684211,-20.8690409543086,-43.616754451968895,-143.1017369727047,-1420.408163265306,12.23,-18.91,-5.22,-9.49,87.77,120.27,-3.33,5.07,4.23,691.58,-161.0,73.52,-140.2,22.05,51.18,28.29,10.77,77.95,52.12,47.88,149.55,74.65,36.45,5.02,6.16,91.85,56.67,64.35,-7.49,81.52,-0.93,-1.05,-0.45,-2.08,0.28,0.5,0.62,23.75,0.9,1.98,1.66,4.53,0.41,0.45,1953.0,-43256.0,42336.0,1047.0,22.0,15.0,0,1,0,0,0,1,0
4844,(주)한프,66110,2017/12,4.324217247928781,-5.701686998740128,39.900644752140366,-5.740167720525584,-17.94898275327894,3.129680549035388,-22.97142857142857,-74.11032028469751,-273.028209556707,-63.73154362416107,4.11,-91.55,-14.78,-28.52,95.89,143.09,-10.26,14.78,9.38,466.3,-445.0,-158.92,-200.92,29.57,30.01,41.98,20.69,70.43,51.53,48.47,136.69,94.75,66.31,14.0,6.52,94.07,60.56,67.52,-1.64,83.47,-3.31,-3.73,-1.6,-10.14,0.16,0.31,0.34,25.4,0.62,1.02,1.61,4.41,0.22,0.29,-4824.0,-8102.0,15602.0,2638.0,23.0,16.0,0,1,0,1,0,0,0
4845,(주)해피드림,65180,2011/12,3.526952886876252,767.5847457627118,-59.67405475880052,130.65827432467873,0.0,-1.1340826977117624,41.87755102040816,-38.99521531100479,35.21716378859236,39.63449457452884,4.88,-23.74,-10.59,-12.49,95.12,122.48,-12.84,-4.4,-14.78,555.49,-145.0,19.43,-112.6,26.02,0.0,35.16,26.02,73.98,82.86,17.14,89.28,151.82,151.82,13.12,0.0,20.68,20.68,0.0,8.88,14.37,-15.25,-21.94,-2.61,-5.96,0.45,0.53,2.93,5.51,0.97,0.97,189.96,1.49,1.78,0.73,182.0,-4362.0,2523.0,-1657.0,16.0,10.0,0,0,0,0,0,1,0
4846,(주)해피드림,65180,2012/12,63.48418573351279,83.18920788654445,34.917555771096026,73.53041500852757,0.0,73.13978276317125,-11.181434599156118,67.45098039215686,-303.15024232633283,-286.84957426679284,9.22,-107.78,-31.87,-37.1,90.78,188.31,-31.69,0.29,1.27,303.78,-335.0,-206.9,-268.26,21.47,2.64,27.35,20.91,78.53,87.76,12.24,89.48,175.43,170.81,92.94,613.38,13.95,13.95,0.0,9.23,7.27,-62.46,-119.83,-7.65,-32.09,0.3,0.34,2.1,7.51,1.27,1.29,84.18,2.3,0.57,0.79,-3154.0,-6914.0,12012.0,1944.0,17.0,11.0,0,0,0,1,0,0,0
4847,(주)해피드림,65180,2013/12,125.18651916645229,220.4116314199396,-2.731847591660676,160.16249508583408,719.7080291970802,27.931519699812384,269.66098034981644,430.91334894613584,-21.59887798036465,-13.524089019320126,13.24,-35.46,-13.87,-27.82,86.76,127.12,-12.82,2.05,2.09,475.19,-228.0,-137.28,-128.86,9.27,27.05,10.22,6.77,90.73,49.86,50.14,181.97,26.63,19.42,0.26,109.8,100.57,69.87,66.35,-25.56,91.24,-22.54,-24.84,-11.3,-28.89,0.39,0.78,0.78,14.2,4.22,5.78,15.59,41.19,0.5,0.89,-4945.0,-25751.0,28879.0,-2171.0,18.0,12.0,0,0,0,1,0,0,0
4848,(주)해피드림,65180,2014/12,33.90608934079744,50.7366373976074,-53.43680709534369,42.8373545559865,-61.47540983606557,43.66177818515124,-20.7956072200479,13.586237318041464,29.873125720876587,105.88108573890564,18.99,-31.39,-8.66,-15.92,81.01,97.99,-5.18,11.1,7.62,366.65,-118.0,23.67,7.38,3.22,22.37,3.33,2.5,96.78,53.49,46.51,180.93,12.3,9.54,0.14,132.1,86.95,49.03,62.32,-23.0,70.3,-8.69,-10.75,-4.04,-17.47,0.28,0.51,0.61,15.37,2.94,3.52,17.83,27.09,0.35,0.76,875.0,-2598.0,3193.0,-18.0,19.0,13.0,1,0,0,0,0,1,0
4849,(주)핸디소프트,220180,2016/12,36.53089776416862,5.776173285198556,30.412017477340846,53.15996074582925,-8.361774744027302,59.22154632813189,-11.43111068408916,1.9633738334213768,-60.70509521358724,-41.23163488590185,31.41,4.14,2.95,4.23,68.59,94.9,2.78,-0.25,-0.57,4943.44,269.0,-50.91,252.09,69.83,11.89,231.4,61.52,30.17,69.84,30.16,43.21,330.68,291.34,195.34,103.27,43.19,30.24,0.0,48.71,3.11,-2.43,-33.84,-0.73,-1.03,0.71,1.02,2.36,8.31,1.02,1.16,8.58,3.94,126.06,0.78,-380.0,-1262.0,10714.0,9073.0,7.0,1.0,0,0,0,1,0,0,0
4850,(주)핸디소프트,220180,2017/12,31.14922083446116,434.1296928327645,23.58576768655683,48.651246235663486,44.92551210428306,-10.946540793444257,8.881837658991675,-9.144288058026078,-403.1434184675834,-170.69148936170214,26.21,-11.53,-7.74,-12.76,73.79,103.31,-8.38,-0.86,-1.48,5380.96,-582.0,106.95,-178.16,65.8,13.95,192.39,56.62,34.2,47.42,52.58,72.12,186.96,160.88,76.67,92.82,110.88,74.22,21.98,30.6,46.01,0.59,1.41,0.31,0.52,0.67,1.18,1.57,7.86,0.99,1.14,7.63,4.27,43.23,0.69,798.0,-20861.0,17033.0,-3030.0,8.0,2.0,0,0,0,0,0,1,0
4851,(주)행남사,8800,2011/12,-0.7954774883908743,-10.237282042063637,3.640546187451196,-8.602110582639714,-2.727342373400751,-8.411517308314462,7.883150043225638,-30.57473706576012,-68.80977683315622,-3775.757575757576,12.18,-5.92,-4.29,-7.73,87.82,103.23,-2.37,2.46,3.43,8885.55,-385.0,-152.5,-211.83,66.63,51.71,199.65,32.17,33.37,42.25,57.75,78.98,140.32,67.76,0.88,19.55,136.68,112.38,86.67,19.15,98.22,-2.35,-3.27,-1.36,-1.86,0.73,1.65,1.3,11.63,1.11,2.39,2.08,4.22,2.54,0.64,-921.0,-446.0,1056.0,-363.0,37.0,19.0,0,1,0,1,0,0,0
4852,(주)행남사,8800,2012/12,-16.59475740801042,-19.93091018323821,-16.932068094811438,-15.924706264991665,-6.647239505394975,1.2266786551491602,-14.111069698099143,-9.609793420045904,120.99464903997482,-132.91634089132134,12.82,1.45,0.99,3.42,87.18,106.46,3.42,2.79,4.54,7631.83,167.0,-1118.54,-493.37,66.36,58.11,197.25,27.8,33.64,51.28,48.72,65.6,152.77,63.99,1.51,15.97,95.01,84.71,0.0,22.92,62.74,-12.81,-19.41,-6.24,-8.33,0.68,1.47,1.27,10.53,1.03,2.26,1.88,3.6,2.56,0.61,-6755.0,16991.0,-10142.0,93.0,38.0,20.0,0,1,0,0,0,0,1
4853,(주)행남사,8800,2013/12,3.9627153384412654,-6.434064903395235,8.003824185522026,-4.008704061895551,17.29519952754577,5.262823969799828,-4.851588265926054,38.276620958185205,7.04647676161919,146.4585431352803,18.63,1.63,1.14,2.11,81.37,96.84,2.98,2.62,3.81,7261.52,105.65,-591.22,229.24,68.94,63.11,221.94,25.43,31.06,51.92,48.08,59.83,158.77,58.57,1.43,12.75,92.6,83.63,99.31,25.52,65.22,-16.8,-23.85,-8.08,-11.77,0.7,1.36,1.45,11.96,1.03,2.63,1.7,3.8,2.83,0.63,-3570.0,432.0,1865.0,-6.0,39.0,21.0,0,1,0,0,0,0,1
4854,(주)행남사,8800,2014/12,-8.108404137132485,-6.161454156642609,-8.645421943801352,-6.916528134602791,-11.626986981227072,-16.581279006690373,-3.3727082003101345,-55.643976493633694,-701.1204481792718,-279.8410404624277,8.55,-10.13,-7.0,-12.54,91.45,105.87,-5.11,2.45,3.76,7016.54,-595.33,-217.27,-412.17,68.54,61.05,217.82,26.69,31.46,47.13,52.87,66.76,139.75,54.43,1.03,16.03,112.16,104.05,99.72,19.49,74.29,-7.86,-11.87,-4.16,-5.76,0.69,1.39,1.37,11.32,1.01,2.65,1.62,3.59,2.92,0.6,-1312.0,759.0,452.0,-102.0,40.0,22.0,0,1,0,0,0,0,1
4855,(주)행남사,8800,2015/12,32.473989817290175,31.09955846745478,5.051057169122214,92.20153696287475,2.380661701867904,24.47615606936416,-2.367073372194558,70.82528291471156,107.5722273998136,111.16914423463238,14.96,0.79,0.48,1.68,85.04,99.33,2.1,2.61,2.98,6807.2,77.38,-471.29,45.76,54.35,59.5,119.05,22.01,45.65,44.29,55.71,103.08,132.59,53.7,1.99,13.93,125.79,92.55,77.2,13.36,91.35,-4.82,-6.63,-2.68,-5.05,0.61,1.33,1.11,11.12,1.0,2.52,1.66,3.42,2.55,0.58,-2864.0,-10285.0,9600.0,340.0,41.0,23.0,0,1,0,1,0,0,0
4856,(주)행남사,8800,2016/12,-36.85441785135865,-52.89803900266175,-22.55806253251975,-53.87301140363226,-48.95858176325622,-55.597155710346826,-32.438965433889294,-60.83373727581193,-7277.538461538461,-1543.1654676258993,8.67,-83.46,-36.76,-107.63,91.33,114.36,-35.22,1.9,2.53,419.36,-352.49,-21.2,-60.2,66.65,39.22,199.88,40.51,33.35,31.14,68.86,107.08,158.79,96.52,1.32,20.65,221.11,134.79,49.03,24.68,164.1,-6.32,-8.52,-4.35,-7.65,0.44,1.12,0.72,9.08,0.75,1.51,1.47,2.28,2.06,0.44,-1413.0,-22665.0,23715.0,-363.0,42.0,24.0,0,1,0,1,0,0,0
4857,(주)행남사,8800,2017/12,-5.76883931115906,50.628531887902206,-8.511483019789885,-0.2869002563789525,-17.669963398489212,72.52761618406431,-45.19856887298748,-154.496699669967,20.21262914219574,-120.73778664007978,-8.63,-121.51,-39.01,-89.28,108.63,157.81,-36.27,3.53,4.87,186.43,-217.33,-63.64,-107.78,64.71,35.29,183.39,41.88,35.29,57.02,42.98,61.88,169.92,109.95,3.62,9.58,75.38,66.79,86.79,26.63,64.98,-16.69,-19.36,-7.17,-21.68,0.32,0.73,0.57,8.36,0.49,0.78,1.31,1.62,1.41,0.3,-5229.0,-13241.0,18835.0,365.0,43.0,25.0,0,1,0,1,0,0,0
4858,(주)헥토이노베이션,214180,2015/12,177.95998688094457,12.154696132596683,190.70267365309687,122.30046948356808,0.0,329.85443559461686,50.61944900152741,50.61944900152741,66.5783497350492,82.63612217795485,0.0,33.06,17.31,18.75,0.0,58.68,16.53,-2.43,-10.16,5055.16,1711.0,2151.88,2088.93,85.1,0.0,571.19,85.1,14.9,92.34,7.66,16.14,1110.55,1110.55,714.33,0.0,8.3,8.3,0.0,77.44,0.0,249.2,0.0,22.29,42.57,0.52,0.57,6.83,0.0,0.62,0.62,0.0,6.62,43.69,0.56,11334.0,-10171.0,21366.0,22529.0,6.0,1.0,0,0,0,0,0,1,0
4859,(주)헥토이노베이션,214180,2016/12,215.62948880439373,767.5847457627118,42.05989739797569,356.696558763488,0.0,149.6134432304645,52.82629107981221,52.82629107981221,30.18632129061577,44.17378658425741,0.0,28.16,7.13,14.34,0.0,61.02,6.86,-1.53,-0.97,6037.79,1887.0,2119.28,2353.77,38.24,0.0,61.91,38.24,61.76,72.9,27.1,84.72,195.13,195.13,107.5,0.0,37.17,26.88,98.72,18.64,4.35,32.78,280.31,8.88,35.1,0.25,0.35,0.93,0.0,0.66,0.66,0.0,4.72,4.83,0.44,14282.0,-32962.0,23014.0,4334.0,7.0,2.0,0,0,0,0,0,1,0
4860,(주)헥토이노베이션,214180,2017/12,32.73578861596452,-72.77797555476445,108.7742984953233,-14.341249219489596,0.0,17.16282284280851,97.78569673138364,97.78569673138364,59.92669517409897,34.88841255831547,0.0,22.77,9.8,16.99,0.0,73.41,9.22,-1.76,-1.79,5970.81,1242.0,4037.93,1587.4,60.14,0.0,150.9,60.14,39.86,64.35,35.65,61.94,200.81,200.81,155.12,0.0,55.41,46.54,0.0,30.19,0.07,45.15,9724.89,16.1,42.69,0.43,0.63,1.35,960.49,0.85,0.85,0.0,8.26,15.01,0.56,54426.0,13384.0,-2519.0,65276.0,8.0,3.0,0,0,1,0,0,0,0
4861,(주)헬릭스미스,84990,2011/12,-13.597701149425289,-21.22241086587436,-29.39680686981533,-5.290390475981671,36.43410852713178,-5.567569618332195,-18.24237215298668,-5.258302583025831,-497.81323877068553,-4.698216735253772,80.95,-265.82,-15.59,-19.74,19.05,180.24,-14.7,3.91,4.27,292.69,-865.0,-168.22,-234.86,28.17,3.12,39.21,27.29,71.83,82.78,17.22,86.78,2254.36,2130.03,120.77,0.46,20.8,1.18,0.0,27.18,17.74,-23.29,-27.3,-4.01,-63.36,0.06,0.07,0.28,960.49,0.19,0.19,8.32,2.11,3.61,0.18,-2187.0,2271.0,-81.0,11.0,15.0,7.0,0,0,0,0,0,0,1
4862,(주)헬릭스미스,84990,2012/12,13.063722229612878,-32.974137931034484,29.87542067662514,6.472521876012778,53.97727272727273,29.471083345051323,2.181340341655716,0.7465108730931516,54.19673751853683,45.1031772027514,79.85,-119.15,-7.23,-8.11,20.15,143.11,-7.37,-0.95,-1.3,280.65,-346.0,-258.55,-120.99,32.35,3.7,47.83,31.16,67.65,94.79,5.21,71.36,2254.36,2130.03,105.6,4.08,5.49,0.95,0.0,31.45,3.22,-81.48,-138.79,-4.24,-74.19,0.06,0.07,0.56,218.46,0.2,0.21,5.8,2.16,5.02,0.19,-3582.0,-11516.0,15049.0,-67.0,16.0,8.0,0,0,0,1,0,0,0
4863,(주)헬릭스미스,84990,2013/12,2.4017531474291096,-0.482315112540193,-10.483247715597582,8.566334739313824,-6.027060270602706,3.903680258176628,47.7880658436214,69.0721649484536,105.74142024606084,122.61336515513126,91.33,4.62,0.39,0.4,8.67,93.41,-0.18,-5.06,-12.6,405.0,19.0,0.79,26.69,28.28,3.88,39.43,27.18,71.72,95.97,3.82,74.56,2230.73,2130.03,229.04,0.62,3.97,1.32,35.57,27.01,1.55,-67.2,-172.2,-2.56,-31.07,0.08,0.09,1.85,303.25,0.28,0.29,7.29,2.07,9.25,0.27,11.0,-1090.0,2526.0,1376.0,17.0,9.0,0,0,0,0,0,1,0
4864,(주)헬릭스미스,84990,2014/12,1.0685816876122085,-26.494345718901453,-16.58625768117414,8.030600392518124,-3.926701570680628,0.1433520487396965,6.822137138879221,5.84984756097561,-40.22556390977444,-35.09234828496042,90.5,2.58,0.23,0.24,9.5,95.98,-0.27,-5.26,-11.54,432.32,11.0,11.64,17.36,23.34,4.47,30.45,22.3,76.66,95.3,4.7,80.44,1452.17,1387.25,62.66,0.44,4.93,1.69,30.74,21.73,1.84,2.68,7.19,0.13,1.44,0.09,0.09,2.06,960.49,0.34,0.36,8.19,1.54,11.42,0.32,165.0,-1787.0,236.0,-1313.0,18.0,10.0,0,0,0,0,0,1,0
4865,(주)헬릭스미스,84990,2015/12,0.3424803535647799,0.2197802197802197,-38.17960426179605,12.071778140293638,-17.43869209809264,0.1983180245735417,25.36656891495601,27.03870387038704,61.63522012578616,335.7723577235773,91.7,3.34,0.36,0.38,8.3,86.06,0.06,-2.68,-6.29,542.0,18.0,76.92,75.54,14.38,5.97,16.79,13.52,85.62,95.17,4.83,89.97,838.75,788.66,81.99,2.1,5.08,1.8,46.03,12.67,1.5,18.42,62.52,0.89,8.17,0.11,0.11,2.29,960.49,0.58,0.61,11.48,1.56,16.88,0.53,1092.0,-725.0,-87.0,284.0,19.0,11.0,0,0,0,0,1,0,0
4866,(주)헬릭스미스,84990,2016/12,215.62948880439373,767.5847457627118,286.30626476860124,36.73249966918089,-10.231023102310232,228.0384540976532,-11.05912930474334,-10.71276746492844,114.00778210116732,-71.73507462686567,92.06,8.04,0.37,0.38,7.94,95.57,0.16,-4.01,-5.82,469.41,38.0,-21.06,20.81,63.67,0.38,175.26,63.43,36.33,95.97,3.12,37.5,2254.36,2130.03,705.39,0.82,3.22,0.38,8.33,63.3,2.12,5.52,8.41,0.17,5.73,0.05,0.05,1.3,797.18,0.09,0.09,11.9,1.17,1.66,0.09,-307.0,-151543.0,156604.0,4961.0,20.0,12.0,0,0,0,1,0,0,0
4867,(주)헬릭스미스,84990,2017/12,-21.16419091148809,107.41073722065246,-23.54480007178504,-16.991882704474794,-4.227941176470589,-25.39422588371924,-53.85739333722969,-58.92715441993335,-1281.090909090909,-2390.759075907591,81.96,-205.7,-3.19,-3.38,18.04,319.8,-4.04,-7.56,-15.58,197.91,-407.0,-162.35,-435.01,61.75,0.47,161.42,61.46,38.25,91.68,8.32,41.72,2254.36,2130.03,714.33,0.12,9.08,0.9,1.48,60.93,6.92,-9.71,-12.72,-0.81,-45.88,0.02,0.02,0.29,960.49,0.02,0.02,5.93,0.69,0.26,0.02,-2591.0,6229.0,6791.0,9179.0,21.0,13.0,0,0,0,0,0,0,1
4868,(주)현대공업,170030,2013/12,46.65711226991746,17.344914848505574,58.63806726094003,20.975795072180613,27.95584801528338,107.88748944295524,43.52355283650573,54.90979203966396,46.63127807268273,70.58569733577824,14.62,7.0,15.08,25.7,85.38,89.72,14.84,-0.13,-0.59,20403.29,1427.0,1736.23,2096.7,73.75,9.62,281.02,66.66,26.25,66.66,33.34,39.37,234.34,211.79,48.83,306.2,50.02,47.22,94.44,42.28,1.06,27.68,1306.68,9.23,5.09,2.15,3.67,5.22,7.97,3.01,3.37,28.66,5.93,9.69,1.94,13096.0,-17734.0,15225.0,10419.0,35.0,1.0,0,1,0,0,0,1,0
4869,(주)현대공업,170030,2014/12,29.275328192146937,34.0968700821822,23.34019762782753,45.96025301691265,43.49701393497014,19.22669304412336,17.228517960180902,6.663406827880512,15.223243293418731,2.535567499209612,13.3,6.88,12.75,20.0,86.7,91.01,11.98,-0.46,-2.13,18033.62,1241.0,773.67,1620.92,70.37,11.2,237.47,62.49,29.63,61.47,38.53,48.2,189.61,168.38,17.09,376.68,62.67,60.37,0.0,33.26,0.35,24.63,4464.81,9.49,5.77,1.85,2.91,5.11,7.07,2.58,2.88,24.58,5.63,8.98,1.74,7740.0,-13103.0,-586.0,-6090.0,36.0,2.0,0,1,0,0,1,0,0
4870,(주)현대공업,170030,2015/12,15.836065573770492,46.759681835962965,4.447090494926486,42.88173100565527,11.757225433526012,22.53514866886917,9.748905271326423,3.879974994790581,22.073632482075244,-1.1531820424272323,12.59,7.65,12.79,20.18,87.41,91.9,12.53,-0.17,-0.7,13079.49,1001.0,810.37,1058.85,63.45,11.98,173.59,55.85,36.55,65.03,34.97,56.21,188.12,165.59,41.28,364.68,53.78,51.86,0.0,29.72,0.0,22.49,0.0,7.87,5.05,1.67,2.64,4.56,5.84,2.51,2.84,21.62,4.64,6.98,1.64,12267.0,-1034.0,-636.0,10745.0,37.0,3.0,0,1,0,0,1,0,0
4871,(주)현대공업,170030,2016/12,15.501462402113406,-12.388568043832372,22.92193308550186,2.620030975735674,7.127340436536671,15.229113771007134,7.663208719279993,28.25162480943593,2.065597571437999,13.581633289662488,15.0,7.26,11.29,17.38,85.0,91.46,11.08,-0.14,-0.58,13928.2,1010.0,1477.2,1189.52,67.53,10.44,207.94,60.48,32.47,64.88,35.12,50.06,198.97,178.2,43.57,356.66,54.14,52.31,0.0,33.59,0.0,33.8,0.0,11.87,8.18,1.56,2.39,4.44,5.91,2.37,2.67,21.29,4.43,6.73,1.56,22609.0,-17543.0,-839.0,4011.0,38.0,4.0,0,1,0,0,1,0,0
4872,(주)현대공업,170030,2017/12,-0.2028535642324239,11.59488878371983,-6.975947095707574,13.882949733786107,3.968713789107764,2.2758273351100664,-17.143513892602652,-40.944069069069066,-59.73102288891763,-49.94507305283973,10.69,3.53,4.24,6.46,89.31,94.84,3.88,-0.31,-1.05,11514.05,409.0,1015.18,594.04,62.94,11.67,169.85,55.6,37.06,66.49,33.51,55.74,199.71,176.41,46.72,337.13,50.4,47.4,0.0,31.43,0.0,38.86,0.0,13.02,10.81,1.2,1.83,3.51,4.82,1.84,2.07,16.72,4.17,5.64,1.23,15573.0,-12023.0,-1302.0,-133.0,39.0,5.0,0,1,0,0,1,0,0
4873,(주)현대바이오랜드,52260,2011/12,26.695573515820108,52.07331549403457,-5.91546696197859,50.915851339079175,29.545787545787544,12.60078211751074,9.448415935006157,2.1904634700146923,7.3888541014402,0.9520616828695944,44.72,20.05,11.9,15.58,55.28,78.21,11.87,-0.07,-0.14,4562.48,915.0,1024.39,1003.77,31.65,43.36,46.3,17.92,68.35,72.4,27.6,94.41,270.16,153.01,63.26,14.67,38.12,16.18,18.3,19.93,18.51,46.97,96.72,12.96,24.41,0.59,0.78,2.52,26.6,1.63,2.59,4.37,5.69,1.09,1.24,15366.0,-24400.0,9070.0,127.0,16.0,11.0,0,1,0,0,0,1,0
4874,(주)현대바이오랜드,52260,2012/12,14.12961655168132,0.5278825163722961,36.30456105934282,3.864843998365048,8.624102245094157,7.891351884405952,6.705437117348803,-1.159979087700954,-26.144314868804663,2.13189878461845,41.42,13.88,7.34,10.45,58.58,78.94,7.91,1.3,1.89,4868.41,676.0,793.0,1025.17,37.8,34.56,60.76,24.74,62.2,68.44,31.56,90.89,546.58,357.71,145.65,10.1,46.11,10.1,6.06,30.88,32.79,29.37,41.3,9.27,18.67,0.53,0.75,1.78,32.21,1.52,2.46,3.96,5.78,0.96,1.2,11895.0,-18223.0,11769.0,5262.0,17.0,12.0,0,1,0,0,0,1,0
4875,(주)현대바이오랜드,52260,2013/12,-3.082331501931132,-1.7385238997683723,4.321309705855896,-7.581985133362483,-9.376301541024572,6.703161324934925,-2.73327308082053,-8.502760421832127,-3.9968420013816246,-14.442710365457144,38.96,13.7,6.72,9.35,61.04,81.48,7.19,1.13,1.68,4735.32,649.0,1145.88,877.14,40.68,30.02,68.59,28.47,59.32,75.35,24.65,78.72,202.22,141.51,67.59,9.68,32.71,26.7,95.86,20.57,22.49,41.39,60.21,10.2,20.47,0.49,0.68,1.74,39.17,1.25,1.85,3.88,5.8,0.94,0.93,17188.0,581.0,-13102.0,4571.0,18.0,13.0,0,1,1,0,0,0,0
4876,(주)현대바이오랜드,52260,2014/12,0.4420091067908034,-0.1794730991254035,-2.6540431476020485,2.565528009084028,26.87999080829552,6.593979571884806,8.388005068281009,15.73508689525599,8.583470394736842,22.00349623774417,41.61,13.72,7.4,9.52,58.39,79.15,7.73,0.74,1.5,5132.52,704.0,827.7,1070.11,39.43,39.13,65.1,24.0,60.57,79.97,20.03,75.74,570.79,347.46,193.4,9.52,25.05,8.64,12.5,32.52,13.98,51.61,92.51,10.34,19.23,0.54,0.69,2.41,40.65,1.35,2.05,3.9,5.95,1.03,1.01,12416.0,-735.0,-11986.0,-256.0,19.0,14.0,0,1,0,0,1,0,0
4877,(주)현대바이오랜드,52260,2015/12,7.126242482240275,7.509828388949267,13.927862811791384,2.698557309745944,20.51978628995744,6.405317820113029,5.08390918065153,4.27072927072927,2.101675660323772,-11.53750311487665,41.28,13.33,7.27,9.13,58.72,82.45,7.36,0.18,0.42,5393.47,719.0,758.9,946.7,41.93,41.39,72.22,24.58,58.07,79.43,20.57,73.1,268.65,157.46,45.06,9.62,25.9,19.65,78.68,26.32,14.09,37.72,69.35,7.76,14.71,0.55,0.68,2.69,34.71,1.34,2.25,3.32,6.07,1.05,1.05,11383.0,-16862.0,-3051.0,-8341.0,20.0,15.0,0,1,0,0,1,0,0
