회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
(주)넥솔론,110570,2011/12,,,,-7237,-24067,-10217
(주)넥솔론,110570,2012/12,-85718,-154159,-100320,-85718,-147196,-100120
(주)넥솔론,110570,2013/12,-26310,-55278,-41118,-26310,-83500,-41118
(주)넥솔론,110570,2014/12,-65479,-418926,-78603,-65479,-411996,-78603
(주)넥솔론,110570,2015/12,,,,-40971,265059,-52460
(주)넥솔론,110570,2016/12,,,,-40510,-66305,-43702
(주)노루페인트,090350,2009/12,54460,2715,10749,49691,2715,10292
(주)노루페인트,090350,2010/12,63845,5457,11184,54818,2910,9642
(주)노루페인트,090350,2011/12,73574,8856,14821,62411,4962,13012
(주)노루페인트,090350,2012/12,85115,4595,17352,71900,4037,14500
(주)노루페인트,090350,2013/12,94547,11801,21003,78293,9643,17075
(주)노루페인트,090350,2014/12,109245,15349,26986,90355,12563,22300
(주)노루페인트,090350,2015/12,118992,32737,30678,97629,15892,24798
(주)노루페인트,090350,2016/12,128464,9500,31193,103672,26155,23319
(주)노루페인트,090350,2017/12,131204,29444,27753,101942,20215,23357
(주)노루페인트,090350,2018/12,130973,12742,22667,100794,14431,17757
(주)노루페인트,090350,2019/12,147053,18900,29163,114727,15600,23797
(주)노루페인트,090350,2020/12,146683,17981,32297,111634,11295,21961
(주)노루페인트,090350,2021/12,132053,14446,25525,99652,9987,15633
(주)노루페인트,090350,2022/12,138286,11548,26100,106386,7428,18091
(주)노루홀딩스,000320,2009/12,75125,8575,880,23361,8727,10080
(주)노루홀딩스,000320,2010/12,98260,12419,9125,23844,4569,6401
(주)노루홀딩스,000320,2011/12,110898,16898,15269,24611,4834,7934
(주)노루홀딩스,000320,2012/12,125633,18921,17079,25780,14311,7559
(주)노루홀딩스,000320,2013/12,145425,35979,22822,39806,19472,22491
(주)노루홀딩스,000320,2014/12,174185,37093,33742,35964,14923,17612
(주)노루홀딩스,000320,2015/12,189121,88214,27231,34672,10110,12484
(주)노루홀딩스,000320,2016/12,193946,20862,22703,81210,69700,65787
(주)노루홀딩스,000320,2017/12,195183,61978,17260,42262,13032,26235
(주)노루홀딩스,000320,2018/12,183192,2664,10237,32517,5080,16669
(주)노루홀딩스,000320,2019/12,210048,19914,25013,29789,3506,14624
(주)노루홀딩스,000320,2020/12,205442,29097,35782,19069,3113,5876
(주)노루홀딩스,000320,2021/12,188607,10708,26660,21744,5584,8168
(주)노루홀딩스,000320,2022/12,210737,33391,29976,20028,32683,4842
(주)녹십자,006280,2009/12,,,,269747,80524,119388
(주)녹십자,006280,2010/12,321939,113975,152337,320806,114514,153037
(주)녹십자,006280,2011/12,258856,57601,88337,242048,54075,82232
(주)녹십자,006280,2012/12,253580,55612,74356,234590,54533,66269
(주)녹십자,006280,2013/12,274894,72028,78808,253162,68451,70623
(주)녹십자,006280,2014/12,310500,86789,96966,284094,60661,86810
(주)녹십자,006280,2015/12,338997,95687,91680,309572,110601,84905
(주)녹십자,006280,2016/12,352078,65152,78452,305519,62903,69392
(주)녹십자,006280,2017/12,366804,56711,90298,314274,54766,78818
(주)녹십자,006280,2018/12,345868,34250,50151,292563,47933,46311
(주)녹십자,006280,2019/12,372315,-11287,40255,309669,11841,41861
(주)녹십자,006280,2020/12,440627,89271,50253,358454,53297,42024
(주)녹십자,006280,2021/12,520593,136950,73662,399107,141401,60178
(주)녹십자,006280,2022/12,581804,69415,81264,410245,54308,70305
(주)녹십자홀딩스,005250,2009/12,281911,75264,131491,63568,37607,53437
(주)녹십자홀딩스,005250,2010/12,342339,130974,170581,32356,14931,21829
(주)녹십자홀딩스,005250,2011/12,283272,57069,99801,34013,16025,14024
(주)녹십자홀딩스,005250,2012/12,274698,90113,88978,30843,37284,16738
(주)녹십자홀딩스,005250,2013/12,299035,80791,94902,34468,16195,16808
(주)녹십자홀딩스,005250,2014/12,337321,101469,115193,36776,19641,18181
(주)녹십자홀딩스,005250,2015/12,369604,112849,107609,47792,17802,19051
(주)녹십자홀딩스,005250,2016/12,392768,74264,99256,98335,26794,30782
(주)녹십자홀딩스,005250,2017/12,412287,70728,111972,115366,20576,30964
(주)녹십자홀딩스,005250,2018/12,406554,19379,49332,140084,19511,35422
(주)녹십자홀딩스,005250,2019/12,429788,-30477,30380,63553,28053,27494
(주)녹십자홀딩스,005250,2020/12,530291,179996,70732,78785,50376,41313
(주)녹십자홀딩스,005250,2021/12,628541,127658,86244,73934,35663,35602
(주)녹십자홀딩스,005250,2022/12,698337,58897,71160,66770,16120,26221
(주)농심,004370,2009/12,563586,127584,114800,501663,127457,105087
(주)농심,004370,2010/12,619123,139761,163113,540878,138052,155273
(주)농심,004370,2011/12,578136,83878,115844,506859,86174,110124
(주)농심,004370,2012/12,598065,-9166,96892,524126,207,101754
(주)농심,004370,2013/12,586116,86897,92603,513351,92612,92103
(주)농심,004370,2014/12,585348,64455,73543,496699,68062,70933
(주)농심,004370,2015/12,672001,117412,118288,547714,115183,105300
(주)농심,004370,2016/12,713305,199230,89703,543598,194244,69097
(주)농심,004370,2017/12,734369,90686,96384,570209,80387,76062
(주)농심,004370,2018/12,671743,84302,88560,495812,75665,66943
(주)농심,004370,2019/12,717908,71069,78816,496610,56272,49347
(주)농심,004370,2020/12,837196,149048,160297,559318,92787,90366
(주)농심,004370,2021/12,818112,99637,106140,549343,71121,62341
(주)농심,004370,2022/12,899563,116034,112173,585977,77166,63303
(주)농심홀딩스,072710,2009/12,652125,153401,159543,65444,56809,62060
(주)농심홀딩스,072710,2010/12,48575,63177,73683,16210,9490,12716
(주)농심홀딩스,072710,2011/12,48083,42644,51760,19810,12691,16326
(주)농심홀딩스,072710,2012/12,54660,15184,18608,19995,14222,16648
(주)농심홀딩스,072710,2013/12,85695,48857,52689,19995,16264,16426
(주)농심홀딩스,072710,2014/12,71509,25646,31699,20135,14758,16287
(주)농심홀딩스,072710,2015/12,97599,47616,55682,17035,11740,13019
(주)농심홀딩스,072710,2016/12,131889,79394,86853,19090,13799,14984
(주)농심홀딩스,072710,2017/12,93687,40698,47060,19090,22454,14461
(주)농심홀딩스,072710,2018/12,88665,46770,41107,18121,13805,13829
(주)농심홀딩스,072710,2019/12,77416,36622,41257,18121,10151,13757
(주)농심홀딩스,072710,2020/12,116679,68454,74004,19291,14666,14409
(주)농심홀딩스,072710,2021/12,102781,49163,55765,19291,13110,13171
(주)농심홀딩스,072710,2022/12,105925,34206,52813,20071,12588,15677
(주)다우기술,023590,2009/12,257240,82805,124466,28218,44178,12636
(주)다우기술,023590,2010/12,313398,124849,172695,31665,51129,65273
(주)다우기술,023590,2011/12,346793,121306,178736,33505,26234,36030
(주)다우기술,023590,2012/12,267471,95931,102752,39841,29140,21569
(주)다우기술,023590,2013/12,252911,54081,81204,38558,10523,21363
(주)다우기술,023590,2014/12,309345,84950,120242,38819,7269,20458
(주)다우기술,023590,2015/12,472799,202619,260529,39447,18895,19172
(주)다우기술,023590,2016/12,480087,191978,253413,38919,24121,22006
(주)다우기술,023590,2017/12,587545,243143,331504,36419,21994,20672
(주)다우기술,023590,2018/12,634513,225404,323946,47155,33414,33275
(주)다우기술,023590,2019/12,903824,395865,507539,55152,37262,40013
(주)다우기술,023590,2020/12,1485566,679446,1015387,60109,38693,44294
(주)다우기술,023590,2021/12,1846498,914189,1257234,70019,61403,46220
(주)다우기술,023590,2022/12,1306707,680524,718687,78619,74492,53298
(주)다이나믹디자인,145210,2009/12,,,,,,
(주)다이나믹디자인,145210,2010/12,39127,9852,23949,35555,5598,18785
(주)다이나믹디자인,145210,2011/12,55863,17775,29730,45731,15460,27306
(주)다이나믹디자인,145210,2012/12,60008,21244,32666,50171,20332,34256
(주)다이나믹디자인,145210,2013/12,54421,4108,17450,43032,13975,26488
(주)다이나믹디자인,145210,2014/12,59409,19097,32967,44063,19803,30779
(주)다이나믹디자인,145210,2015/12,37646,1364,12101,26851,1355,14208
(주)다이나믹디자인,145210,2016/12,31988,-18628,5481,27329,-24059,7412
(주)다이나믹디자인,145210,2017/12,23780,-33733,-4221,23765,-84214,-531
(주)다이나믹디자인,145210,2018/12,6347,-43968,-27003,9640,-29177,-11996
(주)다이나믹디자인,145210,2019/12,9661,-5543,-10507,9287,-2033,-3456
(주)다이나믹디자인,145210,2020/12,7266,-38442,-9789,5392,-33302,-7248
(주)다이나믹디자인,145210,2021/12,-2180,-25762,-18290,-3166,-15452,-15655
(주)다이나믹디자인,145210,2022/12,3876,-64687,-7232,4418,-65001,-14915
(주)다함이텍,009280,2009/12,1086,16301,-3204,13683,16250,11501
(주)다함이텍,009280,2010/12,-4913,7499,-3619,95098,5188,3782
(주)다함이텍,009280,2011/12,1807,13195,1088,6792,13598,7289
(주)다함이텍,009280,2012/12,1521,-13596,-2951,5555,3348,4216
(주)대교,019680,2009/12,169448,56183,49411,147567,56490,60095
(주)대교,019680,2010/12,166326,53713,73618,149545,55036,76598
(주)대교,019680,2011/12,165894,50428,68879,151743,61114,79348
(주)대교,019680,2012/12,150900,20768,31655,132875,31814,40273
(주)대교,019680,2013/12,150943,32223,31707,132200,42069,43118
(주)대교,019680,2014/12,150891,38225,30685,126949,50892,38211
(주)대교,019680,2015/12,164413,46060,43045,133323,46592,46011
(주)대교,019680,2016/12,166004,41790,42847,135373,44491,45531
(주)대교,019680,2017/12,160864,41619,45485,136250,40697,47097
(주)대교,019680,2018/12,136428,19225,25607,109988,19454,26215
(주)대교,019680,2019/12,140158,17155,29396,109989,18613,29083
(주)대교,019680,2020/12,84288,-18182,-28027,67260,-29816,-13442
(주)대교,019680,2021/12,92574,-42448,-28312,69465,-46668,-18647
(주)대교,019680,2022/12,101739,-136174,-49959,66583,-135339,-36854
(주)대구백화점,006370,2009/03,109306,19086,23082,106188,20199,23626
(주)대구백화점,006370,2010/03,117530,22632,25256,113698,21057,23283
(주)대구백화점,006370,2011/03,,,,124657,28600,31300
(주)대구백화점,006370,2012/03,,,,118326,17617,19130
(주)대구백화점,006370,2013/03,,,,107076,7842,6952
(주)대구백화점,006370,2014/03,106564,5746,4351,102968,5683,4139
(주)대구백화점,006370,2015/03,99133,3421,1284,94948,2290,102
(주)대구백화점,006370,2016/03,101300,6356,653,96310,7422,-1200
(주)대구백화점,006370,2017/03,87581,-7021,-8428,83449,-5757,-8606
(주)대구백화점,006370,2018/12,81889,-29621,-18417,66375,-19611,-14497
(주)대구백화점,006370,2019/12,101484,-19264,-14240,58757,-18649,-15783
(주)대구백화점,006370,2020/12,91110,-17804,-17555,46747,-14738,-19057
(주)대구백화점,006370,2021/12,81794,-5832,-18071,42416,-2822,-19393
(주)대구백화점,006370,2022/12,75900,-18601,-16303,37614,-14476,-17617
(주)대덕,008060,2009/12,52154,44785,28552,41838,44620,23124
(주)대덕,008060,2010/12,71912,53098,53933,62005,52853,50519
(주)대덕,008060,2011/12,70876,46295,56846,59740,42229,53975
(주)대덕,008060,2012/12,90592,48565,56362,90810,47851,58583
(주)대덕,008060,2013/12,34707,8399,1000,32529,10188,1617
(주)대덕,008060,2014/12,,,,52948,30211,24224
(주)대덕,008060,2015/12,,,,49920,30599,26807
(주)대덕,008060,2016/12,,,,49423,23367,28762
(주)대덕,008060,2017/12,,,,54199,35608,30578
(주)대덕,008060,2018/12,55667,264714,34805,55323,262339,34917
(주)대덕,008060,2019/12,93975,64558,46437,95050,67615,51828
(주)대덕,008060,2020/12,3363,147240,-4075,5793,81278,1261
(주)대덕,008060,2021/12,162574,54715,67200,13869,10574,7499
(주)대덕,008060,2022/12,323616,133396,196866,20243,-7396,6282
(주)대동,000490,2009/12,109453,3788,4031,93241,3761,8161
(주)대동,000490,2010/12,117277,1592,10211,98887,2348,10338
(주)대동,000490,2011/12,134615,6289,14613,108532,1725,8261
(주)대동,000490,2012/12,123440,-1364,652,102169,2458,2178
(주)대동,000490,2013/12,134943,-987,5935,110605,-4197,3772
(주)대동,000490,2014/12,112608,5003,6464,90402,4011,6243
(주)대동,000490,2015/12,131330,3539,5433,96348,-559,-948
(주)대동,000490,2016/12,121246,-17973,-12978,83123,-19919,-19726
(주)대동,000490,2017/12,126000,9855,17177,82722,4393,7908
(주)대동,000490,2018/12,125049,1464,5220,79296,-3674,-750
(주)대동,000490,2019/12,194781,3002,24519,141913,-8270,17929
(주)대동,000490,2020/12,178558,21002,33136,113308,13429,18133
(주)대동,000490,2021/12,216387,34672,38206,134724,16096,15973
(주)대동,000490,2022/12,313711,38471,88279,195256,11209,62957
(주)대성합동지주,005620,2009/12,251852,30098,68505,148634,21926,34144
(주)대성합동지주,005620,2010/12,291597,31660,88536,374,4308,1617
(주)대성합동지주,005620,2011/12,267721,-41673,26908,8715,5224,6486
(주)대성합동지주,005620,2012/12,315849,-77371,22025,8470,4085,3373
(주)대성합동지주,005620,2013/12,333112,-330475,-117499,8400,-50441,2300
(주)대성합동지주,005620,2014/12,144460,-272158,-12670,8218,-23659,-2137
(주)대성합동지주,005620,2015/12,139600,-112854,-36117,7376,-22270,1599
(주)대성합동지주,005620,2016/12,112646,-130024,-19806,7736,1596,1425
(주)대양금속,009190,2009/12,303,-24752,-11791,6954,-22360,-2581
(주)대양금속,009190,2010/12,20634,-6729,12822,19472,-387,12578
(주)대양금속,009190,2011/12,-9592,-64302,-23481,-10153,-65037,-23353
(주)대양금속,009190,2012/12,-15600,-71375,-29215,-12242,-75021,-24490
(주)대양금속,009190,2013/12,1429,-10008,-4108,1768,-9193,-3502
(주)대양금속,009190,2014/12,-1451,-18097,-10507,-1782,-17321,-11406
(주)대양금속,009190,2015/12,,,,-361,-17855,-6828
(주)대양금속,009190,2016/12,,,,16552,4634,9842
(주)대양금속,009190,2017/12,,,,19997,9876,12949
(주)대양금속,009190,2018/12,,,,10917,5566,7525
(주)대양금속,009190,2019/12,,,,7468,3472,3243
(주)대양금속,009190,2020/12,,,,6243,-651,1063
(주)대양금속,009190,2021/12,,,,22192,15243,15188
(주)대양금속,009190,2022/12,25839,9266,13712,23361,4857,14573
(주)대우건설,047040,2009/12,602493,104005,239666,560923,80003,219474
(주)대우건설,047040,2010/12,126460,-827721,-991448,112802,-813601,-987534
(주)대우건설,047040,2011/12,682826,173554,331859,668662,226757,364866
(주)대우건설,047040,2012/12,819576,173029,345687,805590,159399,365216
(주)대우건설,047040,2013/12,340001,-718036,-244664,298096,-743608,-253099
(주)대우건설,047040,2014/12,763637,102110,426972,721338,107280,415480
(주)대우건설,047040,2015/12,728018,142037,343434,688005,146232,334561
(주)대우건설,047040,2016/12,95056,-754927,-467242,69935,-762006,-466078
(주)대우건설,047040,2017/12,831727,257894,429026,730486,222794,356930
(주)대우건설,047040,2018/12,1030108,297330,628734,948378,247631,569490
(주)대우건설,047040,2019/12,855054,201240,364061,621150,7780,156153
(주)대우건설,047040,2020/12,1000291,282604,558258,788927,176907,377087
(주)대우건설,047040,2021/12,1238865,484927,738313,1041537,356917,572905
(주)대우건설,047040,2022/12,1253693,508010,760007,895405,254741,433403
(주)대웅,003090,2009/03,250300,47505,30620,7292,15993,1694
(주)대웅,003090,2010/03,339090,33573,97710,61994,32338,37020
(주)대웅,003090,2011/12,112588,44471,49904,39486,9663,11635
(주)대웅,003090,2012/12,121818,46344,43505,39365,21783,12043
(주)대웅,003090,2013/12,385844,74724,97202,39760,9904,10703
(주)대웅,003090,2014/12,358176,37877,78670,43699,11368,11846
(주)대웅,003090,2015/12,389586,54590,79719,44404,8833,12933
(주)대웅,003090,2016/12,460565,34574,60994,39912,5958,4711
(주)대웅,003090,2017/12,514830,85707,84543,46208,11274,13256
(주)대웅,003090,2018/12,547691,32736,85775,47887,12313,11960
(주)대웅,003090,2019/12,633387,71342,107544,49225,6320,12011
(주)대웅,003090,2020/12,626457,118380,98055,87608,45919,47799
(주)대웅,003090,2021/12,763173,99957,182627,96234,48493,50919
(주)대웅,003090,2022/12,899652,120268,207334,102402,53907,54479
(주)대웅제약,069620,2009/03,254002,32725,41981,253340,32877,43198
(주)대웅제약,069620,2010/03,,,,291713,49467,74701
(주)대웅제약,069620,2011/12,300716,50728,63630,297329,51763,64726
(주)대웅제약,069620,2012/12,277116,33513,36883,272938,34553,37821
(주)대웅제약,069620,2013/12,291703,57974,71372,286433,58673,72035
(주)대웅제약,069620,2014/12,270187,30470,51944,264805,31793,53693
(주)대웅제약,069620,2015/12,302603,35674,43564,284099,49233,55073
(주)대웅제약,069620,2016/12,373688,26126,25893,329242,32974,35389
(주)대웅제약,069620,2017/12,406982,35436,38957,358136,36725,44635
(주)대웅제약,069620,2018/12,409943,-15417,24566,357698,1481,30765
(주)대웅제약,069620,2019/12,478293,28866,44687,413627,20228,31447
(주)대웅제약,069620,2020/12,446942,24148,16980,390032,3139,12626
(주)대웅제약,069620,2021/12,544746,30257,88902,486969,35795,95500
(주)대웅제약,069620,2022/12,638958,39163,95797,567274,48562,105963
(주)대유에이텍,002880,2009/12,,,,5741,-3396,-705
(주)대유에이텍,002880,2010/12,26761,8372,9428,24701,5529,9697
(주)대유에이텍,002880,2011/12,37866,7730,14620,30128,5663,12267
(주)대유에이텍,002880,2012/12,42489,4046,17702,31498,3133,13715
(주)대유에이텍,002880,2013/12,40419,8717,13012,30693,5424,10252
(주)대유에이텍,002880,2014/12,66600,15304,14217,31072,1445,6342
(주)대유에이텍,002880,2015/12,157198,10014,19798,38760,2154,12357
(주)대유에이텍,002880,2016/12,170283,5831,20477,38885,6500,13722
(주)대유에이텍,002880,2017/12,179149,1762,11789,38122,4589,11586
(주)대유에이텍,002880,2018/12,167396,-40275,6690,33736,-28287,6935
(주)대유에이텍,002880,2019/12,202204,17887,31291,34621,11912,7921
(주)대유에이텍,002880,2020/12,239655,21559,47165,39670,-349,-5561
(주)대유에이텍,002880,2021/12,262114,-2852,42271,46542,-9252,13708
(주)대유에이텍,002880,2022/12,201534,-93777,-32021,53735,-29432,37684
(주)대유플러스,000300,2009/12,,,,13902,6273,4009
(주)대유플러스,000300,2010/12,18498,4268,4440,13047,4935,3559
(주)대유플러스,000300,2011/12,19593,-4626,2649,10084,-2350,2217
(주)대유플러스,000300,2012/12,3448,-18142,-18206,112,-11936,-11359
