,상장기간
11389,3
11390,4
11391,5
11392,6
11393,7
11394,8
11395,9
11396,10
11397,11
11398,12
11399,13
11400,10
11401,0
11402,1
11403,2
11404,3
11405,4
11406,5
11407,19
11408,20
11409,21
11410,22
11411,23
11412,24
11413,25
11414,26
11415,27
11416,28
11417,29
11418,30
11419,5
11420,6
11421,7
11422,8
11423,9
11424,10
11425,11
11426,12
11427,13
11428,14
11429,15
11430,16
11431,0
11432,0
11433,0
11434,1
11435,0
11436,0
11437,1
11438,0
11439,1
11440,2
11441,3
11442,4
11443,5
11444,0
11445,0
11446,0
11447,1
11448,2
11449,3
11450,4
11451,5
11452,6
11453,7
11454,10
11455,11
11456,12
11457,13
11458,14
11459,15
11460,16
11461,17
11462,18
11463,19
11464,20
11465,21
11466,0
11467,0
11468,0
11469,1
11470,1
11471,2
11472,3
11473,4
11474,5
11475,6
11476,7
11477,8
11478,9
11479,1
11480,2
11481,3
11482,4
11483,11
11484,12
11485,13
11486,14
11487,15
11488,16
11489,17
11490,18
11491,19
11492,20
11493,21
11494,22
11495,0
11496,0
11497,0
11498,0
11499,0
11500,1
11501,2
11502,11
11503,12
11504,13
11505,14
11506,15
11507,16
11508,17
11509,18
11510,19
11511,20
11512,21
11513,22
11514,10
11515,11
11516,12
11517,13
11518,14
11519,0
11520,1
11521,10
11522,11
11523,12
11524,13
11525,14
11526,15
11527,16
11528,17
11529,18
11530,19
11531,20
11532,21
11533,0
11534,1
11535,2
11536,7
11537,8
11538,9
11539,10
11540,11
11541,12
11542,13
11543,14
11544,15
11545,16
11546,17
11547,18
11548,0
11549,0
11550,0
11551,0
11552,0
11553,0
11554,0
11555,0
11556,0
11557,1
11558,2
11559,3
11560,18
11561,19
11562,20
11563,21
11564,22
11565,23
11566,24
11567,25
11568,26
11569,27
11570,28
11571,29
11572,10
11573,11
11574,12
11575,13
11576,14
11577,0
11578,0
11579,0
11580,1
11581,2
11582,3
11583,4
11584,15
11585,16
11586,17
11587,18
11588,19
11589,20
11590,21
11591,22
11592,23
11593,24
11594,25
11595,26
11596,10
11597,11
11598,12
11599,13
11600,14
11601,15
11602,16
11603,17
11604,18
11605,19
11606,20
11607,21
11608,10
11609,11
11610,12
11611,13
11612,14
11613,15
11614,16
11615,17
11616,18
11617,9
11618,10
11619,11
11620,12
11621,13
11622,14
11623,15
11624,16
11625,17
11626,18
11627,19
11628,20
11629,0
11630,0
11631,0
11632,0
11633,0
11634,0
11635,1
11636,2
11637,0
11638,1
11639,2
11640,3
11641,4
11642,5
11643,6
11644,7
11645,8
11646,9
11647,10
11648,11
11649,17
11650,18
11651,19
11652,20
11653,21
11654,22
11655,23
11656,24
11657,25
11658,26
11659,27
11660,28
11661,7
11662,8
11663,9
11664,10
11665,11
11666,0
11667,0
11668,1
11669,2
11670,3
11671,4
11672,5
11673,0
11674,0
11675,0
11676,1
11677,2
11678,2
11679,3
11680,4
11681,5
11682,6
11683,7
11684,8
11685,9
11686,10
11687,11
11688,12
11689,13
11690,19
11691,20
11692,21
11693,22
11694,23
11695,24
11696,25
11697,26
11698,27
11699,28
11700,29
11701,30
11702,0
11703,0
11704,0
11705,0
11706,0
11707,0
11708,0
11709,0
11710,0
11711,0
11712,1
11713,2
11714,0
11715,0
11716,0
11717,0
11718,1
11719,2
11720,3
11721,0
11722,0
11723,0
11724,0
11725,0
11726,0
11727,0
11728,0
11729,1
11730,2
11731,3
11732,4
11733,0
11734,0
11735,0
11736,0
11737,1
11738,2
11739,3
11740,4
11741,5
11742,6
11743,7
11744,8
11745,0
11746,0
11747,1
11748,0
11749,0
11750,0
11751,0
11752,0
11753,1
11754,2
11755,3
11756,4
11757,5
11758,6
11759,0
11760,1
11761,2
11762,3
11763,0
11764,0
11765,0
11766,0
11767,0
11768,0
11769,1
11770,2
11771,0
11772,0
11773,0
11774,1
11775,0
11776,0
11777,0
11778,1
11779,2
11780,3
11781,1
11782,2
11783,3
11784,4
11785,5
11786,6
11787,7
11788,8
11789,9
11790,10
11791,11
11792,12
11793,0
11794,0
11795,0
11796,0
11797,0
11798,0
11799,1
11800,2
11801,3
11802,4
11803,5
11804,6
11805,15
11806,16
11807,17
11808,18
11809,19
11810,20
11811,21
11812,4
11813,5
11814,6
11815,7
11816,8
11817,9
11818,10
11819,11
11820,12
11821,13
11822,14
11823,15
11824,1
11825,2
11826,3
11827,0
11828,0
11829,0
11830,1
11831,2
11832,3
11833,4
11834,5
11835,6
11836,7
11837,8
11838,9
11839,2
11840,3
11841,4
11842,5
11843,6
11844,7
11845,8
11846,9
11847,10
11848,11
11849,12
11850,13
11851,2
11852,3
11853,4
11854,5
11855,6
11856,7
11857,8
11858,9
11859,10
11860,11
11861,12
11862,13
11863,2
11864,3
11865,4
11866,5
11867,6
11868,7
11869,8
11870,9
11871,10
11872,11
11873,12
11874,13
11875,9
11876,10
11877,11
11878,12
11879,13
11880,14
11881,15
11882,16
11883,17
11884,18
11885,19
11886,20
11887,19
11888,20
11889,21
11890,22
11891,23
11892,24
11893,25
11894,26
11895,27
11896,28
11897,29
11898,30
11899,8
11900,9
11901,10
11902,11
11903,12
11904,13
11905,14
11906,15
11907,16
11908,17
11909,18
11910,19
11911,0
11912,0
11913,1
11914,2
11915,1
11916,3
11917,2
11918,3
11919,4
11920,4
11921,5
11922,6
11923,7
11924,18
11925,19
11926,20
11927,21
11928,22
11929,23
11930,24
11931,25
11932,26
11933,27
11934,9
11935,10
11936,11
11937,12
11938,13
11939,14
11940,15
11941,16
11942,17
11943,18
11944,19
11945,20
11946,11
11947,12
11948,13
11949,14
11950,15
11951,16
11952,17
11953,18
11954,19
11955,20
11956,21
11957,22
11958,0
11959,0
11960,0
11961,0
11962,0
11963,0
11964,0
11965,0
11966,0
11967,1
11968,2
11969,3
11970,13
11971,14
11972,15
11973,16
11974,17
11975,18
11976,19
11977,20
11978,21
11979,22
11980,23
11981,24
11982,16
11983,17
11984,18
11985,19
11986,20
11987,21
11988,22
11989,23
11990,24
11991,25
11992,26
11993,27
11994,11
11995,12
11996,13
11997,14
11998,15
11999,16
12000,17
12001,18
12002,19
12003,20
12004,21
12005,22
12006,0
12007,0
12008,0
12009,0
12010,0
12011,1
12012,2
12013,3
12014,4
12015,10
12016,11
12017,12
12018,13
12019,14
12020,15
12021,16
12022,17
12023,18
12024,19
12025,20
12026,21
12027,1
12028,2
12029,3
12030,4
12031,5
12032,6
12033,7
12034,2
12035,3
12036,4
12037,5
12038,6
12039,7
12040,8
12041,9
12042,10
12043,11
12044,12
12045,13
12046,10
12047,11
12048,12
12049,13
12050,14
12051,15
12052,11
12053,12
12054,13
12055,14
12056,15
12057,16
12058,17
12059,18
12060,19
12061,20
12062,21
12063,22
12064,8
12065,9
12066,10
12067,11
12068,12
12069,13
12070,14
12071,15
12072,17
12073,18
12074,19
12075,20
12076,21
12077,22
12078,23
12079,24
12080,25
12081,26
12082,27
12083,28
12084,10
12085,11
12086,12
12087,13
12088,14
12089,15
12090,16
12091,17
12092,18
12093,19
12094,20
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,0
12102,0
12103,0
12104,0
12105,1
12106,2
12107,10
12108,11
12109,12
12110,13
12111,0
12112,0
12113,0
12114,0
12115,0
12116,1
12117,2
12118,3
12119,4
12120,5
12121,6
12122,7
12123,19
12124,20
12125,21
12126,22
12127,23
12128,24
12129,25
12130,26
12131,27
12132,28
12133,0
12134,1
12135,2
12136,3
12137,4
12138,5
12139,6
12140,7
12141,8
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,0
12149,0
12150,1
12151,2
12152,3
12153,4
12154,7
12155,8
12156,9
12157,10
12158,11
12159,12
12160,13
12161,14
12162,15
12163,16
12164,17
12165,18
12166,0
12167,0
12168,1
12169,2
12170,3
12171,4
12172,5
12173,6
12174,7
12175,8
12176,9
12177,10
12178,11
12179,12
12180,13
12181,14
12182,15
12183,16
12184,17
12185,18
12186,19
12187,20
12188,21
12189,22
12190,9
12191,10
12192,11
12193,12
12194,13
12195,14
12196,15
12197,16
12198,17
12199,18
12200,19
12201,20
12202,0
12203,0
12204,1
12205,2
12206,3
12207,4
12208,5
12209,6
12210,7
12211,8
12212,9
12213,10
12214,0
12215,0
12216,1
12217,2
12218,3
12219,4
12220,5
12221,6
12222,7
12223,8
12224,9
12225,10
12226,8
12227,9
12228,10
12229,11
12230,12
12231,13
12232,14
12233,15
12234,16
12235,17
12236,18
12237,19
12238,10
12239,11
12240,12
12241,13
12242,14
12243,15
12244,16
12245,17
12246,18
12247,19
12248,20
12249,21
12250,9
12251,10
12252,11
12253,12
12254,13
12255,14
12256,15
12257,16
12258,17
12259,18
12260,19
12261,20
12262,2
12263,3
12264,4
12265,5
12266,6
12267,7
12268,8
12269,9
12270,10
12271,11
12272,12
12273,13
12274,6
12275,7
12276,8
12277,9
12278,10
12279,11
12280,12
12281,13
12282,15
12283,0
12284,0
12285,0
12286,0
12287,0
12288,0
12289,0
12290,0
12291,0
12292,0
12293,0
12294,0
12295,1
12296,2
12297,3
12298,4
12299,5
12300,6
12301,7
12302,8
12303,9
12304,0
12305,1
12306,2
12307,3
12308,4
12309,5
12310,0
12311,0
12312,1
12313,2
12314,3
12315,1
12316,4
12317,2
12318,3
12319,3
12320,4
12321,5
12322,6
12323,7
12324,8
12325,9
12326,10
12327,11
12328,12
12329,13
12330,14
12331,15
12332,16
12333,17
12334,18
12335,19
12336,20
12337,21
12338,22
12339,23
12340,24
12341,25
12342,26
12343,15
12344,16
12345,17
12346,18
12347,19
12348,20
12349,21
12350,22
12351,23
12352,24
12353,25
12354,26
12355,10
12356,11
12357,0
12358,0
12359,0
12360,1
12361,2
12362,3
12363,4
12364,5
12365,6
12366,7
12367,8
12368,9
12369,9
12370,10
12371,11
12372,12
12373,13
12374,14
12375,15
12376,16
12377,17
12378,18
12379,19
12380,20
12381,1
12382,2
12383,3
12384,4
12385,5
12386,6
12387,7
12388,8
12389,0
12390,1
12391,2
12392,3
12393,4
12394,5
12395,6
12396,1
12397,2
12398,3
12399,4
12400,5
12401,6
12402,7
12403,6
12404,7
12405,8
12406,9
12407,10
12408,11
12409,12
12410,13
12411,14
12412,15
12413,16
12414,17
12415,3
12416,4
12417,5
12418,6
12419,7
12420,8
12421,9
12422,10
12423,11
12424,12
12425,13
12426,14
12427,0
12428,0
12429,0
12430,1
12431,2
12432,3
12433,4
12434,5
12435,6
12436,7
12437,8
12438,12
12439,13
12440,14
12441,15
12442,16
12443,17
12444,18
12445,19
12446,20
12447,21
12448,22
12449,23
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,1
12457,2
12458,3
12459,4
12460,5
12461,6
12462,0
12463,0
12464,1
12465,2
12466,5
12467,6
12468,18
12469,19
12470,20
12471,21
12472,22
12473,23
12474,24
12475,25
12476,26
12477,27
12478,28
12479,29
12480,9
12481,10
12482,11
12483,12
12484,12
12485,13
12486,14
12487,15
12488,16
12489,17
12490,18
12491,19
12492,20
12493,21
12494,22
12495,23
12496,7
12497,8
12498,9
12499,10
12500,11
12501,12
12502,13
12503,14
12504,15
12505,16
12506,17
12507,18
12508,12
12509,13
12510,14
12511,15
12512,16
12513,17
12514,18
12515,19
12516,20
12517,21
12518,22
12519,23
12520,5
12521,6
12522,7
12523,8
12524,9
12525,10
12526,11
12527,12
12528,13
12529,14
12530,15
12531,16
12532,12
12533,13
12534,14
12535,15
12536,16
12537,17
12538,18
12539,19
12540,20
12541,21
12542,22
12543,23
12544,11
12545,12
12546,13
12547,14
12548,15
12549,16
12550,17
12551,18
12552,19
12553,20
12554,21
12555,22
12556,20
12557,21
12558,22
12559,23
12560,24
12561,25
12562,26
12563,27
12564,28
12565,29
12566,30
12567,31
12568,18
12569,19
12570,20
12571,21
12572,22
12573,23
12574,24
12575,25
12576,26
12577,27
12578,28
12579,29
12580,10
12581,11
12582,12
12583,13
12584,14
12585,15
12586,16
12587,17
12588,18
12589,19
12590,20
12591,21
12592,12
12593,13
12594,14
12595,15
12596,16
12597,17
12598,18
12599,19
12600,20
12601,21
12602,22
12603,23
12604,16
12605,17
12606,18
12607,19
12608,20
12609,21
12610,22
12611,23
12612,24
12613,25
12614,26
12615,27
12616,0
12617,0
12618,0
12619,1
12620,2
12621,3
12622,4
12623,5
12624,6
12625,7
12626,8
12627,9
12628,8
12629,9
12630,10
12631,11
12632,12
12633,13
12634,14
12635,15
12636,16
12637,17
12638,18
12639,19
12640,3
12641,4
12642,5
12643,6
12644,7
12645,8
12646,9
12647,10
12648,11
12649,12
12650,13
12651,14
12652,1
12653,2
12654,3
12655,4
12656,5
12657,6
12658,7
12659,8
12660,9
12661,20
12662,21
12663,22
12664,23
12665,24
12666,25
12667,26
12668,27
12669,28
12670,29
12671,30
12672,31
12673,2
12674,10
12675,11
12676,12
12677,13
12678,14
12679,15
12680,16
12681,17
12682,18
12683,19
12684,20
12685,21
12686,0
12687,0
12688,0
12689,0
12690,0
12691,0
12692,0
12693,0
12694,0
12695,0
12696,0
12697,0
12698,0
12699,0
12700,0
12701,0
12702,0
12703,0
12704,0
12705,0
12706,0
12707,0
12708,1
12709,2
12710,5
12711,6
12712,7
12713,8
12714,9
12715,10
12716,11
12717,12
12718,13
12719,14
12720,15
12721,16
12722,0
12723,0
12724,11
12725,12
12726,13
12727,14
12728,15
12729,16
12730,17
12731,18
12732,19
12733,20
12734,21
12735,22
12736,0
12737,0
12738,0
12739,0
12740,0
12741,1
12742,1
12743,2
12744,2
12745,3
12746,4
12747,5
12748,6
12749,7
12750,12
12751,13
12752,14
12753,15
12754,16
12755,17
12756,18
12757,19
12758,20
12759,21
12760,22
12761,23
12762,12
12763,13
12764,14
12765,15
12766,16
12767,17
12768,18
12769,19
12770,20
12771,21
12772,22
12773,23
12774,0
12775,0
12776,0
12777,0
12778,0
12779,0
12780,0
12781,1
12782,2
12783,3
12784,4
12785,5
12786,0
12787,1
12788,2
12789,3
12790,4
12791,5
12792,6
12793,7
12794,8
12795,9
12796,10
12797,11
12798,12
12799,12
12800,13
12801,14
12802,15
12803,16
12804,17
12805,18
12806,19
12807,20
12808,21
12809,22
12810,0
12811,0
12812,1
12813,10
12814,12
12815,13
12816,14
12817,15
12818,16
12819,17
12820,18
12821,19
12822,20
12823,21
12824,0
12825,0
12826,0
12827,0
12828,1
12829,2
12830,3
12831,4
12832,5
12833,6
12834,7
12835,8
12836,0
12837,0
12838,1
12839,2
12840,3
12841,5
12842,6
12843,7
12844,8
12845,9
12846,10
12847,11
12848,12
12849,13
12850,14
12851,15
12852,16
12853,0
12854,0
12855,0
12856,0
12857,0
12858,0
12859,0
12860,1
12861,2
12862,3
12863,19
12864,20
12865,21
12866,22
12867,23
12868,24
12869,25
12870,26
12871,27
12872,28
12873,29
12874,30
12875,21
12876,22
12877,23
12878,24
12879,25
12880,26
12881,27
12882,28
12883,29
12884,30
12885,31
12886,32
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,1
12895,0
12896,0
12897,0
12898,0
12899,0
12900,0
12901,0
12902,0
12903,1
12904,2
12905,3
12906,4
12907,0
12908,1
12909,2
12910,3
12911,4
12912,5
12913,7
12914,8
12915,9
12916,10
12917,11
12918,12
12919,13
12920,14
12921,15
12922,16
12923,17
12924,18
12925,11
12926,12
12927,13
12928,14
12929,15
12930,16
12931,17
12932,18
12933,19
12934,20
12935,21
12936,22
12937,1
12938,2
12939,3
12940,4
12941,5
12942,6
12943,7
12944,8
12945,9
12946,10
12947,11
12948,12
12949,19
12950,20
12951,21
12952,22
12953,23
12954,24
12955,25
12956,26
12957,27
12958,28
12959,29
12960,30
12961,11
12962,12
12963,13
12964,14
12965,15
12966,16
12967,17
12968,18
12969,19
12970,20
12971,21
12972,22
12973,19
12974,20
12975,21
12976,22
12977,23
12978,24
12979,25
12980,26
12981,27
12982,28
12983,29
12984,30
12985,2
12986,3
12987,4
12988,5
12989,6
12990,7
12991,8
12992,9
12993,10
12994,11
12995,12
12996,13
12997,20
12998,21
12999,22
13000,23
13001,24
13002,25
13003,26
13004,27
13005,28
13006,29
13007,30
13008,31
13009,8
13010,9
13011,10
13012,11
13013,12
13014,13
13015,14
13016,15
13017,16
13018,17
13019,18
13020,19
13021,18
13022,19
13023,20
13024,21
13025,22
13026,23
13027,24
13028,25
13029,26
13030,27
13031,28
13032,29
13033,10
13034,11
13035,12
13036,13
13037,14
13038,15
13039,16
13040,17
13041,18
13042,19
13043,20
13044,21
13045,10
13046,11
13047,12
13048,13
13049,14
13050,15
13051,16
13052,17
13053,18
13054,19
13055,20
13056,21
13057,18
13058,19
13059,20
13060,21
13061,22
13062,23
13063,24
13064,25
13065,26
13066,27
13067,28
13068,29
13069,9
13070,10
13071,11
13072,12
13073,13
13074,14
13075,15
13076,16
13077,17
13078,18
13079,19
13080,20
13081,1
13082,6
13083,7
13084,8
13085,9
13086,10
13087,11
13088,12
13089,13
13090,14
13091,15
13092,16
13093,17
13094,0
13095,1
13096,2
13097,3
13098,4
13099,5
13100,6
13101,7
13102,8
13103,7
13104,8
13105,9
13106,10
13107,11
13108,12
13109,13
13110,14
13111,15
13112,16
13113,17
13114,18
13115,0
13116,0
13117,0
13118,0
13119,1
13120,2
13121,3
13122,4
13123,5
13124,6
13125,0
13126,1
13127,2
13128,3
13129,4
13130,5
13131,6
13132,7
13133,8
13134,9
13135,8
13136,9
13137,10
13138,11
13139,12
13140,13
13141,14
13142,15
13143,16
13144,17
13145,18
13146,19
13147,13
13148,14
13149,15
13150,16
13151,17
13152,18
13153,19
13154,20
13155,21
13156,22
13157,23
13158,24
13159,5
13160,6
13161,7
13162,8
13163,9
13164,10
13165,11
13166,12
13167,13
13168,14
13169,15
13170,16
13171,17
13172,18
13173,19
13174,20
13175,21
13176,22
13177,23
13178,24
13179,25
13180,26
13181,27
13182,28
13183,11
13184,12
13185,13
13186,14
13187,15
13188,16
13189,17
13190,18
13191,19
13192,20
13193,21
13194,22
13195,7
13196,8
13197,9
13198,10
13199,11
13200,12
13201,13
13202,14
13203,15
13204,16
13205,17
13206,18
13207,12
13208,0
13209,0
13210,1
13211,2
13212,3
13213,4
13214,5
13215,6
13216,7
13217,3
13218,4
13219,5
13220,6
13221,7
13222,8
13223,9
13224,10
13225,11
13226,12
13227,13
13228,14
13229,18
13230,19
13231,20
13232,21
13233,22
13234,23
13235,24
13236,25
13237,26
13238,27
13239,28
13240,29
13241,17
13242,18
13243,19
13244,20
13245,21
13246,22
13247,23
13248,24
13249,25
13250,26
13251,27
13252,28
13253,10
13254,11
13255,12
13256,0
13257,0
13258,0
13259,0
13260,0
13261,0
13262,0
13263,1
13264,2
13265,3
13266,4
13267,5
13268,14
13269,15
13270,16
13271,17
13272,18
13273,19
13274,20
13275,21
13276,22
13277,23
13278,0
13279,0
13280,1
13281,2
13282,3
13283,4
13284,5
13285,6
13286,7
13287,8
13288,1
13289,2
13290,3
13291,4
13292,5
13293,0
13294,0
13295,0
13296,1
13297,3
13298,4
13299,5
13300,6
13301,7
13302,8
13303,9
13304,10
13305,11
13306,12
13307,13
13308,14
13309,0
13310,1
13311,2
13312,3
13313,4
13314,5
13315,6
13316,7
13317,8
13318,9
13319,10
13320,11
13321,2
13322,3
13323,4
13324,5
13325,6
13326,7
13327,8
13328,9
13329,10
13330,11
13331,12
13332,13
13333,11
13334,12
13335,13
13336,14
13337,15
13338,16
13339,17
13340,18
13341,19
13342,20
13343,21
13344,22
13345,0
13346,1
13347,2
13348,3
13349,4
13350,0
13351,0
13352,1
13353,2
13354,3
13355,4
13356,5
13357,6
13358,7
13359,8
13360,9
13361,10
13362,12
13363,13
13364,14
13365,15
13366,16
13367,17
13368,18
13369,19
13370,0
13371,1
13372,11
13373,12
13374,13
13375,14
13376,15
13377,16
13378,17
13379,0
13380,1
13381,2
13382,3
13383,4
13384,5
13385,6
13386,9
13387,10
13388,11
13389,12
13390,13
13391,14
13392,15
13393,16
13394,17
13395,18
13396,19
13397,20
13398,11
13399,12
13400,13
13401,14
13402,15
13403,16
13404,17
13405,18
13406,19
13407,20
13408,21
13409,22
13410,0
13411,0
13412,0
13413,1
13414,2
13415,3
13416,4
13417,5
13418,6
13419,7
13420,8
13421,1
13422,2
13423,3
13424,4
13425,5
13426,6
13427,13
13428,14
13429,15
13430,16
13431,17
13432,18
13433,19
13434,20
13435,21
13436,22
13437,23
13438,24
13439,8
13440,9
13441,10
13442,11
13443,12
13444,13
13445,14
13446,15
13447,16
13448,17
13449,18
13450,19
13451,1
13452,2
13453,3
13454,4
13455,5
13456,6
13457,7
13458,8
13459,0
13460,0
13461,0
13462,0
13463,1
13464,2
13465,3
13466,4
13467,5
13468,6
13469,7
13470,8
13471,17
13472,18
13473,19
13474,20
13475,21
13476,22
13477,23
13478,24
13479,25
13480,26
13481,27
13482,28
13483,7
13484,8
13485,9
13486,10
13487,11
13488,12
13489,13
13490,14
13491,15
13492,16
13493,17
13494,18
13495,0
13496,0
13497,1
13498,2
13499,3
13500,4
13501,5
13502,0
13503,0
13504,0
13505,0
13506,0
13507,0
13508,0
13509,0
13510,0
13511,0
13512,0
13513,1
13514,0
13515,0
13516,0
13517,0
13518,0
13519,0
13520,1
13521,2
13522,3
13523,4
13524,5
13525,6
13526,0
13527,0
13528,0
13529,0
13530,0
13531,0
13532,1
13533,2
13534,3
13535,4
13536,5
13537,6
13538,12
13539,13
13540,14
13541,15
13542,16
13543,17
13544,18
13545,19
13546,20
13547,21
13548,22
13549,23
13550,0
13551,0
13552,0
13553,0
13554,1
13555,2
13556,3
13557,4
13558,5
13559,6
13560,7
13561,8
13562,9
13563,10
13564,11
13565,12
13566,13
13567,14
13568,15
13569,16
13570,0
13571,0
13572,0
13573,0
13574,0
13575,0
13576,0
13577,0
13578,0
13579,0
13580,0
13581,0
13582,0
13583,0
13584,0
13585,0
13586,0
13587,1
13588,2
13589,3
13590,4
13591,5
13592,6
13593,10
13594,1
13595,2
13596,3
13597,4
13598,5
13599,6
13600,7
13601,8
13602,9
13603,17
13604,0
13605,0
13606,1
13607,2
13608,3
13609,1
13610,2
13611,3
13612,4
13613,5
13614,6
13615,7
13616,8
13617,9
13618,0
13619,0
13620,0
13621,0
13622,0
13623,0
13624,0
13625,1
13626,2
13627,15
13628,16
13629,17
13630,18
13631,19
13632,20
13633,21
13634,22
13635,23
13636,24
13637,25
13638,26
13639,0
13640,0
13641,0
13642,1
13643,2
13644,0
13645,0
13646,0
13647,1
13648,19
13649,20
13650,21
13651,22
13652,23
13653,24
13654,25
13655,26
13656,27
13657,28
13658,29
13659,30
13660,0
13661,0
13662,0
13663,0
13664,1
13665,18
13666,19
13667,20
13668,21
13669,22
13670,23
13671,24
13672,25
13673,26
13674,27
13675,28
13676,29
13677,17
13678,18
13679,19
13680,20
13681,21
13682,0
13683,0
13684,0
13685,0
13686,0
13687,0
13688,0
13689,0
13690,1
13691,2
13692,0
13693,0
13694,1
13695,2
13696,3
13697,4
13698,0
13699,0
13700,0
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,1
13708,2
13709,3
13710,0
13711,0
13712,0
13713,0
13714,0
13715,0
13716,1
13717,2
13718,3
13719,4
13720,5
13721,6
13722,0
13723,0
13724,0
13725,0
13726,0
13727,1
13728,2
13729,3
13730,0
13731,0
13732,0
13733,0
13734,0
13735,1
13736,7
13737,8
13738,9
13739,10
13740,11
13741,12
13742,13
13743,14
13744,15
13745,16
13746,17
13747,18
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,1
13757,0
13758,1
13759,2
13760,3
13761,4
13762,5
13763,6
13764,7
13765,8
13766,9
13767,10
13768,11
13769,20
13770,21
13771,22
13772,23
13773,24
13774,25
13775,26
13776,27
13777,28
13778,29
13779,30
13780,31
13781,0
13782,0
13783,1
13784,2
13785,3
13786,16
13787,17
13788,18
13789,19
13790,20
13791,21
13792,22
13793,23
13794,24
13795,25
13796,26
13797,27
13798,11
13799,12
13800,13
13801,14
13802,15
13803,16
13804,17
13805,18
13806,19
13807,20
13808,21
13809,22
13810,19
13811,20
13812,21
13813,22
13814,23
13815,24
13816,25
13817,26
13818,27
13819,28
13820,29
13821,30
13822,12
13823,13
13824,14
13825,15
13826,16
13827,17
13828,18
13829,19
13830,20
13831,21
13832,22
13833,23
13834,11
13835,12
13836,13
13837,14
13838,15
13839,16
13840,17
13841,18
13842,19
13843,20
13844,21
13845,22
13846,9
13847,10
13848,11
13849,12
13850,13
13851,14
13852,15
13853,16
13854,17
13855,18
13856,19
13857,20
13858,13
13859,14
13860,15
13861,16
13862,17
13863,18
13864,19
13865,20
13866,21
13867,22
13868,23
13869,24
13870,12
13871,13
13872,14
13873,15
13874,16
13875,17
13876,18
13877,19
13878,20
13879,21
13880,22
13881,23
13882,17
13883,18
13884,19
13885,20
13886,21
13887,22
13888,23
13889,24
13890,25
13891,26
13892,27
13893,28
13894,11
13895,12
13896,13
13897,14
13898,15
13899,16
13900,17
13901,18
13902,19
13903,20
13904,21
13905,22
13906,5
13907,6
13908,7
13909,8
13910,9
13911,10
13912,11
13913,12
13914,13
13915,14
13916,15
13917,16
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,1
13925,2
13926,3
13927,4
13928,5
13929,6
13930,1
13931,2
13932,3
13933,4
13934,5
13935,6
13936,7
13937,8
13938,9
13939,10
13940,11
13941,12
13942,0
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,0
13951,1
13952,2
13953,3
13954,10
13955,11
13956,12
13957,13
13958,14
13959,15
13960,16
13961,17
13962,18
13963,19
13964,20
13965,21
13966,13
13967,14
13968,15
13969,16
13970,17
13971,18
13972,19
13973,20
13974,21
13975,22
13976,23
13977,24
13978,10
13979,11
13980,12
13981,13
13982,14
13983,15
13984,16
13985,17
13986,18
13987,19
13988,20
13989,21
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,1
14002,0
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,1
14013,2
14014,5
14015,6
14016,7
14017,8
14018,9
14019,10
14020,11
14021,12
14022,13
14023,14
14024,15
14025,16
14026,11
14027,12
14028,13
14029,14
14030,15
14031,16
14032,17
14033,18
14034,19
14035,20
14036,21
14037,22
14038,2
14039,0
14040,0
14041,0
14042,0
14043,0
14044,1
14045,11
14046,12
14047,13
14048,14
14049,15
14050,16
14051,17
14052,18
14053,19
14054,20
14055,21
14056,22
14057,21
14058,22
14059,23
14060,24
14061,25
14062,26
14063,27
14064,28
14065,29
14066,30
14067,31
14068,32
14069,4
14070,5
14071,6
14072,0
14073,0
14074,0
14075,1
14076,2
14077,3
14078,4
14079,0
14080,0
14081,0
14082,1
14083,2
14084,3
14085,4
14086,5
14087,12
14088,13
14089,14
14090,15
14091,16
14092,17
14093,18
14094,19
14095,20
14096,21
14097,22
14098,23
14099,10
14100,11
14101,12
14102,13
14103,14
14104,15
14105,16
14106,17
14107,18
14108,19
14109,20
14110,21
14111,0
14112,0
14113,0
14114,1
14115,2
14116,3
14117,0
14118,1
14119,4
14120,5
14121,2
14122,3
14123,4
14124,5
14125,6
14126,1
14127,2
14128,3
14129,12
14130,13
14131,14
14132,15
14133,16
14134,17
14135,18
14136,19
14137,20
14138,21
14139,22
14140,23
14141,1
14142,2
14143,3
14144,4
14145,0
14146,0
14147,1
14148,2
14149,0
14150,1
14151,2
14152,3
14153,4
14154,5
14155,6
14156,2
14157,3
14158,4
14159,5
14160,6
14161,7
14162,8
14163,9
14164,10
14165,11
14166,12
14167,13
14168,18
14169,19
14170,20
14171,21
14172,22
14173,23
14174,24
14175,25
14176,26
14177,27
14178,28
14179,29
14180,17
14181,18
14182,19
14183,20
14184,21
14185,22
14186,23
