,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,비유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,매출총이익증가율,당기순이익증가율,정상영업손익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,영업비용대영업수익비율,기업순이익률,금융비용대총비용비율,이자부담률,1주당매출액,1주당순이익,1주당CASHFLOW,1주당정상영업이익,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,유동비율,당좌비율,현금비율,매입채무대재고자산비율,부채비율,유동부채비율,단기차입금대총차입금비율,순운전자본비율,차입금비율,CASHFLOW대부채비율,CASHFLOW대차입금비율,CASHFLOW대총자본비율,CASHFLOW대매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의증가,기업생애주기,통계청 한국표준산업분류 10차(대분류),경영기간,상장기간,label
5407,에스비에스미디어홀딩스(주),101060,2020/12,6.2633794062102695,1.799905333698712,54.84195619839864,-18.004315714539953,-11.436584605796195,-12.971305707714269,-31.043240019849797,-24.23738214087632,36.45609716537386,-225.00526205009476,18.17,-40.28,-9.58,-11.93,81.83,103.59,-9.72,-0.74,-0.71,1182.01,-504.0,6.68,-42.45,48.54,0.82,94.34,48.15,51.46,72.95,27.05,70.54,198.41,196.79,29.39,133.98,37.08,33.54,95.81,24.08,27.67,-0.46,-0.61,-0.12,-0.54,0.24,0.29,1.24,15.74,0.58,0.58,54.65,3.8,2.04,0.41,934.0,-134306.0,123531.0,-10370.0,성장기,정보통신업,12.0,13.0,0
5408,에스엘(주),5850,2012/12,,,,,,,,,,,12.43,5.36,5.54,9.94,87.57,96.8,5.65,0.12,0.26,34326.99,1779.0,1970.54,1096.84,47.3,19.33,89.74,38.16,52.7,54.62,45.38,96.49,124.9,100.76,10.62,170.58,83.08,69.33,92.09,9.43,34.61,13.07,31.37,5.93,5.74,1.03,1.89,2.28,6.63,2.18,2.71,11.3,5.84,3.91,1.21,66732.0,-38271.0,-28149.0,-2470.0,성숙기,제조업,44.0,25.0,0
5409,에스엘(주),5850,2013/12,8.249510391082898,-0.2041241828307013,10.794602698650674,5.965383175805315,0.2537429515846782,12.20605723414397,6.81074282981229,-15.341754628828516,26.852327447833066,-4.96702113339615,9.85,6.36,6.74,12.18,90.15,97.16,6.92,0.17,0.4,36664.92,2314.0,3062.7,1042.39,48.41,17.49,93.83,39.94,51.59,56.62,43.38,91.12,131.66,108.64,17.99,180.95,76.62,64.94,97.72,11.64,30.31,16.13,40.77,7.0,6.86,1.06,1.9,2.39,6.86,2.21,2.71,12.06,6.04,4.18,1.24,103718.0,-61719.0,-5289.0,35332.0,성숙기,제조업,45.0,26.0,0
5410,에스엘(주),5850,2014/12,13.233330077235196,6.513996111348863,18.58231505692513,8.214744854448023,35.10245245876204,12.817984904325437,9.48076810014972,22.51001553429809,28.080831087322377,69.1501416430595,11.02,7.45,7.79,13.87,88.98,95.61,7.65,-0.14,-0.33,40141.04,2971.0,2677.58,1763.18,50.69,19.92,102.82,40.6,49.31,56.41,43.59,87.4,139.77,111.93,15.24,157.4,77.27,64.3,94.62,14.42,26.26,16.16,47.56,7.05,7.15,1.05,1.85,2.41,6.7,2.11,2.6,11.21,5.53,4.44,1.22,90677.0,-78857.0,-16527.0,-4335.0,성숙기,제조업,46.0,27.0,0
5411,에스엘(주),5850,2015/12,12.23910589739742,26.24805436391937,9.61510411751079,14.936909491364936,-1.0450835851534963,8.664720154624336,2.6300960732098457,17.461726351757186,-28.13645389790656,5.975548484340981,12.62,5.21,4.97,8.79,87.38,95.46,5.0,0.04,0.07,41196.8,2082.0,4559.93,1868.54,49.51,17.98,98.06,40.61,50.49,54.61,45.39,92.45,137.78,113.0,23.97,142.84,83.1,65.8,81.26,13.57,32.34,17.44,44.81,7.92,8.78,0.95,1.72,2.14,6.7,1.9,2.35,10.07,5.22,3.9,1.11,154422.0,-149041.0,50642.0,57079.0,성장기,제조업,47.0,28.0,0
5412,에스엘(주),5850,2016/12,5.364180666162879,4.840876058738034,4.955742976602809,5.764687070261281,5.770221161587953,12.988902134423252,16.159606288432716,23.153056412529047,66.12501890268211,76.17181326843453,13.38,7.46,7.6,13.32,86.62,93.12,7.76,0.17,0.37,47854.04,3492.0,2870.79,3291.84,49.32,18.12,97.31,40.38,50.68,58.57,41.43,86.54,157.38,128.86,23.56,126.69,70.75,53.51,81.56,17.98,28.49,18.61,46.22,7.71,7.76,1.02,1.8,2.35,8.49,2.06,2.52,11.43,5.83,3.97,1.23,97219.0,-89448.0,-20577.0,-12924.0,성숙기,제조업,48.0,29.0,0
5413,에스엘(주),5850,2017/12,-1.9041611649937904,-10.087289484628732,-1.3216362784373046,-2.4710052988126354,-1.9887805346390703,7.095158248185573,-8.092961721752879,-22.48452190922596,-17.228424127572595,-43.164570587918696,11.28,6.72,6.19,9.97,88.72,95.75,6.28,0.1,0.23,43981.21,2870.0,4465.33,1870.94,49.61,18.0,98.45,40.68,50.39,63.94,36.06,78.81,184.17,151.02,25.26,106.97,56.4,42.13,84.56,22.67,21.52,21.53,56.41,7.76,8.34,0.92,1.51,2.38,8.82,1.86,2.27,10.32,5.49,3.75,1.17,151219.0,-123746.0,-35263.0,-11523.0,성숙기,제조업,49.0,30.0,0
5414,에스엘(주),5850,2018/12,6.814771858805356,1.9381936598657536,11.27749086786749,2.4210060283322936,19.127051875900865,-0.036063859419362,7.33207647499577,-20.77597443176746,-74.8405350822819,-92.77608548114712,8.33,1.57,1.52,2.5,91.67,99.71,1.54,0.02,0.06,47205.97,743.0,1566.08,135.16,51.68,19.27,106.97,41.72,48.32,59.84,40.16,80.75,165.0,133.2,18.28,130.92,67.12,52.35,87.04,20.36,22.94,14.88,43.53,5.97,6.39,0.97,1.56,2.53,8.51,1.91,2.34,10.21,5.7,4.21,1.21,53035.0,-58898.0,-3750.0,-11021.0,성숙기,제조업,50.0,31.0,0
5415,에스엘(주),5850,2019/12,33.01408226579918,47.803455847454536,58.38434650318304,5.875907061671112,45.57014813161512,34.79628789537903,41.50906336284603,57.51128740243252,246.087820385456,852.6327288616997,9.27,3.85,4.37,7.25,90.73,98.07,4.47,0.08,0.24,50689.55,1979.0,-919.15,976.98,61.54,17.71,160.02,50.64,38.46,60.64,39.36,63.42,191.83,157.85,17.0,114.17,64.91,52.91,88.96,29.46,20.31,0.9,2.87,0.35,0.36,1.14,1.88,2.86,9.0,1.98,2.42,10.89,5.25,4.75,1.28,-41021.0,21305.0,45664.0,26135.0,쇠퇴기,제조업,51.0,32.0,0
5416,에스엘(주),5850,2020/12,2.873382485341703,6.764930060553024,2.9417860547820283,2.763923976079844,-1.069646020198597,3.369071847905083,10.733078951044376,21.51782818551233,-26.282250008611484,113.66909774780972,10.17,2.56,2.78,4.74,89.83,96.28,2.86,0.07,0.2,51967.77,1420.0,3377.64,1932.74,61.58,17.02,160.3,51.1,38.42,60.93,39.07,63.05,186.08,154.41,17.2,129.51,64.12,54.31,92.85,28.49,21.57,6.66,19.81,2.6,2.43,1.09,1.79,2.77,8.34,1.76,2.14,10.16,4.32,4.28,1.15,162813.0,-171356.0,21272.0,9099.0,성장기,제조업,52.0,33.0,0
5417,에스엘(주),5850,2021/12,9.770850853606971,6.692909482117537,11.173995751121232,7.521670374380826,47.171966001598776,6.5470176147654175,19.805254814637983,12.511382190404422,49.857483295173125,18.65205444162981,9.55,3.21,3.92,6.63,90.45,96.32,3.88,-0.03,-0.1,62260.13,2094.0,3973.8,2293.22,62.37,22.53,165.74,48.31,37.63,59.14,40.86,63.63,178.22,138.06,34.9,96.33,69.08,59.17,91.49,27.37,28.62,16.89,40.77,6.9,5.9,1.22,2.04,3.06,9.02,1.97,2.46,9.9,4.83,4.8,1.27,191550.0,-94505.0,77522.0,180458.0,성장기,제조업,53.0,34.0,0
5418,에스지씨에너지(주),5090,2011/12,14.20232465751669,12.31443268722984,11.25369437543212,15.355681727023969,50.55745580824564,7.635091217421477,7.309166943804161,-13.41343610670294,-21.31927432811446,-41.07581646785507,12.24,7.89,4.42,10.43,87.76,96.24,5.91,2.7,2.59,57828.55,4680.0,849.16,2716.81,27.39,39.38,37.71,16.6,72.61,41.19,58.81,176.29,105.25,63.8,10.5,46.85,142.77,63.17,33.62,1.36,107.87,3.66,4.85,2.15,4.1,0.56,1.32,0.97,10.39,2.02,3.08,5.85,4.44,1.29,1.04,4122.0,-49994.0,42079.0,-3793.0,성장기,"전기, 가스, 증기 및 공기조절 공급업",44.0,19.0,0
5419,에스지씨에너지(주),5090,2012/12,17.761968082619372,25.99872873238946,7.421925685134978,21.661348106824494,19.62817800284416,8.982310528323133,1.6019292971032046,3.566649211613429,-31.269740998104865,-11.994844188338767,12.48,5.34,2.62,6.62,87.52,95.93,4.48,3.78,3.09,58754.96,3207.0,2178.81,2391.02,24.98,43.85,33.3,14.03,75.02,38.12,61.88,196.8,62.7,35.2,4.98,41.19,162.33,104.52,61.3,-14.86,129.52,1.89,2.36,1.17,2.58,0.49,1.24,0.81,10.29,1.88,3.22,4.5,4.45,1.1,0.82,10577.0,-90518.0,77838.0,-2114.0,성장기,"전기, 가스, 증기 및 공기조절 공급업",45.0,20.0,0
5420,에스지씨에너지(주),5090,2013/12,21.75537785965553,-6.725084568897305,42.08291216091647,14.98626065381505,31.206146709191067,10.138442758523,1.6867621949295457,9.370786516853933,-41.32746848739496,26.40647884897045,13.42,3.08,1.17,3.9,86.58,94.94,2.69,4.02,2.33,59745.91,1937.0,970.91,3022.34,29.15,40.5,41.15,17.35,70.85,34.48,65.52,205.46,95.16,56.63,5.12,25.81,190.0,88.84,42.25,-1.48,161.87,0.94,1.1,0.61,1.63,0.38,1.1,0.58,12.42,1.3,2.18,3.2,4.04,1.07,0.63,4713.0,-48179.0,43089.0,-470.0,성장기,"전기, 가스, 증기 및 공기조절 공급업",46.0,21.0,0
5421,에스지씨에너지(주),5090,2014/12,6.087515701407812,-2.499388766642217,4.010380545426072,6.942204449550406,21.08478995867677,8.515974307956514,2.6824626248138137,-5.794123690158208,106.2996531274477,-39.033533260632495,12.32,6.19,2.27,8.29,87.68,97.0,4.16,4.97,2.93,61348.69,4478.0,3420.93,1842.61,28.58,47.14,40.02,15.11,71.42,35.27,64.73,202.48,93.18,49.25,1.68,20.98,183.51,86.96,43.5,-2.09,156.4,3.15,3.7,2.04,5.58,0.37,1.04,0.57,12.95,1.28,2.42,2.72,4.52,1.13,0.62,16607.0,-48231.0,23781.0,-7846.0,성장기,"전기, 가스, 증기 및 공기조절 공급업",47.0,22.0,0
5422,에스지씨에너지(주),5090,2015/12,3.4261994956480897,-4.868179590347987,7.1733388397043765,1.9266160867536752,16.851143819178933,10.999215686274509,4.191570520999825,26.853871319520174,4.566903509247709,67.37842370039128,15.0,6.21,2.33,8.4,85.0,95.17,4.01,4.41,2.65,63920.19,4728.0,3443.5,3084.17,29.62,51.4,42.08,14.39,70.38,37.85,62.15,185.93,81.84,39.77,2.47,19.23,164.17,95.6,55.81,-6.57,137.96,3.19,3.79,1.98,5.37,0.38,1.03,0.59,13.03,1.29,2.54,2.61,4.56,1.21,0.6,16716.0,-17468.0,4091.0,3351.0,성장기,"전기, 가스, 증기 및 공기조절 공급업",48.0,23.0,0
5423,에스지씨에너지(주),5090,2016/12,1.5550644505918425,-1.9665636257618235,-2.6736722955208663,3.3344931374503,3.056475292059724,3.6030009829506735,-4.136708615994457,-26.365785514721686,-25.245085326002386,-90.46219609938552,11.52,4.85,1.7,6.48,88.48,99.52,3.28,4.28,2.56,61275.87,3893.0,2973.43,294.09,28.38,54.43,39.63,12.94,71.62,38.62,61.38,185.45,65.55,29.87,1.37,16.99,158.95,112.13,71.69,-14.92,135.81,2.97,3.48,1.82,5.24,0.35,0.92,0.57,12.64,1.21,2.57,2.29,4.54,1.2,0.51,14434.0,-22131.0,5238.0,-2470.0,성장기,"전기, 가스, 증기 및 공기조절 공급업",49.0,24.0,0
5424,에스지씨에너지(주),5090,2017/12,-6.616307762903445,-11.712607246742875,1.7618529149757498,-9.936809001693376,-16.68712586193832,-1.994834829737316,7.564740014590246,-57.34341252699784,-71.61393283374964,-1291.4565826330534,4.57,1.28,0.5,1.75,95.43,105.32,1.9,3.25,2.32,65911.37,744.0,-461.37,-3504.88,30.93,44.56,44.78,17.15,69.07,40.53,59.47,170.42,76.12,42.2,3.41,23.75,146.73,100.26,67.5,-9.7,123.01,1.29,1.53,0.76,1.91,0.39,0.98,0.64,13.18,1.31,2.59,2.65,4.53,1.38,0.54,-2240.0,38823.0,-30464.0,5990.0,쇠퇴기,"전기, 가스, 증기 및 공기조절 공급업",50.0,25.0,0
5425,에스지씨에너지(주),5090,2018/12,-4.8408831371349565,-5.043098674738824,-20.000081055669032,1.9477207928087503,-32.30436206206571,-1.82512116441555,8.382271589349951,-85.54909339719467,-381.447078953801,-64.31174327024803,0.61,-3.32,-1.48,-4.05,99.39,108.06,0.27,3.42,2.98,71436.21,-2372.0,5236.79,-5758.89,26.0,37.71,35.14,16.2,74.0,41.81,58.19,176.97,47.33,29.49,2.79,25.52,139.16,131.38,99.87,-28.93,117.27,2.62,3.11,1.53,3.34,0.45,1.08,0.76,15.38,1.56,2.67,3.76,4.66,1.64,0.59,25422.0,2799.0,-27609.0,575.0,Shake-Out,"전기, 가스, 증기 및 공기조절 공급업",51.0,26.0,0
5426,에스지씨에너지(주),5090,2019/12,-8.335342214564323,-21.05956274327811,-9.846247372020567,-7.80474779032818,-3.901652559451834,-1.520383088652259,-18.033283253696137,1337.5,103.7085287476116,104.00987265703247,10.68,0.15,0.06,-0.07,89.32,99.61,1.7,4.0,2.89,58553.84,-42.0,1259.15,231.01,25.57,40.19,34.36,15.3,74.43,44.92,55.08,165.68,50.92,30.46,2.32,22.75,122.61,111.79,94.75,-24.65,93.28,4.11,5.41,2.27,5.55,0.39,0.9,0.69,16.12,1.51,2.48,3.89,4.82,1.54,0.5,6112.0,75242.0,-84861.0,-3534.0,Shake-Out,"전기, 가스, 증기 및 공기조절 공급업",52.0,27.0,0
5427,에스지씨에너지(주),5090,2020/12,283.07947224485633,793.3731824729448,449.7406706039032,225.81189550737312,110.4591337415765,113.7203529178423,-62.51543562771553,-55.40184453227931,6039.110070257611,525.9589652096342,12.71,24.6,1.56,6.24,87.29,93.41,1.86,4.09,0.43,16540.29,1792.0,-3663.57,1089.34,36.7,15.39,57.98,31.05,63.3,25.06,74.94,252.57,70.6,59.74,12.61,172.43,299.01,207.4,58.97,-15.28,206.82,-0.44,-0.63,-0.33,-8.21,0.06,0.22,0.09,0.77,0.18,0.23,0.96,0.58,0.13,0.07,-23600.0,83890.0,15492.0,75767.0,쇠퇴기,"전기, 가스, 증기 및 공기조절 공급업",53.0,28.0,0
5428,에스지씨에너지(주),5090,2021/12,-2.7805392265359177,2.3953849408337238,-15.181644320375996,4.409499590187494,22.414354327622515,10.678409824017292,1681.7199759732705,1791.4549483013293,275.70000762951094,2069.559640872168,13.49,5.19,3.75,10.27,86.51,91.98,4.86,1.63,1.52,129344.3,4270.0,7971.61,10372.57,32.02,22.21,47.1,24.91,67.98,28.53,71.47,238.26,74.37,57.85,18.02,144.21,250.49,150.9,47.34,-11.04,177.86,2.52,3.55,1.8,2.46,0.72,2.7,0.99,7.23,2.1,2.58,11.34,6.45,1.29,0.88,116999.0,-16961.0,-72890.0,26347.0,성숙기,"전기, 가스, 증기 및 공기조절 공급업",54.0,29.0,0
5429,에스케이(주),34730,2011/12,3.684037885012248,8.155836199990576,-31.835395155302127,20.42111538240636,-58.730784391013,25.334758408172892,11.478945113571005,11.478945113571005,34.973236339445755,26.59136601235516,0.0,25.75,9.65,21.6,0.0,90.01,10.67,2.87,1.83,34035.28,9226.0,2344.07,3463.15,45.19,23.12,82.44,34.74,54.81,36.82,63.18,148.89,117.28,90.16,26.32,121.44,171.63,104.66,44.16,6.66,84.47,12.3,24.99,7.77,6.46,0.37,0.84,0.68,7.19,1.42,1.42,949.74,3.41,4.82,0.7,9643855.0,-5685456.0,-1419864.0,2632983.0,성숙기,"전문, 과학 및 기술 서비스업",20.0,3.0,0
5430,에스케이(주),34730,2012/12,10.834909741183475,8.912991384099252,22.708788718672828,7.66780449148879,5461.795606494748,-0.9068062743729104,31.73407123431921,31.73407123431921,-18.726297775242443,15.921297312281268,8.28,2.2,2.87,9.49,91.72,96.16,3.96,0.83,1.75,2521030.94,25881.0,112916.4,96839.36,39.21,25.79,64.51,29.1,60.79,39.07,60.93,155.58,113.45,84.19,22.81,117.16,155.95,88.47,36.79,4.65,80.23,13.58,26.4,8.28,6.27,0.46,1.0,0.85,8.68,2.07,2.13,75.64,4.29,5.84,1.03,5360337.0,-9430462.0,1879778.0,-2226449.0,성장기,"전문, 과학 및 기술 서비스업",50.0,29.0,0
5431,에스케이(주),34730,2013/12,-2.3363834582590783,17.004242934900827,-17.22824234475747,2.1905968163852414,43.692471493337,1.9495257505578023,2.674276018008719,2.674276018008719,-46.94987394085046,12.18869409695756,7.81,1.02,1.25,2.46,92.19,96.76,2.29,0.84,1.72,2354609.29,6949.0,115568.52,76279.58,19.76,8.47,24.62,18.08,80.24,45.59,54.41,176.01,112.79,103.24,29.56,286.96,119.35,38.42,25.09,2.24,71.78,5.69,9.45,3.09,6.72,0.45,1.02,0.82,9.22,2.11,2.26,32.44,4.64,5.3,1.08,5486238.0,-5048993.0,525167.0,902878.0,성장기,"전문, 과학 및 기술 서비스업",51.0,30.0,0
5432,에스케이(주),34730,2014/12,6.091829229993281,22.696802565981937,-6.193130480797541,9.11668497771533,69.4412907080968,14.113278070889343,5.396404048215383,5.396404048215383,-31.254002275674104,20.581900858374816,6.64,0.31,0.37,-4.91,93.36,97.86,1.31,0.76,1.54,2330041.7,-13974.0,116623.28,49899.55,35.54,21.21,55.14,28.0,64.46,38.39,61.61,167.89,109.18,86.02,24.04,122.14,160.46,84.79,33.79,2.99,89.12,9.62,17.32,5.93,4.98,0.47,0.99,0.89,11.74,2.53,2.87,21.52,5.17,4.66,1.41,5536309.0,-7408169.0,1138052.0,-769401.0,성장기,"전문, 과학 및 기술 서비스업",52.0,31.0,0
5433,에스케이(주),34730,2015/12,1720.861105411134,6769.810844277869,3110.466192370417,1426.7131683725995,3880.340668641557,1440.0306720766134,1531.0928796640678,67.94737933368425,4171.979768897374,416.776042011917,10.3,14.02,10.89,70.56,89.7,96.45,11.39,0.61,0.86,647975.64,107921.0,75144.9,22979.18,30.8,18.96,44.51,24.96,69.2,41.47,58.53,166.85,114.84,93.06,26.99,131.68,141.12,64.67,25.92,3.98,79.15,4.22,7.52,2.47,6.03,0.78,1.85,1.34,10.41,2.58,3.18,13.68,7.44,1.98,1.38,4588856.0,-4033199.0,-2225479.0,6749207.0,성숙기,"전문, 과학 및 기술 서비스업",24.0,7.0,0
5434,에스케이(주),34730,2016/12,6.636940079636103,4.023849643275498,9.020323142538832,5.576029183648584,6.654372500477113,5.612845192721556,111.31657685695713,141.70247607715393,-49.13764162025957,277.5611004059108,11.78,3.38,2.83,5.96,88.22,93.66,3.39,0.67,0.95,1178932.76,27535.0,128452.42,74699.64,31.49,18.55,45.96,25.65,68.51,41.08,58.92,166.79,113.0,92.04,24.68,147.82,143.46,67.85,26.28,3.62,74.14,11.28,21.83,6.65,8.19,0.84,2.03,1.43,10.24,2.69,3.31,14.34,8.13,2.08,1.43,9110672.0,-7380510.0,-1622374.0,91733.0,성숙기,"전문, 과학 및 기술 서비스업",25.0,8.0,0
5435,에스케이(주),34730,2017/12,6.530574390292104,0.6188094048852245,8.471079944981273,5.638621139804294,35.87190586913957,8.102909169157527,11.575178275493403,10.65102865614655,79.50436565805155,10.62365012582625,11.68,5.43,4.76,12.53,88.32,93.72,5.39,0.73,1.08,1315396.33,30007.0,97708.0,82635.47,32.06,23.23,47.2,24.61,67.94,41.68,58.32,162.99,112.21,86.14,22.78,117.25,139.92,68.55,29.02,3.49,71.92,12.53,24.37,7.31,8.6,0.88,2.12,1.5,10.09,2.76,3.49,13.14,8.51,2.27,1.46,6930080.0,-6292859.0,-407998.0,58885.0,성숙기,"전문, 과학 및 기술 서비스업",26.0,9.0,0
5436,에스케이(주),34730,2018/12,8.817947342665471,-3.803907134787038,5.4816639071589455,10.392587713088451,9.963483437685293,11.214714787564237,8.795253422941395,-11.433717682393889,21.408523705403475,-20.01218555276633,9.51,6.06,5.37,14.88,90.49,95.38,6.07,0.78,1.21,1431088.77,40310.0,110769.83,66098.31,31.08,24.22,45.1,23.55,68.92,42.6,57.4,161.78,123.73,93.76,22.6,100.4,134.75,58.97,22.63,5.96,73.42,10.78,19.79,6.19,7.28,0.89,2.1,1.53,10.9,2.81,3.68,11.82,9.32,2.51,1.52,7856509.0,-10181756.0,1929728.0,-362807.0,성장기,"전문, 과학 및 기술 서비스업",27.0,10.0,0
5437,에스케이(주),34730,2019/12,10.51732920344528,7.882123645074227,7.812755826759771,11.737032700934988,1.6193173604485398,2.544344947259732,-2.2043364260139846,-6.1383440431591385,-73.87071764409238,-15.74732456549186,9.13,1.62,1.28,4.31,90.87,96.02,2.14,1.07,1.47,1399542.75,12917.0,112494.55,55689.59,30.32,22.83,43.51,23.4,69.68,39.53,60.47,176.29,112.56,86.86,22.44,96.41,153.0,68.15,27.07,3.38,92.68,9.92,16.37,6.0,7.98,0.79,1.93,1.34,11.13,2.57,3.36,10.95,9.9,2.4,1.39,7978837.0,-10686502.0,3868453.0,1198720.0,성장기,"전문, 과학 및 기술 서비스업",28.0,11.0,0
5438,에스케이(주),34730,2020/12,4.255167576933177,7.151701197433743,-4.9385287940677625,8.255708069116974,-32.37849763212463,-0.6184375319490861,-17.573676385293307,-41.01603639319809,-106.74643443548572,-104.163966151746,6.53,-0.13,-0.08,1.11,93.47,100.2,0.8,1.33,1.44,1153591.64,3544.0,136685.45,-2318.9,27.65,16.24,38.21,23.16,72.35,37.68,62.32,192.03,102.26,85.65,27.13,98.09,165.4,71.76,26.69,0.61,105.92,10.3,16.09,6.42,10.8,0.61,1.57,0.99,11.0,2.1,2.61,10.68,8.75,1.84,1.08,9694611.0,-10418935.0,3243640.0,2115185.0,성장기,"전문, 과학 및 기술 서비스업",29.0,12.0,0
5439,에스케이(주),34730,2021/12,20.15606737356399,11.97024679952074,29.27788827045053,16.67057785586098,72.84099336887776,26.42740584356497,20.17214490432484,107.1153645675904,5373.742068761989,3100.856685981115,11.25,5.82,3.46,9.27,88.75,94.98,4.18,1.19,1.2,1386295.82,37408.0,86359.48,69586.74,29.75,21.71,42.34,23.29,70.25,39.64,60.36,177.21,109.38,85.63,27.39,89.13,152.24,68.6,26.5,2.55,96.33,6.14,9.7,3.7,6.23,0.59,1.5,0.99,10.33,2.0,2.55,9.21,8.63,1.91,1.04,6125170.0,-15432456.0,11597922.0,2220615.0,성장기,"전문, 과학 및 기술 서비스업",30.0,13.0,0
5440,에스케이가스(주),18670,2011/12,5.48982670794839,29.798222208784647,-3.517440021369474,18.43159781840218,12.321757858138255,14.215515978486074,12.090260228402084,11.015019948368929,9.52695426005324,25.06810112634672,5.24,1.49,5.44,14.04,94.76,97.74,5.23,-0.06,-0.33,837068.9,14451.0,-2524.57,18942.6,53.93,29.07,117.05,38.25,46.07,40.21,59.79,114.59,96.37,68.35,9.03,59.12,148.72,139.19,96.28,-2.03,102.25,5.0,7.28,2.99,0.84,3.64,9.41,5.94,45.71,6.46,8.85,23.94,14.3,11.88,3.25,-21784.0,-171232.0,22161.0,-177072.0,도입기,도매 및 소매업,26.0,15.0,0
5441,에스케이가스(주),18670,2012/12,42.05000309412931,13.345863293380134,73.19225784829528,5.597112378247749,26.943899642205917,19.30838445508005,4.997516886487169,-5.64545963829315,-11.111008042447798,-13.825719337530362,4.71,1.26,3.89,10.68,95.29,98.14,4.16,0.09,0.42,878901.55,12779.0,47872.6,16323.63,65.75,21.31,191.98,51.74,34.25,33.77,66.23,101.42,135.5,106.63,50.62,136.62,196.13,143.7,58.02,17.23,113.13,10.21,17.71,6.76,2.58,3.08,8.45,4.84,20.43,5.06,6.67,20.94,11.97,10.35,2.74,413077.0,-143268.0,340783.0,607562.0,성장기,도매 및 소매업,27.0,16.0,0
5442,에스케이가스(주),18670,2013/12,-9.12595512222107,3.654962122282477,-19.371022683651976,10.542531733997723,-21.13816924455238,14.548699241014887,-12.019124583138124,-9.628245916698406,6.93869032089747,-12.324371143974838,4.84,1.54,3.71,9.78,95.16,98.15,3.79,0.03,0.12,773265.22,12275.0,4036.42,14311.86,58.34,20.84,140.03,46.18,41.66,42.57,57.43,97.87,151.45,119.89,46.71,133.86,134.93,90.49,52.58,19.82,82.97,14.84,24.13,8.52,3.36,2.42,6.37,3.9,13.6,3.88,4.92,18.41,9.75,8.42,2.28,34829.0,-59110.0,-212421.0,-237588.0,성숙기,도매 및 소매업,28.0,17.0,0
5443,에스케이가스(주),18670,2014/12,26.993855460650217,81.5978409296493,-15.282073957552766,86.19282015689355,2.126560886301756,25.675190115088004,-10.922587248343774,6.301501464276307,-3.286687354841228,-2.572636284131766,5.77,1.67,3.32,8.47,94.23,97.98,3.27,-0.02,-0.09,682207.31,11561.0,27504.47,13810.06,38.92,25.12,63.71,29.14,61.08,42.12,57.88,145.0,139.96,104.8,30.71,50.23,137.39,66.01,40.35,11.11,101.16,7.1,9.65,4.11,2.31,1.99,4.71,3.45,20.09,4.2,5.44,18.4,10.71,5.23,2.49,239622.0,-778836.0,348730.0,-187839.0,성장기,도매 및 소매업,29.0,18.0,0
5444,에스케이가스(주),18670,2015/12,22.233160756812108,32.44957421256619,12.899178068271835,28.180181770917635,83.7603616026967,15.752936064105874,-31.37023604917333,-3.1120725091029944,-26.107400157407216,-22.26904376012966,8.15,1.8,1.97,5.79,91.85,97.71,2.45,0.42,0.8,463712.0,8130.0,-18157.95,10631.89,35.95,40.89,56.12,21.25,64.05,39.89,60.11,160.57,189.57,112.06,29.14,27.86,150.68,47.53,23.13,16.98,122.39,1.63,2.01,0.98,0.98,1.1,2.69,1.86,24.65,2.95,4.43,8.81,10.02,2.39,1.83,-159724.0,-584581.0,680872.0,-59612.0,도입기,도매 및 소매업,30.0,19.0,0
5445,에스케이가스(주),18670,2016/12,-0.2214487379872944,-42.298417114227945,35.009188074254645,-19.99218635205956,-34.37053910908921,5.145977709959122,28.82461474493906,41.1681871795489,156.95051343674896,93.3106648702979,8.93,3.58,4.62,13.12,91.07,96.56,5.19,0.43,0.97,591651.81,19824.0,-12125.56,20355.65,48.64,19.88,94.7,38.97,51.36,42.04,57.96,122.18,124.13,99.46,12.92,53.98,137.88,93.21,61.49,9.46,92.82,-5.67,-8.42,-3.28,-2.54,1.29,3.15,2.18,27.69,3.05,4.28,10.58,10.03,3.43,1.81,-107693.0,-116845.0,200104.0,-19311.0,도입기,도매 및 소매업,31.0,20.0,0
5446,에스케이가스(주),18670,2017/12,6.898496554583784,5.24547981261233,6.386025128143228,7.383740533405392,39.34941087686221,4.215869142451101,27.307660248712683,-11.435446879982267,-20.338523675399905,-30.615416952452595,6.21,2.24,3.56,7.08,93.79,98.12,4.14,0.35,1.0,746000.73,11764.0,-12062.38,13988.34,48.4,26.03,93.82,35.8,51.6,40.98,59.02,125.9,138.41,102.37,17.31,53.3,144.01,85.34,52.77,13.43,100.07,-4.2,-6.05,-2.48,-1.61,1.59,3.83,2.72,26.51,3.27,4.25,14.2,9.52,5.82,1.86,-108168.0,97722.0,79921.0,57354.0,쇠퇴기,도매 및 소매업,32.0,21.0,0
