회사명,거래소코드,회계년도,유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),비유동비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결)
(주)경농,002100,2019/12,49.89,72.27,99.55,13.83,50.11,54.43,45.57,92.06,150.9,41.85,9.67,20.92,83.71,60.73,73.83,16.83,46.81,2.84,5.07,1.29,2.11
(주)경농,002100,2020/12,51.81,71.62,107.52,14.71,48.19,56.89,43.11,84.7,143.61,40.76,9.95,20.93,75.77,63.41,93.89,15.73,38.96,4.64,9.01,2,2.99
(주)경농,002100,2021/12,53.13,66.18,113.34,17.96,46.87,60.91,39.09,76.96,167.85,56.76,21.42,19.51,64.18,51.96,89.18,21.48,33.82,8.78,16.66,3.43,4.94
(주)경농,002100,2022/12,58.12,62.2,138.8,21.97,41.88,58.06,41.94,72.12,166.16,62.81,27.09,21.12,72.23,60.25,88,23.14,38.66,6.71,12.53,2.81,3.49
(주)경동나비엔,009450,2011/12,49.2,46.94,96.87,26.11,50.8,63.87,36.13,79.53,158.59,84.15,40.2,67.98,56.57,48.58,46.16,18.18,9.34,19.97,120.97,7.21,5.56
(주)경동나비엔,009450,2012/12,48.5,40.95,94.18,28.64,51.5,58.68,41.32,87.77,145.1,85.68,40.75,94.29,70.42,56.97,25.8,15.07,14.15,17.42,86.71,7.2,5.69
(주)경동나비엔,009450,2013/12,37.78,53.51,60.73,17.57,62.22,52.79,47.21,117.86,89.68,41.69,11.26,70.62,89.44,79.81,70.83,-4.35,25.87,14.5,50.12,6.84,5.86
(주)경동나비엔,009450,2014/12,39.82,52.22,66.17,19.03,60.18,47.31,52.69,127.2,85.84,41.02,10.51,64.94,111.38,98.05,81.44,-6.57,55.37,1.81,3.63,0.95,0.89
(주)경동나비엔,009450,2015/12,39.36,55.09,64.9,17.68,60.64,51.25,48.75,118.32,89.35,40.12,10.2,74.84,95.11,85.95,76.88,-4.69,33.49,7.77,22.06,3.79,2.97
(주)경동나비엔,009450,2016/12,40.82,51.3,68.97,19.88,59.18,55.56,44.44,106.52,98.83,48.13,12.57,92.96,79.99,74.34,67.02,-0.48,13.95,27.5,157.65,12.22,9.01
(주)경동나비엔,009450,2017/12,45.84,47.8,84.64,23.93,54.16,50.92,49.08,106.35,105.03,54.82,13.08,83.45,96.37,85.71,70.88,2.19,23.5,16.47,67.56,8.08,5.95
(주)경동나비엔,009450,2018/12,49.18,52.28,96.77,23.47,50.82,48,52,105.89,104.32,49.78,9.54,51.48,108.35,98.22,84.76,2.04,42.57,0.96,2.44,0.5,0.4
(주)경동나비엔,009450,2019/12,44.98,50.36,81.75,22.33,55.02,49.37,50.63,111.46,101.49,50.38,7.85,67.09,102.57,89.77,74.93,0.66,32.43,10.41,32.91,5.27,4.15
(주)경동나비엔,009450,2020/12,49.06,49.38,96.3,24.83,50.94,47.39,52.61,107.5,106.64,53.98,11.02,51.36,111.02,97.07,79.81,3.05,40.91,17.62,47.81,9.27,7.8
(주)경동나비엔,009450,2021/12,50.93,55.15,103.77,22.84,49.07,48.23,51.77,101.75,109.4,49.07,10.21,65.43,107.34,96.52,84.03,4.37,26.72,14.3,57.46,7.4,6.27
(주)경동나비엔,009450,2022/12,51.38,59.64,105.67,20.74,48.62,50.85,49.15,95.61,123.48,49.84,18.34,35.92,96.64,81.82,83.01,9.77,41.96,9,20.72,4.42,3.88
(주)경동도시가스,267290,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)경동도시가스,267290,2018/12,57.08,0.29,132.99,56.91,42.92,41.18,58.82,104.23,118.17,117.83,31.25,25287,142.84,117.29,11.92,8.78,4.29,15.3,508.84,9,4.36
(주)경동도시가스,267290,2019/12,52.69,0.34,111.36,52.51,47.31,45.28,54.72,104.49,123.03,122.62,30.73,20520.12,120.84,94.57,10.22,9.86,7.75,18.85,293.7,10.31,5.44
(주)경동도시가스,267290,2020/12,46.95,0.38,88.5,46.77,53.05,50.98,49.02,104.06,126.07,125.6,24.61,17036.04,96.16,73.05,10.55,9.71,6.37,5,75.45,2.45,1.58
(주)경동도시가스,267290,2021/12,58.65,0.27,141.81,58.49,41.35,41.51,58.49,99.63,117.42,117.11,35.29,28554.04,140.93,120.33,10.76,8.7,5.82,26.22,634.64,15.34,9.52
(주)경동도시가스,267290,2022/12,64.63,0.25,182.74,64.47,35.37,37,63,95.6,115.35,115.06,15.14,32055.04,170.29,151.45,10.45,8.6,4.97,14.22,487.3,8.96,4.15
(주)경동인베스트,012320,2011/12,60.95,1.02,156.08,60.33,39.05,40.73,59.27,95.89,124.89,123.61,24.93,6773.01,145.55,119.83,30.25,12.15,12.88,16.67,188.35,9.88,5.35
(주)경동인베스트,012320,2012/12,67.28,2.53,205.62,65.58,32.72,36.9,63.1,88.66,125.27,122.11,31.26,2868.21,170.97,145.53,24.65,13.57,10.66,15.66,251.34,9.88,4.78
(주)경동인베스트,012320,2013/12,64.58,1.75,182.31,63.44,35.42,41.39,58.61,85.58,130.52,128.23,38.5,3917.35,141.61,119.54,37.35,15.1,9.55,15.56,230.63,9.12,3.94
(주)경동인베스트,012320,2014/12,58.04,2.4,138.31,56.65,41.96,45.99,54.01,91.24,139.31,135.97,39.43,2289.5,117.43,90.58,34.6,16.38,14.2,6.31,52.21,3.41,1.73
(주)경동인베스트,012320,2015/12,48.96,1.46,95.94,48.25,51.04,49.36,50.64,103.39,145.53,143.4,21.85,3022.47,102.58,68.16,27.52,15.32,25.72,-2.49,-9.93,-1.26,-0.92
(주)경동인베스트,012320,2016/12,45.2,2.15,82.48,44.23,54.8,52.21,47.79,104.97,150.74,147.5,24.15,2100.31,91.54,57.43,32.56,15.22,25.12,-2.17,-7.92,-1.04,-0.99
(주)경동인베스트,012320,2017/12,39.77,5.97,66.03,37.4,60.23,66.81,33.19,90.14,307.43,289.07,25.46,16.38,49.67,19.36,36.22,26.83,32.68,21.88,33.26,7.26,22.31
(주)경동인베스트,012320,2018/12,31.83,16.29,46.7,26.65,68.17,67.21,32.79,101.43,240.34,201.18,27.97,22.65,48.79,19.71,37.91,18.59,29.11,18.72,31.38,6.14,15.89
(주)경동인베스트,012320,2019/12,39.06,13.03,64.09,33.97,60.94,68.47,31.53,89.01,279.32,242.92,28.5,20.92,46.06,20.42,35.55,25.07,24.21,11.76,22.37,3.71,8.26
(주)경동인베스트,012320,2020/12,40.23,13.51,67.31,34.8,59.77,73.1,26.9,81.76,318.21,275.22,28.01,19.69,36.8,17.3,42.15,27.59,18.38,16.04,32.11,4.31,8.19
(주)경동인베스트,012320,2021/12,40.21,14.42,67.26,34.41,59.79,76.12,23.88,78.54,379.91,325.12,28.9,16.11,31.37,13.9,39.1,29.63,14.2,15.9,35.11,3.8,7.35
(주)경동인베스트,012320,2022/12,40.62,14.97,68.4,34.54,59.38,76.81,23.19,77.31,363.65,309.22,19.61,14.17,30.2,14.54,39.15,29.45,11.39,19.33,51.25,4.48,9.55
(주)경방,000050,2011/12,10.25,52.64,11.43,4.86,89.75,46.56,53.44,192.73,34.1,16.15,3.14,26.85,114.76,64.58,87.12,-19.82,65.14,-0.29,-0.51,-0.15,-0.6
(주)경방,000050,2012/12,9.26,42.78,10.21,5.3,90.74,46.49,53.51,195.16,74.98,42.91,6.86,39.23,115.08,26.57,28.37,-3.09,66.91,0.22,0.38,0.12,0.47
(주)경방,000050,2013/12,7.97,38.89,8.66,4.87,92.03,49.07,50.93,187.54,76.48,46.74,8.11,50.63,103.79,21.25,24.67,-2.45,57.41,5.22,9.43,2.66,9.93
(주)경방,000050,2014/12,7.78,37.3,8.43,4.88,92.22,49.75,50.25,185.37,24.73,15.5,2.01,49.13,101,63.21,97.33,-23.67,57.74,5.73,10.02,2.88,11.39
(주)경방,000050,2015/12,8.2,48.9,8.93,4.19,91.8,50.28,49.72,182.6,58.13,29.7,3.66,33.39,98.9,28.05,36.83,-5.9,56.33,4.86,8.53,2.42,8.91
(주)경방,000050,2016/12,8.14,43.22,8.86,4.62,91.86,52.22,47.78,175.91,68.2,38.72,4.84,42.35,91.5,22.86,31,-3.8,48.07,8.67,16.51,4.14,14.29
(주)경방,000050,2017/12,7.08,35.37,7.62,4.58,92.92,54.88,45.12,169.32,28.25,18.26,2.97,58.67,82.23,45.7,94.17,-17.99,40.89,10.95,22.01,4.94,17.44
(주)경방,000050,2018/12,9.27,49.53,10.22,4.68,90.73,54.45,45.55,166.64,73.99,37.34,3.81,31.74,83.67,23.02,36.63,-3.26,43.44,5.9,11.36,2.69,9.95
(주)경방,000050,2019/12,19.32,11.82,23.95,17.04,80.68,54.1,45.9,149.13,137.68,121.4,6.76,60.58,84.85,25.94,42.61,5.29,42.29,6.28,12.59,2.88,11.48
(주)경방,000050,2020/12,9.28,22.65,10.22,7.17,90.72,58.66,41.34,154.67,41.08,31.77,13.84,66.08,70.49,38.5,84.29,-13.31,29.48,9.61,22.98,3.97,15.26
(주)경방,000050,2021/12,9.88,33.97,10.96,6.52,90.12,59.19,40.81,152.27,54.4,35.92,5.55,58.99,68.96,30.67,59.34,-8.28,33.09,4.03,8.4,1.65,5.45
(주)경방,000050,2022/12,12.01,53.79,13.65,5.55,87.99,60.48,39.52,145.49,75.11,34.71,10.34,28.45,65.34,26.43,48.38,-3.98,33.36,5.08,9.96,2.01,6.44
(주)경보제약,214390,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)경인양행,012610,2011/12,52.02,57.37,108.43,22.17,47.98,55.16,44.84,86.98,155.11,66.12,6.85,23.74,81.29,60.8,80.14,18.48,51.41,0.33,0.53,0.15,0.21
(주)경인양행,012610,2012/12,50.88,48.11,103.56,26.4,49.12,60.88,39.12,80.7,155.43,80.65,11.88,19.93,64.27,53.77,99.39,18.14,38.95,13.62,22.48,5.33,7.01
(주)경인양행,012610,2013/12,55.49,51.55,124.69,26.89,44.51,59.87,40.13,74.34,162.42,78.7,9.64,19.86,67.04,57.07,96.71,21.33,38.63,8.59,14.9,3.45,4.19
(주)경인양행,012610,2014/12,52.58,54.52,110.9,23.92,47.42,63.33,36.67,74.88,190.69,86.73,16.49,12.81,57.91,43.55,82.75,25.01,36.52,8.46,13.41,3.1,3.5
(주)경인양행,012610,2015/12,54.08,54.05,117.76,24.85,45.92,61.57,38.43,74.59,161.62,74.26,14.2,15.29,62.43,54.35,99.45,20.62,39.78,9.48,14.88,3.64,4.52
(주)경인양행,012610,2016/12,55.59,51.94,125.19,26.72,44.41,60.5,39.5,73.4,160.17,76.98,16.78,25.81,65.3,57.37,98.95,20.88,34.89,8.99,16.83,3.55,4.45
(주)경인양행,012610,2017/12,53.97,50.27,117.25,26.84,46.03,58.93,41.07,78.11,155.35,77.25,16.65,16.31,69.7,58.95,91.26,19.23,45.36,8.28,12.72,3.4,4.06
(주)경인양행,012610,2018/12,56.86,52.75,131.79,26.86,43.14,54.18,45.82,79.63,149.64,70.7,14.14,16.14,84.57,70.13,84.75,18.86,56.92,1.9,2.83,0.87,1.09
(주)경인양행,012610,2019/12,53.36,56.08,114.39,23.43,46.64,50.3,49.7,92.74,130.79,57.44,13.08,11.65,98.83,81.11,82.41,12.56,73.2,1.84,2.49,0.92,1.2
(주)경인양행,012610,2020/12,52.1,41.58,108.78,30.44,47.9,45.21,54.79,105.93,121.69,71.09,36.2,14.81,121.17,94.7,77.78,9.29,96.87,11.08,13.86,6.07,9.31
(주)경인양행,012610,2021/12,56.18,41.93,128.22,32.62,43.82,43.46,56.54,100.81,120.94,70.22,30.81,16.88,130.08,106.89,81.08,9.73,99.28,9.73,12.75,5.5,7.91
(주)경인양행,012610,2022/12,48.08,62.41,92.61,18.07,51.92,48.55,51.45,106.95,123.16,46.3,10.78,6.81,105.99,80.42,73.96,9.04,82.3,5.39,6.95,2.78,3.78
(주)광명전기,017040,2011/12,57.27,18.14,134.04,46.88,42.73,50.8,49.2,84.11,135.22,110.69,47.6,118.66,96.84,83.37,98.37,14.92,41.42,8.19,19.15,4.03,5.4
(주)광명전기,017040,2012/12,61.51,20.21,159.8,49.08,38.49,48.06,51.94,80.09,136.38,108.82,51.35,89.26,108.06,93.84,98.84,16.41,44.44,3.82,9.29,1.98,2.22
(주)광명전기,017040,2013/12,64.76,18.36,183.79,52.87,35.24,57.77,42.23,61,171.73,140.2,51.98,44.4,73.11,65.28,98.92,27.05,29.88,6.43,15.73,2.72,2.79
(주)광명전기,017040,2014/12,67.64,18.15,208.99,55.36,32.36,56.79,43.21,56.99,175.86,143.94,49.69,99.14,76.1,67.73,0,29.17,24.27,12.19,38.2,5.27,5.41
(주)광명전기,017040,2015/12,63.18,15.63,171.61,53.31,36.82,66.81,33.19,55.11,220.4,185.96,121.72,103.33,49.67,42.91,0,34.52,19.01,34.34,89.72,11.4,12.88
(주)광명전기,017040,2016/12,49.23,12.75,96.96,42.95,50.77,66.77,33.23,76.04,166.95,145.67,90.06,126.68,49.76,44.16,0,19.74,21.11,23.57,55.56,7.83,11.86
(주)광명전기,017040,2017/12,47.69,13.72,91.16,41.14,52.31,63.29,36.71,82.66,177.22,152.9,96.97,133.36,58.01,42.52,64.21,20.78,27.06,9.94,21.32,3.65,5.49
(주)광명전기,017040,2018/12,46.09,16.11,85.51,38.67,53.91,65.04,34.96,82.88,193.02,161.92,98.77,99.48,53.75,36.72,60.86,22.21,27.95,2.67,5.13,0.93,1.24
(주)광명전기,017040,2019/12,55.6,9.09,125.21,50.55,44.4,67.26,32.74,66.02,193.04,175.5,75.96,144.6,48.69,42.82,0,26.8,15.37,16.25,51.48,5.32,6.32
(주)광명전기,017040,2020/12,62.12,12.4,163.96,54.41,37.88,66.18,33.82,57.24,206.7,181.07,74.3,71.83,51.1,45.41,99.24,32.07,10.34,22.97,113.52,7.77,10.43
(주)광명전기,017040,2021/12,66.26,15.59,196.37,55.93,33.74,67.76,32.24,49.8,229.19,193.46,76.12,100.56,47.59,42.67,99.72,37.35,9.21,2.49,12.89,0.8,1
(주)광명전기,017040,2022/12,62.56,15.23,167.12,53.03,37.44,69.04,30.96,54.22,216.91,183.87,39.88,108.84,44.85,41.78,99.71,33.72,6.36,-3.24,-22.85,-1,-1.25
(주)광주신세계,037710,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)광주신세계,037710,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)국동,005320,2011/12,57.83,45.45,137.11,31.54,42.17,8.55,91.45,493.13,70.59,38.5,5.95,39.1,1069.25,957.88,91.68,-24.1,769.49,0.62,0.87,0.57,0.25
(주)국동,005320,2012/12,59.8,41.37,148.74,35.06,40.2,14.32,85.68,280.77,79.48,46.6,5.87,72.15,598.4,525.46,91.38,-15.44,412.38,3.56,5.16,3.05,1.45
(주)국동,005320,2013/12,66.6,47.06,199.37,35.25,33.4,21.1,78.9,158.3,94.81,50.19,3.84,49.99,373.91,332.89,92.93,-3.65,245.94,2.23,3.39,1.76,0.87
(주)국동,005320,2014/12,67.72,37.52,209.78,42.31,32.28,32.08,67.92,100.62,137.88,86.14,17.59,28.72,211.71,153.09,71.38,18.61,155.15,-1.99,-2.72,-1.35,-0.65
(주)국동,005320,2015/12,68.16,43.71,214.07,38.37,31.84,33.3,66.7,95.6,142.25,80.07,23.38,30.37,200.26,143.87,70.95,20.24,143.55,3.11,4.35,2.08,1.14
(주)국동,005320,2016/12,67.07,38.41,203.71,41.31,32.93,41.67,58.33,79.01,173.77,107.03,25.72,35.37,139.97,92.62,60.87,28.48,97.11,3.22,4.63,1.88,1.18
(주)국동,005320,2017/12,62.41,47.44,166.01,32.8,37.59,40.1,59.9,93.74,137.54,72.3,7.87,0,149.37,113.15,78.32,17.03,102.99,-4.77,-6.92,-2.86,-1.59
(주)국동,005320,2018/12,68.03,39.04,212.78,41.47,31.97,39.37,60.63,81.21,132.6,80.84,3.43,0,154.02,130.32,89.28,16.73,91.67,-7.21,-12.12,-4.37,-2.45
(주)국동,005320,2019/12,66.96,36.14,202.68,42.76,33.04,48.97,51.03,67.47,208.91,133.41,14.66,0,104.22,65.46,57.68,34.91,76.03,-0.03,-0.04,-0.02,-0.01
(주)국동,005320,2020/12,73.63,22.55,279.21,57.02,26.37,46.39,53.61,56.84,157.79,122.2,81.43,0,115.54,100.58,87.82,26.97,76.32,15.42,23.35,8.27,5.9
(주)국동,005320,2021/12,61.2,57.85,157.73,25.79,38.8,60.76,39.24,63.86,196.05,82.63,21,0,64.58,51.38,78.85,29.98,31.55,0.5,1.02,0.2,0.15
(주)국동,005320,2022/12,62.62,53.06,167.51,29.39,37.38,62.31,37.69,59.99,205.49,96.46,41.41,0,60.48,48.9,82.8,32.15,32.29,-11.56,-21.65,-4.36,-2.31
(주)국보,001140,2011/12,41.81,1.63,71.85,41.13,58.19,34.86,65.14,166.92,76.24,75,1.25,4009.53,186.86,157.3,89.78,-13.03,79.47,1.82,4.29,1.19,0.9
(주)국보,001140,2012/12,39.73,1.9,65.92,38.97,60.27,34.31,65.69,175.67,73.5,72.1,2.28,2752.24,191.46,157.55,91.22,-14.33,95.54,-0.28,-0.56,-0.18,-0.15
(주)국보,001140,2013/12,38.06,2,61.45,37.3,61.94,30.28,69.72,204.57,67.35,66,1.05,2654.06,230.27,186.64,85.41,-18.45,111.26,-0.59,-1.21,-0.41,-0.34
(주)국보,001140,2014/12,34.8,2.1,53.37,34.07,65.2,24.86,75.14,262.31,57.27,56.06,1.15,2268.4,302.32,244.49,85.33,-25.97,144.74,1.88,3.93,1.41,1.32
(주)국보,001140,2015/12,32.21,1.54,47.51,31.71,67.79,22.16,77.84,305.96,51.02,50.23,0.83,3120,351.32,284.93,88.15,-30.92,164.95,-0.83,-1.77,-0.65,-0.59
(주)국보,001140,2016/12,32.03,1.45,47.13,31.57,67.97,18.79,81.21,361.77,47.45,46.76,0.59,4352.74,432.28,359.35,90,-35.48,191.68,-0.25,-0.56,-0.2,-0.19
(주)국보,001140,2017/12,25.29,2.19,33.85,24.74,74.71,24.36,75.64,306.69,40.45,39.56,2.16,3772.47,310.51,256.68,87.27,-37.24,156.78,-2.34,-4.64,-1.77,-1.66
(주)국보,001140,2018/12,24.4,3.02,32.28,23.67,75.6,27.83,72.17,271.61,41.81,40.55,1.33,2707.93,259.29,209.71,94.14,-33.97,95.27,-13.2,-35.93,-9.53,-6.42
(주)국보,001140,2019/12,61.08,61.65,156.93,23.43,38.92,24.8,75.2,156.97,93.59,35.9,7.4,27.26,303.29,263.18,86.05,-4.18,185.2,-9.21,-15.08,-6.93,-8.97
(주)국보,001140,2020/12,55.69,50.78,125.68,27.41,44.31,33.94,66.06,130.55,94.68,46.6,1.52,46.53,194.62,173.29,89.08,-3.13,118.11,-17.11,-28.19,-11.3,-9.34
(주)국보,001140,2021/12,58.15,46.58,138.97,31.07,41.85,31.12,68.88,134.45,97.28,51.97,10.49,30.43,221.31,192.08,85.12,-1.63,138.54,-6.1,-9.74,-4.2,-4.44
(주)국보,001140,2022/12,55.03,45.43,122.38,30.03,44.97,39.19,60.81,114.76,110.7,60.41,15.66,40.74,155.2,126.87,82.37,5.32,89.81,2.61,4.51,1.59,1.71
(주)금양,001570,2011/12,56.08,19.41,127.66,45.19,43.92,34.53,65.47,127.19,99.3,80.03,17.32,67.52,189.58,163.52,90.85,-0.39,144.98,0.03,0.04,0.02,0.02
(주)금양,001570,2012/12,54.76,19.67,121.04,43.99,45.24,35.7,64.3,126.71,109.45,87.92,27.17,28.58,180.08,140.13,81.67,4.73,152.83,1.78,2.09,1.14,1.19
(주)금양,001570,2013/12,61.74,22.94,161.37,47.57,38.26,30.97,69.03,123.56,108.21,83.38,13.2,27.55,222.94,184.25,86.29,4.69,189.34,-6.55,-7.71,-4.52,-4.26
(주)금양,001570,2014/12,69.75,22.61,230.55,53.98,30.25,27.76,72.24,108.96,151,116.86,39.31,35.41,260.18,166.37,76.46,23.56,168.61,7.45,11.49,5.38,5.44
(주)금양,001570,2015/12,70.66,18.49,240.87,57.6,29.34,35.04,64.96,83.73,121.07,98.69,26.02,59.03,185.41,166.58,96.55,12.3,137.79,19.29,25.96,12.53,13.04
(주)금양,001570,2016/12,51.76,20.63,107.31,41.08,48.24,19.27,80.73,250.28,69.19,54.92,12.95,33.7,418.85,388.15,89.96,-23.05,268.29,5.31,8.29,4.29,4.55
(주)금양,001570,2017/12,66.54,17.32,198.88,55.01,33.46,29.37,70.63,113.91,101.4,83.84,11.42,47.3,240.45,223.4,93.64,0.92,122.63,-5.09,-9.98,-3.59,-3.91
(주)금양,001570,2018/12,63.2,18.86,171.74,51.28,36.8,38.8,61.2,94.84,112.96,91.66,19.65,46.4,157.72,144.19,99.15,7.25,90.91,-1.9,-3.29,-1.16,-1.16
(주)금양,001570,2019/12,58.11,20.74,138.69,46.05,41.89,30.46,69.54,137.56,92.93,73.66,20.92,27.58,228.35,205.3,89.76,-4.42,130.7,5.38,9.39,3.74,4.85
(주)금양,001570,2020/12,57.49,23.57,135.25,43.94,42.51,36.29,63.71,117.12,157.12,120.09,29.23,19.41,175.52,100.82,63.56,20.9,108.97,-0.4,-0.64,-0.25,-0.31
(주)금양,001570,2021/12,61.97,30.77,162.97,42.91,38.03,37.29,62.71,101.97,152.73,105.74,28.26,40.15,168.15,108.81,61.3,21.4,118.55,-10.21,-14.48,-6.4,-9.26
(주)금양,001570,2022/12,51.94,32.01,108.08,35.32,48.06,43.12,56.88,111.45,141.32,96.09,18.67,43.95,131.91,85.24,60.72,15.19,93.45,1.92,2.72,1.09,1.45
(주)금호에이치티,214330,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,70.77,34.19,242.14,46.57,29.23,52.59,47.41,55.57,162.99,107.26,15.22,60.56,90.14,82.56,87.84,27.35,36.85,19.31,47.23,9.15,6.68
(주)금호에이치티,214330,2014/12,71.59,32.75,251.99,48.14,28.41,56.86,43.14,49.96,198.63,133.57,0.92,35.14,75.86,63.38,71.48,35.55,42.12,2.68,4.82,1.15,0.71
(주)금호에이치티,214330,2015/12,69.85,33.17,231.63,46.68,30.15,65.7,34.3,45.9,221.92,148.32,1.9,23.35,52.2,47.9,86.78,38.37,30.41,4.87,8.36,1.67,1.02
(주)금호에이치티,214330,2016/12,58.01,33.35,138.16,38.66,41.99,55.09,44.91,76.21,183.26,122.14,9.38,51.11,81.51,57.46,55,26.36,50.87,23.7,37.98,10.64,7.99
(주)금호에이치티,214330,2017/12,58.81,35.66,142.8,37.84,41.19,60.44,39.56,68.15,188.9,121.55,15.42,46.36,65.46,51.52,64.48,27.68,38.77,31.68,53.48,12.53,10.47
(주)금호에이치티,214330,2018/12,65.25,31.78,187.78,44.51,34.75,52.38,47.62,66.34,179.32,122.32,50.23,56.73,90.93,69.48,62.16,28.86,56.41,6.89,11.1,3.28,3.74
(주)금호에이치티,214330,2019/12,63.63,23.79,174.93,48.49,36.37,53.6,46.4,67.86,154.66,117.86,48.55,58.99,86.57,76.76,84.56,22.49,61.65,2.91,4.08,1.35,1.73
(주)금호에이치티,214330,2020/12,59.5,18.03,146.9,48.77,40.5,64.81,35.19,62.49,170.63,139.87,52.53,71.49,54.3,53.8,99.18,24.63,35,9.07,14.06,3.19,5
(주)금호에이치티,214330,2021/12,41.8,27.5,71.81,30.3,58.2,76.46,23.54,76.12,183.09,132.74,78.41,51.06,30.78,29.86,98.72,18.97,17.3,9.1,16.19,2.14,4.2
(주)금호에이치티,214330,2022/12,50.19,26.8,100.75,36.74,49.81,76.37,23.63,65.23,233.38,170.84,74.33,66.08,30.95,28.16,85.96,28.68,13.48,9.02,20.7,2.13,3.27
(주)까뮤이앤씨,013700,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)나이스홀딩스,034310,2011/12,23.11,1.72,30.05,22.71,76.89,75.38,24.62,102.01,156.42,153.74,72.96,0,32.66,19.6,64.38,8.33,7.92,28.66,118.26,7.06,15.49
(주)나이스홀딩스,034310,2012/12,19.75,2.32,24.61,19.29,80.25,79.56,20.44,100.87,133.55,130.45,42.14,2.29,25.69,18.59,99.87,4.96,6.36,36.25,146.47,7.41,17.34
(주)나이스홀딩스,034310,2013/12,47.63,1.66,90.95,46.84,52.37,65.96,34.04,79.4,160.53,157.87,68.65,244.3,51.62,44.98,86.4,17.96,12.62,22.3,91.21,7.59,8.71
(주)나이스홀딩스,034310,2014/12,47.31,5.88,89.79,44.53,52.69,56.01,43.99,94.07,130.96,123.26,52.29,99.89,78.54,64.5,74.29,11.19,33.08,22.9,54.36,10.07,12.81
(주)나이스홀딩스,034310,2015/12,47.11,7.8,89.09,43.44,52.89,55.97,44.03,94.5,119.82,110.48,42.07,61,78.68,70.26,92.19,7.79,34.44,21.24,48.52,9.35,10.65
