회사명,거래소코드,회계년도,기업가치(EV)(IFRS),EBITDA(IFRS),EBITDA/매출액(IFRS),EV/EBITDA(IFRS),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결),투자활동으로 인한 현금흐름(*)(요약)(IFRS연결),재무활동으로 인한 현금흐름(*)(요약)(IFRS연결),현금및현금성자산의 증가(요약)(IFRS연결)
(주)제이에스코퍼레이션,194370,2019/12,141213.69,19538.13,8.05,7.23,22.75,11.35,1.64,0.82,11.93,5.95,1.09,0.54,20675,7627,-9956,18011
(주)제이에스코퍼레이션,194370,2020/12,168648.09,7626.16,4.73,22.11,0,0,1.18,0.45,77.6,29.68,1.08,0.41,-5648,-29113,41297,4879
(주)제이에스코퍼레이션,194370,2021/12,341890.41,9955.09,4.19,34.34,23.59,5.88,2.37,0.59,0,0,1.61,0.4,26218,6974,-36438,-2420
(주)제일기획,030000,2011/12,2108262.66,75486.25,10.48,27.93,31.48,18.5,3.94,2.32,30.13,17.7,3.47,2.04,144588,-4788,-37955,103574
(주)제일기획,030000,2012/12,2452491.05,67718.89,7.93,36.22,49.2,33.17,4.79,3.23,675.45,455.31,3.33,2.24,91241,77846,-113321,53692
(주)제일기획,030000,2013/12,3064096.96,66948.21,7.23,45.77,62.96,44.69,6.32,4.48,469.94,333.56,3.55,2.52,-66212,162283,-124516,-33053
(주)제일기획,030000,2014/12,1822514.03,50238.17,5.69,36.28,59.93,32.5,4.74,2.57,60.29,32.69,3.7,2.01,55910,-127272,129898,54633
(주)제일기획,030000,2015/12,2252292.63,49521.82,6.04,45.48,109.97,69.27,5.59,3.52,70.29,44.28,3.56,2.25,102393,98811,-162847,35450
(주)제일기획,030000,2016/12,1726708.74,79845.04,7.81,21.63,52.2,33.65,4.78,3.08,97.52,62.88,2.56,1.65,101352,-34573,-46091,20318
(주)제일기획,030000,2017/12,2384853.54,70536.85,6.64,33.81,28.62,20.17,4.54,3.2,58.5,41.24,2.4,1.69,39090,-14556,-52674,-44663
(주)제일기획,030000,2018/12,2496830.97,66987.25,5.59,37.27,35.19,25.61,4.92,3.58,14.82,10.79,2.33,1.69,224014,-87539,-96434,39931
(주)제일기획,030000,2019/12,2674368.1,71468.23,6.21,37.42,32.31,22.91,5.89,4.17,32.1,22.76,2.99,2.12,200015,-24100,-135659,40280
(주)제일기획,030000,2020/12,2310153.95,86802.3,9.97,26.61,23.35,11.24,4.47,2.15,17.95,8.64,3.17,1.53,219475,-111415,-145404,-37931
(주)제일기획,030000,2021/12,2534683.63,92578.09,9.1,27.38,32.27,23.2,4.97,3.57,31.82,22.88,3,2.15,249514,32947,-148604,134139
(주)제주항공,089590,2011/12,,,,,,,,,,,,,,,,
(주)제주항공,089590,2012/12,,,,,,,,,,,,,,,,
(주)제주항공,089590,2013/12,-20848.29,24798.41,5.71,-0.84,0,0,0,0,0,0,0,0,,,,
(주)제주항공,089590,2014/12,-77626.58,37912.84,7.42,-2.05,0,0,0,0,0,0,0,0,,,,
(주)제주항공,089590,2015/12,932778.72,61158.87,10.06,15.25,25.06,17.79,5.63,4,16.38,11.63,1.94,1.38,,,,
(주)제주항공,089590,2016/12,513008.87,72723.39,9.73,7.05,20,12.11,4.31,2.61,9.12,5.52,1.42,0.86,110179,-61764,-7341,42415
(주)제주항공,089590,2017/12,883893.41,126752.82,12.72,6.97,13.83,8.23,3.59,2.14,6.07,3.61,1.07,0.64,144580,-223380,20181,-64652
(주)제주항공,089590,2018/12,780986.83,137942.61,10.98,5.66,19.42,10.31,4,2.12,9.61,5.1,1.09,0.58,121465,-6323,4715,119181
(주)제주항공,089590,2019/12,1254954.41,128694.08,9.35,9.75,0,0,4.2,1.98,15.51,7.33,0.9,0.43,83897,-132453,-146158,-193125
(주)제주항공,089590,2020/12,1245449.15,-159684.76,-42.69,0,0,0,3.61,1.45,0,0,1.92,0.77,-285529,95312,261560,71298
(주)제주항공,089590,2021/12,1268638.3,-191222.87,-70.62,0,0,0,7.58,3.95,0,0,4.22,2.2,-83736,62694,214041,193356
(주)조비,001550,2011/12,81872.83,-8230.04,-20.39,0,0,0,4.99,1.45,0,0,1.3,0.38,,,,
(주)조비,001550,2012/12,85439.45,-2108.57,-4.35,0,0,0,2.23,0.96,0,0,0.66,0.28,,,,
(주)조비,001550,2013/12,81939.62,4455.12,7.26,18.39,49.87,31.21,1.94,1.21,30.31,18.97,0.96,0.6,,,,
(주)조비,001550,2014/12,85736.86,1402.06,2.56,61.15,0,0,2.09,1.46,125.01,87.09,1.07,0.75,,,,
(주)조비,001550,2015/12,88281.07,4174.87,7.1,21.15,51.85,27.66,2.47,1.31,0,0,1.3,0.69,,,,
(주)조비,001550,2016/12,89866.69,2844.51,4.82,31.59,98.04,55.05,2.29,1.28,10.59,5.95,1.45,0.81,,,,
(주)조비,001550,2017/12,84853.28,2537.27,4.23,33.44,67.25,48.41,1.53,1.1,10.91,7.85,1.18,0.85,,,,
(주)조비,001550,2018/12,145667.33,2986.22,4.93,48.78,649.39,176.39,4.43,1.2,54.71,14.86,3.52,0.96,,,,
(주)조비,001550,2019/12,102034.71,2249.03,3.17,45.37,0,0,3.79,1.58,0,0,2.55,1.06,,,,
(주)조비,001550,2020/12,112993.69,5158.76,7,21.9,51.67,11.75,3.04,0.69,18.96,4.31,2.11,0.48,,,,
(주)조비,001550,2021/12,134031.18,4491.08,5.31,29.84,102.23,51.47,3.57,1.8,0,0,2.24,1.13,,,,
(주)조흥,002600,2011/12,54244.41,11590.32,11.71,4.68,5.94,3.67,0.57,0.35,10.02,6.18,0.49,0.3,,,,
(주)조흥,002600,2012/12,69657.7,8694.1,9.04,8.01,6.57,4.62,0.56,0.39,8.01,5.63,0.54,0.38,,,,
(주)조흥,002600,2013/12,64465.63,8730.02,8.76,7.38,16.59,9.29,0.79,0.44,4.92,2.75,0.76,0.43,,,,
(주)조흥,002600,2014/12,73318.49,9787.22,8.68,7.49,14.27,9.24,0.76,0.49,0,0,0.67,0.43,,,,
(주)조흥,002600,2015/12,107080.95,9059.56,8.01,11.82,29.47,8.88,1.87,0.56,54.73,16.49,1.73,0.52,,,,
(주)조흥,002600,2016/12,123262.38,14247.51,10.99,8.65,16.26,10.35,1.2,0.77,18.5,11.77,1.02,0.65,,,,
(주)조흥,002600,2017/12,193309.39,17379.23,10.72,11.12,21.24,9.16,2.06,0.89,26.54,11.45,1.48,0.64,,,,
(주)조흥,002600,2018/12,141140.22,15082.84,8.97,9.36,21.43,12.13,1.42,0.8,13.04,7.39,1.02,0.58,,,,
(주)조흥,002600,2019/12,142886.23,17323.04,8.88,8.25,17.97,11.09,1.13,0.69,45.37,28,0.72,0.45,,,,
(주)조흥,002600,2020/12,179391.42,17313.79,7.78,10.36,16.08,8.94,0.94,0.52,0,0,0.54,0.3,,,,
(주)조흥,002600,2021/12,182080.52,25015.91,9.97,7.28,8.27,6.29,0.95,0.73,4.15,3.16,0.53,0.4,,,,
(주)종근당,185750,2013/12,,,,,,,,,,,,,,,,
(주)종근당,185750,2014/12,690207.12,74478.21,13.69,9.27,21.6,16.59,2.47,1.89,11.76,9.03,1.4,1.07,,,,
(주)종근당,185750,2015/12,1015923.72,65382.39,11.04,15.54,0,0,3.69,1.74,148.8,70.13,1.83,0.86,,,,
(주)종근당,185750,2016/12,1086091.89,85183.14,10.24,12.75,42.74,20.45,5.29,2.53,30.29,14.49,2.1,1.01,,,,
(주)종근당,185750,2017/12,1349855.66,100100.34,11.32,13.49,25.52,17.03,3.61,2.41,17.06,11.39,1.55,1.03,81673,-23880,-34731,23750
(주)종근당,185750,2018/12,1053926.69,99213.22,10.38,10.62,36.44,19.89,3.83,2.09,34.29,18.72,1.62,0.89,42628,-30335,-11737,477
(주)종근당,185750,2019/12,1028001.99,99602.64,9.23,10.32,21.36,15.01,2.57,1.8,14.24,10.01,1.07,0.75,77291,-39727,-6588,30974
(주)종근당,185750,2020/12,2460154.49,147693.09,11.36,16.66,35.23,7.48,6.02,1.28,29.19,6.19,2.4,0.51,104324,-63921,7069,46737
(주)종근당,185750,2021/12,1354883.6,119151.66,8.93,11.37,73.63,30.58,5.5,2.28,189.91,78.88,2.18,0.9,12904,-90809,85139,8154
(주)종근당바이오,063160,2011/12,113418.42,22943.26,20.76,4.94,9.98,5.58,0.93,0.52,8.41,4.7,0.99,0.55,,,,
(주)종근당바이오,063160,2012/12,76078.45,20347.33,17.89,3.74,13.18,6.25,0.77,0.36,4.09,1.94,0.82,0.39,,,,
(주)종근당바이오,063160,2013/12,90500.07,13661.15,13.61,6.62,58.37,36.6,0.78,0.49,8.86,5.55,0.96,0.6,,,,
(주)종근당바이오,063160,2014/12,114984.19,8774.91,8.25,13.1,0,0,1.26,0.53,13.65,5.68,1.44,0.6,,,,
(주)종근당바이오,063160,2015/12,142492.35,18946.62,17.76,7.52,33.52,14.15,1.78,0.75,15.55,6.56,2.09,0.88,,,,
(주)종근당바이오,063160,2016/12,119240.24,20612.49,18.24,5.78,18.98,11,1.35,0.78,11.56,6.7,1.58,0.92,,,,
(주)종근당바이오,063160,2017/12,101967.21,18100.44,15.32,5.63,15.88,12.82,0.92,0.74,6.23,5.03,1.08,0.87,,,,
(주)종근당바이오,063160,2018/12,101474.46,15964.56,12.82,6.36,18.47,11.31,1.02,0.62,9.46,5.79,1.18,0.72,,,,
(주)종근당바이오,063160,2019/12,178832.75,25547.21,18.62,7,14.29,8.48,1.16,0.69,10.39,6.17,1.32,0.78,16990,-44348,19915,-7458
(주)종근당바이오,063160,2020/12,517039.49,21799.24,17.53,23.72,79.4,13.88,3.91,0.68,85.98,15.03,5.25,0.92,4824,-62602,54753,-3029
(주)종근당바이오,063160,2021/12,332962.37,8119.27,5.72,41.01,0,0,3.25,1.21,0,0,3.58,1.34,-5882,-20388,28272,2003
(주)종근당홀딩스,001630,2011/12,311833.28,82385.6,18.63,3.79,8.99,4.36,1.39,0.67,9.82,4.76,1,0.48,52764,-53463,-10789,-11465
(주)종근당홀딩스,001630,2012/12,571324.99,71051.63,15.4,8.04,20.23,6.9,1.57,0.54,10.4,3.55,1.13,0.38,57887,-71723,-11771,-26084
(주)종근당홀딩스,001630,2013/12,122717.79,16158.26,497.35,7.59,2.3,1.02,7.45,3.31,43.08,19.16,284.73,126.65,50792,-6789,-43484,315
(주)종근당홀딩스,001630,2014/12,195506.15,6762.23,60.44,28.91,50.95,24.01,2.44,1.15,0,0,28.35,13.36,3621,-16527,3327,-9650
(주)종근당홀딩스,001630,2015/12,426094.85,9734.41,68.86,43.77,11.91,4.18,2.65,0.93,73.35,25.72,46.49,16.3,8228,-49841,86187,44795
(주)종근당홀딩스,001630,2016/12,290076.17,8448.33,63.92,34.34,65.68,27.5,2.24,0.94,0,0,51.48,21.56,19404,-25242,-5119,1910
(주)종근당홀딩스,001630,2017/12,349622.97,7655.06,60.44,45.67,69.56,46.76,1.3,0.87,77.08,51.81,33.19,22.31,57768,-48675,-32270,-24113
(주)종근당홀딩스,001630,2018/12,309132.41,14272.26,72.24,21.66,25.32,16.5,1.21,0.79,44.55,29.02,20.51,13.36,37931,-64134,5257,-20812
(주)종근당홀딩스,001630,2019/12,520999.72,10469.28,62.69,49.76,67.86,28.63,2.03,0.86,77.8,32.82,41.1,17.34,111279,-181590,76191,5966
(주)종근당홀딩스,001630,2020/12,668413.09,14337.46,60.85,46.62,54.87,28.88,2.28,1.2,71.64,37.7,33.17,17.46,66553,-120422,52320,-2401
(주)종근당홀딩스,001630,2021/12,403005.07,25063.12,71.12,16.08,33.33,16.81,1.92,0.97,29.34,14.8,19.19,9.68,40460,-108052,108986,41887
(주)주연테크,044380,2011/12,13534.36,-8656.83,-13.38,0,0,0,0.78,0.44,0,0,0.35,0.2,,,,
(주)주연테크,044380,2012/12,30997.06,-2383.24,-3.19,0,0,0,2.44,0.58,259.35,61.58,0.89,0.21,,,,
(주)주연테크,044380,2013/12,17360.03,-1880.84,-3.12,0,0,0,2.28,0.78,0,0,0.98,0.34,,,,
(주)주연테크,044380,2014/12,18413.71,-1599.85,-3.74,0,0,0,1.43,0.71,0,0,0.82,0.41,,,,
(주)주연테크,044380,2015/12,29226.77,-5290.97,-10.17,0,0,0,3.59,1.04,65.24,18.98,1.35,0.39,,,,
(주)주연테크,044380,2016/12,77224.05,615.52,1.24,125.46,113.35,46.42,3.4,1.39,0,0,2.09,0.86,-2892,-25285,22989,-5164
(주)주연테크,044380,2017/12,15871.53,-3838.11,-7.37,0,0,0,2.13,0.67,0,0,1.85,0.58,-7900,4140,12745,9917
(주)주연테크,044380,2018/12,42508.71,-1259.68,-3.27,0,0,0,1.84,0.77,0,0,2.02,0.85,-5627,-15128,10337,-10450
(주)주연테크,044380,2019/12,81820.02,-2189.66,-4.62,0,0,0,2.62,0.89,0,0,2.12,0.72,810,5925,-4237,3980
(주)주연테크,044380,2020/12,48725.05,930.73,1.49,52.35,0,0,2.44,0.59,23.38,5.64,1.39,0.33,4278,1241,5298,7716
(주)주연테크,044380,2021/12,69122.02,-254.02,-0.29,0,30.29,13.6,2.54,1.14,0,0,1.27,0.57,-14669,9689,-232,-5205
(주)중앙건설,015110,2011/12,309606.02,-42160.52,-35.98,0,0,0,0.55,0.16,1.18,0.35,0.19,0.06,18436,-11892,-20789,-14244
(주)지누스,013890,2011/12,,,,,,,,,,,,,,,,
(주)지누스,013890,2012/12,,,,,,,,,,,,,,,,
(주)지누스,013890,2013/12,,,,,,,,,,,,,,,,
(주)지누스,013890,2014/12,,,,,,,,,,,,,,,,
(주)지누스,013890,2015/12,,,,,,,,,,,,,,,,
(주)지누스,013890,2016/12,,,,,,,,,,,,,,,,
(주)지누스,013890,2017/12,10420.56,41645.63,13.92,0.25,0,0,0,0,0,0,0,0,28772,-38252,27535,11907
(주)지누스,013890,2018/12,20362.2,19103.41,10.16,1.07,0,0,0,0,0,0,0,0,11560,-88696,94471,18024
(주)지누스,013890,2019/12,1302727.09,58462,23.75,22.28,28.41,21.95,4.41,3.41,0,0,4.78,3.69,-22055,-72237,112217,18832
(주)지누스,013890,2020/12,1463769.61,67253.48,33.02,21.76,19.77,6.7,4.67,1.58,99.95,33.89,8.13,2.76,6977,-49962,50766,7465
(주)지누스,013890,2021/12,1201387.22,24928.77,7.48,48.19,78.99,48.38,5.04,3.09,22.61,13.85,5.33,3.27,88064,-54895,-5110,34907
(주)지에스,078930,2011/12,5260567.12,303955,87.36,17.31,40.61,18.51,2.2,1,35.59,16.22,28.58,13.02,185660,-525685,349777,11630
(주)지에스,078930,2012/12,7305180.53,129806,77.11,56.28,74.49,48.86,1.6,1.05,98.42,64.55,42.75,28.04,775346,-1640765,1315762,447373
(주)지에스,078930,2013/12,5847151.11,296474,89.82,19.72,28.05,17.89,1.56,0.99,26.32,16.79,21.78,13.89,793721,-836031,-29860,-68927
(주)지에스,078930,2014/12,4711552.9,219716,86.65,21.44,33.61,22.4,1.18,0.79,32.75,21.82,21.77,14.51,500351,-1757728,1230671,-27341
(주)지에스,078930,2015/12,5704320.09,144418,81.06,39.5,53.11,36.93,1.1,0.76,45.8,31.84,28.44,19.77,652985,-2944129,2204441,-73097
(주)지에스,078930,2016/12,5939881.24,335806,89.74,17.69,25.74,19.6,1.21,0.92,18.98,14.46,15.18,11.56,851682,-523589,-336346,-2913
(주)지에스,078930,2017/12,6810375.9,450162,91.31,15.13,19.46,12.66,1.5,0.98,17.38,11.31,14.91,9.7,1306478,-1418200,334510,219354
(주)지에스,078930,2018/12,5551977.03,469410,92.76,11.83,16.05,10.6,1.32,0.87,15.56,10.27,13.38,8.83,1269197,-835889,-515034,-69580
(주)지에스,078930,2019/12,5436555.27,309032,84.59,17.59,18.84,15.39,1,0.82,19.09,15.59,14.31,11.69,1586413,-343818,-1166447,83098
(주)지에스,078930,2020/12,4099104.15,241300,78.78,16.99,0,0,0.97,0.57,22.86,13.48,15.89,9.37,1738192,-1423999,-296805,6141
(주)지에스,078930,2021/12,4353508.19,159551,69.2,27.29,15.89,11.31,0.93,0.66,34.5,24.56,20.66,14.7,1013946,-1424263,863658,462150
(주)지에스글로벌,001250,2011/12,329788.75,17175.3,0.75,19.2,23.06,11.78,1.84,0.94,0,0,0.19,0.09,-131003,-168995,367651,69533
(주)지에스글로벌,001250,2012/12,373942.53,17265.25,0.64,21.66,22.61,14.64,1.42,0.92,10.9,7.06,0.13,0.08,44290,-125987,58356,-25393
(주)지에스글로벌,001250,2013/12,345389.33,9648.19,0.46,35.8,24.57,17.22,1.08,0.76,13.47,9.44,0.13,0.09,47195,-74311,9687,-13727
(주)지에스글로벌,001250,2014/12,470694.75,14733.95,0.59,31.95,29.23,22.94,0.86,0.68,0,0,0.09,0.07,-101589,-33103,103015,-31729
(주)지에스글로벌,001250,2015/12,411716.24,29633.51,1.54,13.89,0,0,1.07,0.62,0,0,0.11,0.06,-1432,7790,38,7974
(주)지에스글로벌,001250,2016/12,544194.53,33990,1.59,16.01,76.94,25.97,1,0.34,26.43,8.92,0.17,0.06,73360,-158159,80190,-1731
(주)지에스글로벌,001250,2017/12,600720.79,28587.77,0.98,21.01,38.34,26.97,0.87,0.62,6.44,4.53,0.11,0.08,81830,-131425,77483,29322
(주)지에스글로벌,001250,2018/12,501369.27,40615.48,1.14,12.34,29.6,13.03,1.08,0.48,0,0,0.11,0.05,-10346,84113,-89041,-10477
(주)지에스글로벌,001250,2019/12,461814.45,49898.03,1.51,9.26,0,0,0.72,0.5,8.31,5.75,0.07,0.05,33214,-7902,-16318,14615
(주)지에스글로벌,001250,2020/12,343680.4,48048.69,2.07,7.15,0,0,0.7,0.3,1.77,0.75,0.08,0.04,120170,-6526,-97846,9856
(주)지에스글로벌,001250,2021/12,694152.67,50957.73,1.47,13.62,0,0,1,0.58,0,0,0.08,0.05,-344281,2371,310397,-30512
(주)지에스리테일,007070,2011/12,2317945.15,221710.18,5.56,10.45,20.99,16.31,1.48,1.15,66.01,51.3,0.48,0.37,550,-216268,207654,-8065
(주)지에스리테일,007070,2012/12,2990610.95,294679.87,6.55,10.15,22.41,12.53,2.03,1.14,9.6,5.37,0.61,0.34,221466,-23267,-176722,21475
(주)지에스리테일,007070,2013/12,2697294.09,324068.32,6.89,8.32,21.39,16.23,1.84,1.39,8.98,6.81,0.56,0.42,294434,-120997,-180792,-7355
(주)지에스리테일,007070,2014/12,2367748.62,320679.98,6.47,7.38,19.89,13.76,1.52,1.05,6.16,4.26,0.46,0.32,368415,-180806,-127650,59939
(주)지에스리테일,007070,2015/12,4989419.02,402008.8,6.5,12.41,33.17,11.51,3.41,1.18,12.18,4.23,0.87,0.3,444016,-885653,402583,-39061
(주)지에스리테일,007070,2016/12,4063443.33,408242.53,5.68,9.95,18.22,12.1,2.94,1.95,14.87,9.87,0.72,0.48,434504,7774,-463546,-21266
(주)지에스리테일,007070,2017/12,3660381.81,383451.98,4.83,9.55,30.79,17.49,2.41,1.37,12.07,6.86,0.56,0.32,442234,-423342,28175,46695
(주)지에스리테일,007070,2018/12,3862793.41,399198.63,4.78,9.68,30.64,19.72,1.83,1.18,14.79,9.52,0.42,0.27,324778,-384885,31146,-28959
(주)지에스리테일,007070,2019/12,5412208.1,758092.42,8.79,7.14,28.7,22.64,1.64,1.29,4.75,3.75,0.38,0.3,804329,-301117,-507360,-4000
(주)지에스리테일,007070,2020/12,4928951.65,831233.72,9.7,5.93,18.9,10.57,1.61,0.9,4.71,2.63,0.4,0.23,805980,-390521,-436220,-20900
(주)지에스리테일,007070,2021/12,5358861.34,796335.77,8.53,6.73,4.26,3,0.95,0.67,5.61,3.95,0.39,0.27,714852,-277414,-383069,54514
(주)지투알,035000,2011/12,145528.52,4185.38,25.8,34.77,76.16,56.08,1.98,1.46,33.38,24.58,11.39,8.38,33667,-4738,-1340,27619
(주)지투알,035000,2012/12,109249.02,3151.51,22.12,34.67,34.06,23.71,1.58,1.1,50.23,34.97,10.49,7.3,-15559,-8593,-2022,-27112
(주)지투알,035000,2013/12,128092.91,-391.65,-3.89,0,286.38,198.24,1.7,1.18,0,0,15.47,10.71,6981,6762,-2680,10732
(주)지투알,035000,2014/12,127105.4,446.85,3.96,284.44,436.86,375.61,1.62,1.39,38.51,33.11,12.66,10.89,6661,11356,-2633,15816
(주)지투알,035000,2015/12,145639.87,3759.58,17.81,38.74,65.9,36.77,2.23,1.25,0,0,9.34,5.21,17886,-5484,-2875,7586
(주)지투알,035000,2016/12,135169.85,3054.5,13.23,44.25,726.37,561.49,1.95,1.51,53.26,41.17,7.02,5.43,13554,-13970,-3774,-5596
(주)지투알,035000,2017/12,170316.91,10538.48,36.39,16.16,19.76,13.15,2.17,1.45,13.98,9.31,6.69,4.46,51505,-15213,-3574,30396
(주)지투알,035000,2018/12,124624.13,2273.77,13.21,54.81,314.54,198.15,1.99,1.25,46.42,29.24,9.96,6.27,-42043,1696,1169,-39151
(주)지투알,035000,2019/12,101774.47,12008.66,44.87,8.48,0,0,1.86,1.37,12.99,9.62,5.39,3.99,19812,11781,-16374,15653
(주)지투알,035000,2020/12,93922.18,19029.84,59.65,4.94,61.01,24.86,1.69,0.69,0,0,3.79,1.54,11029,12045,-9191,12756
(주)지투알,035000,2021/12,110985.32,2501.5,12.94,44.37,36.87,24.82,1.83,1.23,0,0,6.53,4.4,-6340,538,-1888,-6906
(주)진도,088790,2011/12,136959.61,19131.02,13.41,7.16,10.74,4.48,1.09,0.45,0,0,0.56,0.24,-15804,-22597,37285,-1116
(주)진도,088790,2012/12,127093.72,11478.19,7.15,11.07,0,0,0.99,0.58,0,0,0.42,0.25,-5629,-227,5749,-107
(주)진도,088790,2013/12,110633.54,8414.29,5.52,13.15,50.22,32.49,0.71,0.46,4.22,2.73,0.32,0.21,11606,-339,-11234,33
(주)진도,088790,2014/12,91516.08,5997.87,4.96,15.26,5.6,3.89,0.56,0.39,8.34,5.8,0.36,0.25,5097,7789,-11944,942
(주)진도,088790,2015/12,98504.87,6030.97,4.95,16.33,26.73,11.36,1,0.43,6.37,2.71,0.72,0.31,13762,-1238,-11090,1434
(주)진도,088790,2016/12,95739.88,11508.43,9.35,8.32,11.99,6.32,1.05,0.55,8.82,4.65,0.79,0.42,10922,-110,-9902,910
(주)진도,088790,2017/12,98880.36,12161.12,9.49,8.13,8.25,6.28,0.8,0.61,0,0,0.62,0.47,-301,-2108,2427,18
(주)진도,088790,2018/12,94121.98,7906.08,6.58,11.91,14.51,9.86,0.79,0.54,40.59,27.58,0.68,0.46,2004,97,-2620,-519
(주)진도,088790,2019/12,77121.98,-1717.14,-2.21,0,0,0,0.63,0.41,12.06,7.85,0.8,0.52,5135,-111,-7636,-2611
(주)진도,088790,2020/12,72718.77,-480.83,-0.88,0,0,0,0.7,0.24,5.43,1.89,1.26,0.44,12624,-146,-14215,-1737
(주)진도,088790,2021/12,44828.3,4670.77,7.93,9.6,24.6,8.66,0.89,0.31,8.39,2.95,1.52,0.54,10690,-228,3211,13673
(주)진양홀딩스,100250,2011/12,71871.72,5213.43,70.08,13.79,12.81,6.71,0.65,0.34,14.94,7.82,14.5,7.59,30251,-2002,-25071,2865
(주)진양홀딩스,100250,2012/12,87280.21,6109.51,68.11,14.29,15.2,8.5,0.77,0.43,14.38,8.05,14.43,8.07,25496,-20874,-14610,-10001
(주)진양홀딩스,100250,2013/12,107690.16,8681.31,74.41,12.4,9.21,5.96,0.73,0.47,11.6,7.51,10.95,7.09,26068,-10361,-9476,6319
(주)진양홀딩스,100250,2014/12,228383.32,9018.65,73.81,25.32,30.98,10.2,1.82,0.6,31.57,10.39,26.26,8.65,23220,-13959,-11527,-2269
(주)진양홀딩스,100250,2015/12,202888.44,8795.27,73.89,23.07,25.22,18.19,1.55,1.12,39.25,28.31,23.08,16.65,16978,-13739,3740,6870
(주)진양홀딩스,100250,2016/12,183614.56,6477.74,65.24,28.35,39.33,27.66,1.33,0.94,38.71,27.22,23.62,16.61,19837,-26323,3495,-2921
(주)진양홀딩스,100250,2017/12,162849.08,8101.01,62.04,20.1,18.59,15.92,1.07,0.91,19.95,17.09,14.77,12.65,29706,-12099,-13906,3328
(주)진양홀딩스,100250,2018/12,169678.97,22376.43,81.68,7.58,6.3,3.51,0.97,0.54,8.72,4.87,7.24,4.04,11330,-70227,54605,-4246
(주)진양홀딩스,100250,2019/12,168699.21,5334.08,57.48,31.63,15.38,12.19,0.8,0.63,34.05,26.99,17.59,13.94,21830,-17179,-1075,3543
(주)진양홀딩스,100250,2020/12,172879.68,8889.56,68.81,19.45,12.71,7.13,0.81,0.45,19.71,11.06,13.07,7.33,13807,5440,-8651,9796
(주)진양홀딩스,100250,2021/12,217064.6,17709.69,80.7,12.26,10.29,5.82,1.13,0.64,11.91,6.73,11.49,6.49,13592,2019,-10316,6283
(주)진에어,272450,2011/12,12616.35,9659.63,5.67,1.31,0,0,0,0,0,0,0,0,,,,
(주)진에어,272450,2012/12,11338.42,17275.54,6.98,0.66,0,0,0,0,0,0,0,0,,,,
(주)진에어,272450,2013/12,2658.5,9901.17,3.49,0.27,0,0,0,0,0,0,0,0,,,,
(주)진에어,272450,2014/12,-20831.6,19600.33,5.58,-1.06,0,0,0,0,0,0,0,0,,,,
(주)진에어,272450,2015/12,-50325.12,32474.97,7.04,-1.55,0,0,0,0,0,0,0,0,,,,
(주)진에어,272450,2016/12,15529.32,62043.73,8.62,0.25,0,0,0,0,0,0,0,0,,,,
(주)진에어,272450,2017/12,798324.12,114300.01,12.87,6.98,2.16,1.87,0.72,0.62,1.28,1.11,0.18,0.16,,,,
(주)진에어,272450,2018/12,549682.39,82524.7,8.17,6.66,23.14,11.13,4.11,1.98,18.8,9.04,1.02,0.49,54736,-12488,-28037,14841
(주)진에어,272450,2019/12,688397.86,70530.85,7.75,9.76,0,0,5.04,2.14,14.52,6.16,1.03,0.44,,,,
(주)진에어,272450,2020/12,946373.56,-69289.75,-25.5,0,0,0,5.42,1.6,0,0,1.87,0.55,,,,
(주)진에어,272450,2021/12,1172473.34,-88084.91,-35.63,0,0,0,6.88,3.51,0,0,4.73,2.41,,,,
(주)천일고속,000650,2011/12,37571.9,5179.29,9.87,7.25,20.45,12.21,1.36,0.81,15.54,9.28,1.05,0.63,,,,
(주)천일고속,000650,2012/12,36589.11,2009.06,3.63,18.21,36.71,19.45,1.65,0.87,14.02,7.43,1.21,0.64,,,,
(주)천일고속,000650,2013/12,49205.21,3759.99,6.58,13.09,14.82,6.37,1.98,0.85,36.84,15.82,1.53,0.66,,,,
(주)천일고속,000650,2014/12,71338.55,5135.56,8.54,13.89,17.53,9.94,1.85,1.05,20.97,11.89,1.4,0.79,,,,
(주)천일고속,000650,2015/12,98978.15,5496,9.34,18.01,43.85,14.92,5.09,1.73,60.54,20.59,3.45,1.17,,,,
(주)천일고속,000650,2016/12,127200.05,3707.74,6.35,34.31,86.35,34.43,6.96,2.78,41.44,16.52,3.69,1.47,,,,
(주)천일고속,000650,2017/12,132812.62,603.57,1.09,220.05,6.62,4.64,4.74,3.32,0,0,3.25,2.28,,,,
(주)천일고속,000650,2018/12,113781.94,-257.97,-0.46,0,0,0,2.73,2.04,0,0,2.73,2.04,,,,
(주)천일고속,000650,2019/12,109293.18,3963.35,6.65,27.58,158.05,121.26,2.3,1.76,18.91,14.51,1.91,1.47,,,,
(주)천일고속,000650,2020/12,108748.97,-7071.4,-22.69,0,0,0,3.58,1.67,50.44,23.45,3.93,1.83,,,,
(주)천일고속,000650,2021/12,95423.67,-6900.12,-23.52,0,0,0,4.22,2.85,0,0,4.52,3.05,,,,
