,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),설립연도,상장연도,경영기간,상장기간
16119,제이씨현시스템(주),33320,2019,도매 및 소매업,1991,1997,28,22
16120,제이씨현시스템(주),33320,2020,도매 및 소매업,1991,1997,29,23
16121,제이씨현시스템(주),33320,2021,도매 및 소매업,1991,1997,30,24
16122,제이씨현시스템(주),33320,2022,도매 및 소매업,1991,1997,31,25
16123,제이앤유글로벌,86200,2011,제조업,1999,2006,12,5
16124,제이앤유글로벌,86200,2012,제조업,1999,2006,13,6
16125,제이앤유글로벌,86200,2013,제조업,1999,2006,14,7
16126,제이앤유글로벌,86200,2014,제조업,1999,2006,15,8
16127,제이앤유글로벌,86200,2015,제조업,1999,2006,16,9
16128,제이엔케이히터(주),126880,2011,제조업,1998,2011,13,0
16129,제이엔케이히터(주),126880,2012,제조업,1998,2011,14,1
16130,제이엔케이히터(주),126880,2013,제조업,1998,2011,15,2
16131,제이엔케이히터(주),126880,2014,제조업,1998,2011,16,3
16132,제이엔케이히터(주),126880,2015,제조업,1998,2011,17,4
16133,제이엔케이히터(주),126880,2016,제조업,1998,2011,18,5
16134,제이엔케이히터(주),126880,2017,제조업,1998,2011,19,6
16135,제이엔케이히터(주),126880,2018,제조업,1998,2011,20,7
16136,제이엔케이히터(주),126880,2019,제조업,1998,2011,21,8
16137,제이엔케이히터(주),126880,2020,제조업,1998,2011,22,9
16138,제이엔케이히터(주),126880,2021,제조업,1998,2011,23,10
16139,제이엔케이히터(주),126880,2022,제조업,1998,2011,24,11
16140,제이엠아이(주),33050,2011,제조업,1993,1997,18,14
16141,제이엠아이(주),33050,2012,제조업,1993,1997,19,15
16142,제이엠아이(주),33050,2013,제조업,1993,1997,20,16
16143,제이엠아이(주),33050,2014,제조업,1993,1997,21,17
16144,제이엠아이(주),33050,2015,제조업,1993,1997,22,18
16145,제이엠아이(주),33050,2016,제조업,1993,1997,23,19
16146,제이엠아이(주),33050,2017,제조업,1993,1997,24,20
16147,제이엠아이(주),33050,2018,제조업,1993,1997,25,21
16148,제이엠아이(주),33050,2019,제조업,1993,1997,26,22
16149,제이엠아이(주),33050,2020,제조업,1993,1997,27,23
16150,제이엠아이(주),33050,2021,제조업,1993,1997,28,24
16151,제이엠아이(주),33050,2022,제조업,1993,1997,29,25
16152,제이엠티(주),94970,2011,제조업,1998,2007,13,4
16153,제이엠티(주),94970,2012,제조업,1998,2007,14,5
16154,제이엠티(주),94970,2013,제조업,1998,2007,15,6
16155,제이엠티(주),94970,2014,제조업,1998,2007,16,7
16156,제이엠티(주),94970,2015,제조업,1998,2007,17,8
16157,제이엠티(주),94970,2016,제조업,1998,2007,18,9
16158,제이엠티(주),94970,2017,제조업,1998,2007,19,10
16159,제이엠티(주),94970,2018,제조업,1998,2007,20,11
16160,제이엠티(주),94970,2019,제조업,1998,2007,21,12
16161,제이엠티(주),94970,2020,제조업,1998,2007,22,13
16162,제이엠티(주),94970,2021,제조업,1998,2007,23,14
16163,제이엠티(주),94970,2022,제조업,1998,2007,24,15
16164,제일전기공업(주),199820,2011,제조업,1980,2020,31,-9
16165,제일전기공업(주),199820,2012,제조업,1980,2020,32,-8
16166,제일전기공업(주),199820,2013,제조업,1980,2020,33,-7
16167,제일전기공업(주),199820,2014,제조업,1980,2020,34,-6
16168,제일전기공업(주),199820,2015,제조업,1980,2020,35,-5
16169,제일전기공업(주),199820,2016,제조업,1980,2020,36,-4
16170,제일전기공업(주),199820,2017,제조업,1980,2020,37,-3
16171,제일전기공업(주),199820,2018,제조업,1980,2020,38,-2
16172,제일전기공업(주),199820,2019,제조업,1980,2020,39,-1
16173,제일전기공업(주),199820,2020,제조업,1980,2020,40,0
16174,제일전기공업(주),199820,2021,제조업,1980,2020,41,1
16175,제일전기공업(주),199820,2022,제조업,1980,2020,42,2
16176,제주맥주(주),276730,2016,제조업,2015,2021,1,-5
16177,제주맥주(주),276730,2017,제조업,2015,2021,2,-4
16178,제주맥주(주),276730,2018,제조업,2015,2021,3,-3
16179,제주맥주(주),276730,2019,제조업,2015,2021,4,-2
16180,제주맥주(주),276730,2020,제조업,2015,2021,5,-1
16181,제주맥주(주),276730,2021,제조업,2015,2021,6,0
16182,제주맥주(주),276730,2022,제조업,2015,2021,7,1
16183,조광아이엘아이(주),44060,2011,제조업,1994,2001,17,10
16184,조광아이엘아이(주),44060,2012,제조업,1994,2001,18,11
16185,조광아이엘아이(주),44060,2013,제조업,1994,2001,19,12
16186,조광아이엘아이(주),44060,2014,제조업,1994,2001,20,13
16187,조광아이엘아이(주),44060,2015,제조업,1994,2001,21,14
16188,조광아이엘아이(주),44060,2016,제조업,1994,2001,22,15
16189,조광아이엘아이(주),44060,2017,제조업,1994,2001,23,16
16190,조광아이엘아이(주),44060,2018,제조업,1994,2001,24,17
16191,조광아이엘아이(주),44060,2019,제조업,1994,2001,25,18
16192,조광아이엘아이(주),44060,2020,제조업,1994,2001,26,19
16193,조광아이엘아이(주),44060,2021,제조업,1994,2001,27,20
16194,조광아이엘아이(주),44060,2022,제조업,1994,2001,28,21
16195,조아제약(주),34940,2011,제조업,1996,1999,15,12
16196,조아제약(주),34940,2012,제조업,1996,1999,16,13
16197,조아제약(주),34940,2013,제조업,1996,1999,17,14
16198,조아제약(주),34940,2014,제조업,1996,1999,18,15
16199,조아제약(주),34940,2015,제조업,1996,1999,19,16
16200,조아제약(주),34940,2016,제조업,1996,1999,20,17
16201,조아제약(주),34940,2017,제조업,1996,1999,21,18
16202,조아제약(주),34940,2018,제조업,1996,1999,22,19
16203,조아제약(주),34940,2019,제조업,1996,1999,23,20
16204,조아제약(주),34940,2020,제조업,1996,1999,24,21
16205,조아제약(주),34940,2021,제조업,1996,1999,25,22
16206,조아제약(주),34940,2022,제조업,1996,1999,26,23
16207,주성엔지니어링(주),36930,2011,제조업,1995,1999,16,12
16208,주성엔지니어링(주),36930,2012,제조업,1995,1999,17,13
16209,주성엔지니어링(주),36930,2013,제조업,1995,1999,18,14
16210,주성엔지니어링(주),36930,2014,제조업,1995,1999,19,15
16211,주성엔지니어링(주),36930,2015,제조업,1995,1999,20,16
16212,주성엔지니어링(주),36930,2016,제조업,1995,1999,21,17
16213,주성엔지니어링(주),36930,2017,제조업,1995,1999,22,18
16214,주성엔지니어링(주),36930,2018,제조업,1995,1999,23,19
16215,주성엔지니어링(주),36930,2019,제조업,1995,1999,24,20
16216,주성엔지니어링(주),36930,2020,제조업,1995,1999,25,21
16217,주성엔지니어링(주),36930,2021,제조업,1995,1999,26,22
16218,주성엔지니어링(주),36930,2022,제조업,1995,1999,27,23
16219,줌인터넷(주),229480,2015,정보통신업,2009,2016,6,-1
16220,줌인터넷(주),239340,2016,정보통신업,2016,2016,0,0
16221,줌인터넷(주),229480,2016,정보통신업,2009,2016,7,0
16222,줌인터넷(주),239340,2017,정보통신업,2016,2016,1,1
16223,줌인터넷(주),229480,2017,정보통신업,2009,2016,8,1
16224,줌인터넷(주),239340,2018,정보통신업,2016,2016,2,2
16225,줌인터넷(주),229480,2018,정보통신업,2009,2016,9,2
16226,줌인터넷(주),239340,2019,정보통신업,2016,2016,3,3
16227,줌인터넷(주),239340,2020,정보통신업,2016,2016,4,4
16228,줌인터넷(주),239340,2021,정보통신업,2016,2016,5,5
16229,줌인터넷(주),239340,2022,정보통신업,2016,2016,6,6
16230,지나인제약(주),78650,2011,제조업,1999,2010,12,1
16231,지나인제약(주),78650,2012,제조업,1999,2010,13,2
16232,지나인제약(주),78650,2013,제조업,1999,2010,14,3
16233,지나인제약(주),78650,2014,제조업,1999,2010,15,4
16234,지나인제약(주),78650,2015,제조업,1999,2010,16,5
16235,지나인제약(주),78650,2016,제조업,1999,2010,17,6
16236,지나인제약(주),78650,2017,제조업,1999,2010,18,7
16237,지나인제약(주),78650,2018,제조업,1999,2010,19,8
16238,지나인제약(주),78650,2019,제조업,1999,2010,20,9
16239,지나인제약(주),78650,2020,제조업,1999,2010,21,10
16240,지나인제약(주),78650,2021,제조업,1999,2010,22,11
16241,지나인제약(주),78650,2022,제조업,1999,2010,23,12
16242,지니너스(주),389030,2020,"전문, 과학 및 기술 서비스업",2018,2021,2,-1
16243,지니너스(주),389030,2021,"전문, 과학 및 기술 서비스업",2018,2021,3,0
16244,지니너스(주),389030,2022,"전문, 과학 및 기술 서비스업",2018,2021,4,1
16245,지니언스(주),263860,2012,정보통신업,2005,2017,7,-5
16246,지니언스(주),263860,2013,정보통신업,2005,2017,8,-4
16247,지니언스(주),263860,2014,정보통신업,2005,2017,9,-3
16248,지니언스(주),263860,2015,정보통신업,2005,2017,10,-2
16249,지니언스(주),263860,2016,정보통신업,2005,2017,11,-1
16250,지니언스(주),263860,2017,정보통신업,2005,2017,12,0
16251,지니언스(주),263860,2018,정보통신업,2005,2017,13,1
16252,지니언스(주),263860,2019,정보통신업,2005,2017,14,2
16253,지니언스(주),263860,2020,정보통신업,2005,2017,15,3
16254,지니언스(주),263860,2021,정보통신업,2005,2017,16,4
16255,지니언스(주),263860,2022,정보통신업,2005,2017,17,5
16256,지더블유바이텍(주),36180,2011,도매 및 소매업,1994,1999,17,12
16257,지더블유바이텍(주),36180,2012,도매 및 소매업,1994,1999,18,13
16258,지더블유바이텍(주),36180,2013,도매 및 소매업,1994,1999,19,14
16259,지더블유바이텍(주),36180,2014,도매 및 소매업,1994,1999,20,15
16260,지더블유바이텍(주),36180,2015,도매 및 소매업,1994,1999,21,16
16261,지더블유바이텍(주),36180,2016,도매 및 소매업,1994,1999,22,17
16262,지더블유바이텍(주),36180,2017,도매 및 소매업,1994,1999,23,18
16263,지더블유바이텍(주),36180,2018,도매 및 소매업,1994,1999,24,19
16264,지더블유바이텍(주),36180,2019,도매 및 소매업,1994,1999,25,20
16265,지더블유바이텍(주),36180,2020,도매 및 소매업,1994,1999,26,21
16266,지더블유바이텍(주),36180,2021,도매 및 소매업,1994,1999,27,22
16267,지더블유바이텍(주),36180,2022,도매 및 소매업,1994,1999,28,23
16268,지스마트글로벌(주),114570,2011,도매 및 소매업,2000,2010,11,1
16269,지스마트글로벌(주),114570,2012,도매 및 소매업,2000,2010,12,2
16270,지스마트글로벌(주),114570,2013,도매 및 소매업,2000,2010,13,3
16271,지스마트글로벌(주),114570,2014,도매 및 소매업,2000,2010,14,4
16272,지스마트글로벌(주),114570,2015,도매 및 소매업,2000,2010,15,5
16273,지스마트글로벌(주),114570,2016,도매 및 소매업,2000,2010,16,6
16274,지스마트글로벌(주),114570,2017,도매 및 소매업,2000,2010,17,7
16275,지스마트글로벌(주),114570,2018,도매 및 소매업,2000,2010,18,8
16276,지스마트글로벌(주),114570,2019,도매 및 소매업,2000,2010,19,9
16277,지에이치신소재(주),130500,2011,제조업,2001,2013,10,-2
16278,지에이치신소재(주),130500,2012,제조업,2001,2013,11,-1
16279,지에이치신소재(주),130500,2013,제조업,2001,2013,12,0
16280,지에이치신소재(주),130500,2014,제조업,2001,2013,13,1
16281,지에이치신소재(주),130500,2015,제조업,2001,2013,14,2
16282,지에이치신소재(주),130500,2016,제조업,2001,2013,15,3
16283,지에이치신소재(주),130500,2017,제조업,2001,2013,16,4
16284,지에이치신소재(주),130500,2018,제조업,2001,2013,17,5
16285,지에이치신소재(주),130500,2019,제조업,2001,2013,18,6
16286,지에이치신소재(주),130500,2020,제조업,2001,2013,19,7
16287,지에이치신소재(주),130500,2021,제조업,2001,2013,20,8
16288,지에이치신소재(주),130500,2022,제조업,2001,2013,21,9
16289,지엔원에너지(주),270520,2017,"전문, 과학 및 기술 서비스업",2017,2017,0,0
16290,지엔원에너지(주),270520,2018,"전문, 과학 및 기술 서비스업",2017,2017,1,1
16291,지엔원에너지(주),270520,2019,"전문, 과학 및 기술 서비스업",2017,2017,2,2
16292,지엔원에너지(주),270520,2020,"전문, 과학 및 기술 서비스업",2017,2017,3,3
16293,지엔원에너지(주),270520,2021,"전문, 과학 및 기술 서비스업",2017,2017,4,4
16294,지엔원에너지(주),270520,2022,"전문, 과학 및 기술 서비스업",2017,2017,5,5
16295,지엘팜텍(주),204840,2014,"전문, 과학 및 기술 서비스업",2014,2014,0,0
16296,지엘팜텍(주),204840,2015,"전문, 과학 및 기술 서비스업",2014,2014,1,1
16297,지엘팜텍(주),204840,2016,"전문, 과학 및 기술 서비스업",2014,2014,2,2
16298,지엘팜텍(주),204840,2017,"전문, 과학 및 기술 서비스업",2014,2014,3,3
16299,지엘팜텍(주),204840,2018,"전문, 과학 및 기술 서비스업",2014,2014,4,4
16300,지엘팜텍(주),204840,2019,"전문, 과학 및 기술 서비스업",2014,2014,5,5
16301,지엘팜텍(주),204840,2020,"전문, 과학 및 기술 서비스업",2014,2014,6,6
16302,지엘팜텍(주),204840,2021,"전문, 과학 및 기술 서비스업",2014,2014,7,7
16303,지엘팜텍(주),204840,2022,"전문, 과학 및 기술 서비스업",2014,2014,8,8
16304,지투파워(주),388050,2020,제조업,2010,2022,10,-2
16305,지투파워(주),388050,2021,제조업,2010,2022,11,-1
16306,지투파워(주),388050,2022,제조업,2010,2022,12,0
16307,진양제약(주),7370,2011,제조업,1978,2000,33,11
16308,진양제약(주),7370,2012,제조업,1978,2000,34,12
16309,진양제약(주),7370,2013,제조업,1978,2000,35,13
16310,진양제약(주),7370,2014,제조업,1978,2000,36,14
16311,진양제약(주),7370,2015,제조업,1978,2000,37,15
16312,진양제약(주),7370,2016,제조업,1978,2000,38,16
16313,진양제약(주),7370,2017,제조업,1978,2000,39,17
16314,진양제약(주),7370,2018,제조업,1978,2000,40,18
16315,진양제약(주),7370,2019,제조업,1978,2000,41,19
16316,진양제약(주),7370,2020,제조업,1978,2000,42,20
16317,진양제약(주),7370,2021,제조업,1978,2000,43,21
16318,진양제약(주),7370,2022,제조업,1978,2000,44,22
16319,차이나그레이트스타인터내셔널리미티드,900040,2011,"전문, 과학 및 기술 서비스업",2008,2009,3,2
16320,차이나그레이트스타인터내셔널리미티드,900040,2012,"전문, 과학 및 기술 서비스업",2008,2009,4,3
16321,차이나그레이트스타인터내셔널리미티드,900040,2013,"전문, 과학 및 기술 서비스업",2008,2009,5,4
16322,차이나그레이트스타인터내셔널리미티드,900040,2014,"전문, 과학 및 기술 서비스업",2008,2009,6,5
16323,차이나그레이트스타인터내셔널리미티드,900040,2015,"전문, 과학 및 기술 서비스업",2008,2009,7,6
16324,차이나그레이트스타인터내셔널리미티드,900040,2016,"전문, 과학 및 기술 서비스업",2008,2009,8,7
16325,차이나그레이트스타인터내셔널리미티드,900040,2017,"전문, 과학 및 기술 서비스업",2008,2009,9,8
16326,차이나그레이트스타인터내셔널리미티드,900040,2018,"전문, 과학 및 기술 서비스업",2008,2009,10,9
16327,차이나크리스탈신소재홀딩스,900250,2014,"전문, 과학 및 기술 서비스업",2012,2016,2,-2
16328,차이나크리스탈신소재홀딩스,900250,2015,"전문, 과학 및 기술 서비스업",2012,2016,3,-1
16329,차이나크리스탈신소재홀딩스,900250,2016,"전문, 과학 및 기술 서비스업",2012,2016,4,0
16330,차이나크리스탈신소재홀딩스,900250,2017,"전문, 과학 및 기술 서비스업",2012,2016,5,1
16331,차이나크리스탈신소재홀딩스,900250,2018,"전문, 과학 및 기술 서비스업",2012,2016,6,2
16332,차이나크리스탈신소재홀딩스,900250,2019,"전문, 과학 및 기술 서비스업",2012,2016,7,3
16333,차이나크리스탈신소재홀딩스,900250,2020,"전문, 과학 및 기술 서비스업",2012,2016,8,4
16334,차이나크리스탈신소재홀딩스,900250,2021,"전문, 과학 및 기술 서비스업",2012,2016,9,5
16335,차이나하오란리사이클링유한공사,900090,2011,"전문, 과학 및 기술 서비스업",2009,2010,2,1
16336,차이나하오란리사이클링유한공사,900090,2012,"전문, 과학 및 기술 서비스업",2009,2010,3,2
16337,차이나하오란리사이클링유한공사,900090,2013,"전문, 과학 및 기술 서비스업",2009,2010,4,3
16338,차이나하오란리사이클링유한공사,900090,2014,"전문, 과학 및 기술 서비스업",2009,2010,5,4
16339,차이나하오란리사이클링유한공사,900090,2015,"전문, 과학 및 기술 서비스업",2009,2010,6,5
16340,차이나하오란리사이클링유한공사,900090,2016,"전문, 과학 및 기술 서비스업",2009,2010,7,6
16341,차이나하오란리사이클링유한공사,900090,2017,"전문, 과학 및 기술 서비스업",2009,2010,8,7
16342,참존글로벌(주),158310,2011,제조업,1996,2013,15,-2
16343,참존글로벌(주),158310,2012,제조업,1996,2013,16,-1
16344,참존글로벌(주),158310,2013,제조업,1996,2013,17,0
16345,참존글로벌(주),158310,2014,제조업,1996,2013,18,1
16346,참존글로벌(주),158310,2015,제조업,1996,2013,19,2
16347,참존글로벌(주),158310,2016,제조업,1996,2013,20,3
16348,참존글로벌(주),158310,2017,제조업,1996,2013,21,4
16349,참존글로벌(주),158310,2018,제조업,1996,2013,22,5
16350,참존글로벌(주),158310,2019,제조업,1996,2013,23,6
16351,참존글로벌(주),158310,2020,제조업,1996,2013,24,7
16352,참존글로벌(주),158310,2021,제조업,1996,2013,25,8
16353,참좋은여행(주),94850,2011,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,4,4
16354,참좋은여행(주),94850,2012,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,5,5
16355,참좋은여행(주),94850,2013,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,6,6
16356,참좋은여행(주),94850,2014,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,7,7
16357,참좋은여행(주),94850,2015,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,8,8
16358,참좋은여행(주),94850,2016,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,9,9
16359,참좋은여행(주),94850,2017,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,10,10
16360,참좋은여행(주),94850,2018,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,11,11
16361,참좋은여행(주),94850,2019,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,12,12
16362,참좋은여행(주),94850,2020,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,13,13
16363,참좋은여행(주),94850,2021,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,14,14
16364,참좋은여행(주),94850,2022,"사업시설 관리, 사업 지원 및 임대 서비스업",2007,2007,15,15
16365,카페24(주),42000,2011,정보통신업,1999,2018,12,-7
16366,카페24(주),42000,2012,정보통신업,1999,2018,13,-6
16367,카페24(주),42000,2013,정보통신업,1999,2018,14,-5
16368,카페24(주),42000,2014,정보통신업,1999,2018,15,-4
16369,카페24(주),42000,2015,정보통신업,1999,2018,16,-3
16370,카페24(주),42000,2016,정보통신업,1999,2018,17,-2
16371,카페24(주),42000,2017,정보통신업,1999,2018,18,-1
16372,카페24(주),42000,2018,정보통신업,1999,2018,19,0
16373,카페24(주),42000,2019,정보통신업,1999,2018,20,1
16374,카페24(주),42000,2020,정보통신업,1999,2018,21,2
16375,카페24(주),42000,2021,정보통신업,1999,2018,22,3
16376,카페24(주),42000,2022,정보통신업,1999,2018,23,4
16377,커머스마이너 (주),223310,2014,정보통신업,2011,2015,3,-1
16378,커머스마이너 (주),223310,2015,정보통신업,2011,2015,4,0
16379,커머스마이너 (주),223310,2016,정보통신업,2011,2015,5,1
16380,커머스마이너 (주),223310,2017,정보통신업,2011,2015,6,2
16381,커머스마이너 (주),223310,2018,정보통신업,2011,2015,7,3
16382,커머스마이너 (주),223310,2019,정보통신업,2011,2015,8,4
16383,커머스마이너 (주),223310,2020,정보통신업,2011,2015,9,5
16384,커머스마이너 (주),223310,2021,정보통신업,2011,2015,10,6
16385,커머스마이너 (주),223310,2022,정보통신업,2011,2015,11,7
16386,컬러레이홀딩스,900310,2016,금융 및 보험업,2013,2017,3,-1
16387,컬러레이홀딩스,900310,2017,금융 및 보험업,2013,2017,4,0
16388,컬러레이홀딩스,900310,2018,금융 및 보험업,2013,2017,5,1
16389,컬러레이홀딩스,900310,2019,금융 및 보험업,2013,2017,6,2
16390,컬러레이홀딩스,900310,2020,금융 및 보험업,2013,2017,7,3
16391,컬러레이홀딩스,900310,2021,금융 및 보험업,2013,2017,8,4
16392,케어룸의료산업(주),327970,2017,제조업,2010,2019,7,-2
16393,케어룸의료산업(주),327970,2018,제조업,2010,2019,8,-1
16394,케어룸의료산업(주),327970,2019,제조업,2010,2019,9,0
16395,케어룸의료산업(주),327970,2020,제조업,2010,2019,10,1
16396,케이디켐(주),221980,2011,제조업,1986,2015,25,-4
16397,케이디켐(주),221980,2012,제조업,1986,2015,26,-3
16398,케이디켐(주),221980,2013,제조업,1986,2015,27,-2
16399,케이디켐(주),221980,2014,제조업,1986,2015,28,-1
16400,케이디켐(주),221980,2015,제조업,1986,2015,29,0
16401,케이디켐(주),221980,2016,제조업,1986,2015,30,1
16402,케이디켐(주),221980,2017,제조업,1986,2015,31,2
16403,케이디켐(주),221980,2018,제조업,1986,2015,32,3
16404,케이디켐(주),221980,2019,제조업,1986,2015,33,4
16405,케이디켐(주),221980,2020,제조업,1986,2015,34,5
16406,케이디켐(주),221980,2021,제조업,1986,2015,35,6
16407,케이디켐(주),221980,2022,제조업,1986,2015,36,7
16408,케이만금세기차륜집단유한공사,900280,2015,"전문, 과학 및 기술 서비스업",2014,2016,1,-1
16409,케이만금세기차륜집단유한공사,900280,2016,"전문, 과학 및 기술 서비스업",2014,2016,2,0
16410,케이만금세기차륜집단유한공사,900280,2017,"전문, 과학 및 기술 서비스업",2014,2016,3,1
16411,케이만금세기차륜집단유한공사,900280,2018,"전문, 과학 및 기술 서비스업",2014,2016,4,2
16412,케이만금세기차륜집단유한공사,900280,2019,"전문, 과학 및 기술 서비스업",2014,2016,5,3
16413,케이만금세기차륜집단유한공사,900280,2020,"전문, 과학 및 기술 서비스업",2014,2016,6,4
16414,케이만금세기차륜집단유한공사,900280,2021,"전문, 과학 및 기술 서비스업",2014,2016,7,5
16415,케이맥(주),43290,2011,제조업,1996,2011,15,0
16416,케이맥(주),43290,2012,제조업,1996,2011,16,1
16417,케이맥(주),43290,2013,제조업,1996,2011,17,2
16418,케이맥(주),43290,2014,제조업,1996,2011,18,3
16419,케이맥(주),43290,2015,제조업,1996,2011,19,4
16420,케이맥(주),43290,2016,제조업,1996,2011,20,5
16421,케이맥(주),43290,2017,제조업,1996,2011,21,6
16422,케이맥(주),43290,2018,제조업,1996,2011,22,7
16423,케이맥(주),43290,2019,제조업,1996,2011,23,8
16424,케이맥(주),43290,2020,제조업,1996,2011,24,9
16425,케이비아이메탈(주),24840,2011,제조업,1987,1994,24,17
16426,케이비아이메탈(주),24840,2012,제조업,1987,1994,25,18
16427,케이비아이메탈(주),24840,2013,제조업,1987,1994,26,19
16428,케이비아이메탈(주),24840,2014,제조업,1987,1994,27,20
16429,케이비아이메탈(주),24840,2015,제조업,1987,1994,28,21
16430,케이비아이메탈(주),24840,2016,제조업,1987,1994,29,22
16431,케이비아이메탈(주),24840,2017,제조업,1987,1994,30,23
16432,케이비아이메탈(주),24840,2018,제조업,1987,1994,31,24
16433,케이비아이메탈(주),24840,2019,제조업,1987,1994,32,25
16434,케이비아이메탈(주),24840,2020,제조업,1987,1994,33,26
16435,케이비아이메탈(주),24840,2021,제조업,1987,1994,34,27
16436,케이비아이메탈(주),24840,2022,제조업,1987,1994,35,28
16437,케이에이치건설(주),226360,2015,건설업,2015,2015,0,0
16438,케이에이치건설(주),226360,2016,건설업,2015,2015,1,1
16439,케이에이치건설(주),226360,2017,건설업,2015,2015,2,2
16440,케이에이치건설(주),226360,2018,건설업,2015,2015,3,3
16441,케이에이치건설(주),226360,2019,건설업,2015,2015,4,4
16442,케이에이치건설(주),226360,2020,건설업,2015,2015,5,5
16443,케이에이치건설(주),226360,2021,건설업,2015,2015,6,6
16444,케이에이치건설(주),226360,2022,건설업,2015,2015,7,7
16445,케이에이치전자(주),111870,2011,제조업,1988,2010,23,1
16446,케이에이치전자(주),111870,2012,제조업,1988,2010,24,2
16447,케이에이치전자(주),111870,2013,제조업,1988,2010,25,3
16448,케이에이치전자(주),111870,2014,제조업,1988,2010,26,4
16449,케이에이치전자(주),111870,2015,제조업,1988,2010,27,5
16450,케이에이치전자(주),111870,2016,제조업,1988,2010,28,6
16451,케이에이치전자(주),111870,2017,제조업,1988,2010,29,7
16452,케이에이치전자(주),111870,2018,제조업,1988,2010,30,8
16453,케이에이치전자(주),111870,2019,제조업,1988,2010,31,9
16454,케이에이치전자(주),111870,2020,제조업,1988,2010,32,10
16455,케이에이치전자(주),111870,2021,제조업,1988,2010,33,11
16456,케이에이치전자(주),111870,2022,제조업,1988,2010,34,12
16457,케이엠제약(주),225430,2015,제조업,2015,2015,0,0
16458,케이엠제약(주),225430,2016,제조업,2015,2015,1,1
16459,케이엠제약(주),225430,2017,제조업,2015,2015,2,2
16460,케이엠제약(주),225430,2018,제조업,2015,2015,3,3
16461,케이엠제약(주),225430,2019,제조업,2015,2015,4,4
16462,케이엠제약(주),225430,2020,제조업,2015,2015,5,5
16463,케이엠제약(주),225430,2021,제조업,2015,2015,6,6
16464,케이엠제약(주),225430,2022,제조업,2015,2015,7,7
16465,케이지이티에스(주),151860,2011,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,12,-2
16466,케이지이티에스(주),151860,2012,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,13,-1
16467,케이지이티에스(주),151860,2013,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,14,0
16468,케이지이티에스(주),151860,2014,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,15,1
16469,케이지이티에스(주),151860,2015,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,16,2
16470,케이지이티에스(주),151860,2016,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,17,3
16471,케이지이티에스(주),151860,2017,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,18,4
16472,케이지이티에스(주),151860,2018,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,19,5
16473,케이지이티에스(주),151860,2019,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,20,6
16474,케이지이티에스(주),151860,2020,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,21,7
16475,케이지이티에스(주),151860,2021,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,22,8
16476,케이지이티에스(주),151860,2022,"수도, 하수 및 폐기물 처리, 원료 재생업",1999,2013,23,9
16477,케이피엑스라이프사이언스(주),114450,2011,제조업,2005,2009,6,2
16478,케이피엑스라이프사이언스(주),114450,2012,제조업,2005,2009,7,3
16479,케이피엑스라이프사이언스(주),114450,2013,제조업,2005,2009,8,4
16480,케이피엑스라이프사이언스(주),114450,2014,제조업,2005,2009,9,5
16481,케이피엑스라이프사이언스(주),114450,2015,제조업,2005,2009,10,6
16482,케이피엑스라이프사이언스(주),114450,2016,제조업,2005,2009,11,7
16483,케이피엑스라이프사이언스(주),114450,2017,제조업,2005,2009,12,8
16484,케이피엑스라이프사이언스(주),114450,2018,제조업,2005,2009,13,9
16485,케이피엑스라이프사이언스(주),114450,2019,제조업,2005,2009,14,10
16486,케이피엑스라이프사이언스(주),114450,2020,제조업,2005,2009,15,11
16487,케이피엑스라이프사이언스(주),114450,2021,제조업,2005,2009,16,12
16488,케이피엑스라이프사이언스(주),114450,2022,제조업,2005,2009,17,13
16489,켄코아에어로스페이스(주),274090,2015,제조업,2013,2020,2,-5
16490,켄코아에어로스페이스(주),274090,2016,제조업,2013,2020,3,-4
16491,켄코아에어로스페이스(주),274090,2017,제조업,2013,2020,4,-3
16492,켄코아에어로스페이스(주),274090,2018,제조업,2013,2020,5,-2
16493,켄코아에어로스페이스(주),274090,2019,제조업,2013,2020,6,-1
