회사명,거래소코드,회계년도,유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),비유동비율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),순운전자본비율(IFRS),차입금비율(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS)
대창단조(주),015230,2018/12,68.55,30.58,217.92,47.58,31.45,87.57,12.43,35.92,634.29,440.31,54.6,36.54,14.19,12.34,0,57.74,0.52,-15.91,-430.56,-1.98,-1.28
대창단조(주),015230,2019/12,68.5,25.07,217.45,51.33,31.5,90.1,9.9,34.96,785.14,588.34,102.46,28.78,10.99,9.68,64.85,59.77,0.09,94.44,12054.13,9.35,7.56
대창단조(주),015230,2020/12,69.57,27.56,228.62,50.4,30.43,88.79,11.21,34.27,680.3,492.82,122.14,37.07,12.63,11.52,69.89,59.34,0.06,98.57,20888.87,11.05,10.28
대창단조(주),015230,2021/12,66.24,49.21,196.23,33.64,33.76,86.03,13.97,39.24,501.16,254.54,41.77,24.96,16.24,15.36,64.5,53.02,0.06,-37.73,-11045.68,-5.27,-3.75
대창단조(주),015230,2022/12,60.73,37.62,154.64,37.88,39.27,80.65,19.35,48.7,383.99,239.53,60.62,28.27,23.99,19.61,47.71,44.91,0.08,13.21,3980.03,2.56,2.01
대한방직(주),001070,2011/12,55.86,38.21,126.53,34.51,44.14,33.34,66.66,132.4,87.51,54.07,6.5,31.87,199.92,191.44,98.92,-7.97,161.58,-5.53,-6.84,-3.69,-3.63
대한방직(주),001070,2012/12,50.75,34.16,103.04,33.41,49.25,32.46,67.54,151.72,87.72,57.75,2.37,44.99,208.05,178.23,87.77,-7.11,160.75,0.47,0.61,0.32,0.32
대한방직(주),001070,2013/12,54.08,42.17,117.79,31.28,45.92,32.84,67.16,139.83,93.57,54.12,0.6,21.44,204.55,176.03,87.63,-3.71,150.43,-4.34,-5.9,-2.92,-2.94
대한방직(주),001070,2014/12,29.25,38.88,41.34,17.88,70.75,47.68,52.32,148.4,74.06,45.27,2.26,29.94,109.75,82.83,90.44,-10.24,76.21,-1.31,-1.89,-0.69,-1.09
대한방직(주),001070,2015/12,31.92,42.13,46.89,18.47,68.08,46.04,53.96,147.87,70.94,41.05,1.96,20.48,117.21,97.74,99.57,-13.07,83.93,2.12,2.96,1.15,1.86
대한방직(주),001070,2016/12,29.64,42.67,42.14,16.99,70.36,50.34,49.66,139.76,78.02,44.73,2.83,15.06,98.64,75.48,93.59,-8.35,72.3,-4.91,-6.7,-2.44,-3.98
대한방직(주),001070,2017/12,71.3,16.83,248.4,59.3,28.7,48.1,51.9,59.67,168.1,139.82,2.76,21.1,107.88,88.17,99.57,28.88,66.76,-1.1,-1.77,-0.57,-1.02
대한방직(주),001070,2018/12,62.86,22.15,169.22,48.93,37.14,65.82,34.18,56.44,243.94,189.9,126.05,19.75,51.93,39.15,99.02,37.09,27.98,-6.88,-12.78,-2.35,-3.05
대한방직(주),001070,2019/12,43.64,45.44,77.43,23.81,56.36,64.91,35.09,86.82,157.56,85.96,29.9,23.59,54.05,42.67,98.05,15.94,29.65,-27.18,-49.55,-9.54,-12.16
대한방직(주),001070,2020/12,44.42,40.7,79.91,26.34,55.58,63.61,36.39,87.38,191.08,113.31,38.81,19.34,57.21,36.54,76.1,21.17,32.7,-9.1,-15.92,-3.31,-4.15
대한방직(주),001070,2021/12,46.93,43.59,88.44,26.48,53.07,59.74,40.26,88.83,168.76,95.2,22.04,14.07,67.39,46.55,80.34,19.12,44.24,-1.67,-2.54,-0.67,-0.8
대한방직(주),001070,2022/12,46.03,40.35,85.29,27.46,53.97,63.85,36.15,84.53,155.85,92.97,25.32,9.38,56.63,46.26,96.42,16.5,33.39,-4.68,-7.93,-1.69,-1.94
대한유화(주),006650,2011/12,38.6,33.3,62.87,25.75,61.4,60.62,39.38,101.29,166.38,110.98,42.81,43.55,64.97,38.27,63.94,15.4,36.64,13.54,24.01,5.33,3.3
대한유화(주),006650,2012/12,38.28,38.7,62.01,23.46,61.72,58.31,41.69,105.86,157.33,96.44,33.34,38.94,71.5,41.72,64.33,13.95,42.15,3.35,5.68,1.4,0.84
대한유화(주),006650,2013/12,35.75,38.84,55.63,21.86,64.25,57.81,42.19,111.15,159.9,97.8,25.94,60.67,72.98,38.67,48.67,13.39,38.83,7.58,14.25,3.2,2.12
대한유화(주),006650,2014/12,29.97,40.59,42.79,17.8,70.03,57.91,42.09,120.92,175.97,104.55,25.4,28.71,72.67,29.41,36.86,12.94,47.44,12.95,19.84,5.45,3.68
대한유화(주),006650,2015/12,27.84,31.52,38.57,19.06,72.16,67.52,32.48,106.88,155.22,106.29,50.62,22.56,48.11,26.56,52.96,9.9,25.78,41.94,78.27,13.62,11.61
대한유화(주),006650,2016/12,25,32.72,33.33,16.82,75,73.26,26.74,102.38,133.4,89.74,26.66,50.96,36.51,25.58,69.94,6.26,14.75,70.8,175.2,18.93,20.24
대한유화(주),006650,2017/12,21.35,42.82,27.15,12.21,78.65,74.75,25.25,105.22,156.87,89.71,3.26,41,33.78,18.21,36.36,7.74,15.48,56.85,124.03,14.36,15.42
대한유화(주),006650,2018/12,21.74,40.72,27.79,12.89,78.26,86.83,13.17,90.12,310.27,183.92,29.45,5.61,15.16,8.07,12.5,14.74,2.44,114.44,711.97,15.07,11.21
대한유화(주),006650,2019/12,24.12,35.11,31.79,15.65,75.88,90.2,9.8,84.13,523.22,339.5,109.18,13.56,10.87,5.11,24.56,19.51,1.19,152.67,1396.26,14.97,13.8
대한유화(주),006650,2020/12,30.41,20.57,43.71,24.16,69.59,92.16,7.84,75.5,1009.29,801.71,418.5,5.18,8.51,3.27,7.97,27.4,0.7,169.42,2058.51,13.28,14.05
대한유화(주),006650,2021/12,41.71,31.28,71.56,28.67,58.29,83.89,16.11,69.48,332.64,228.6,82.75,62.6,19.2,14.95,84.52,29.17,0.8,80.64,1925.63,12.99,12.07
대한유화(주),006650,2022/12,22.52,47.35,29.06,11.86,77.48,87.49,12.51,88.55,224.26,118.07,19.25,54.11,14.29,11.48,39.93,12.48,1.89,49.67,376.14,6.21,5.72
대한전선(주),001440,2011/12,43.04,15.46,75.57,36.39,56.96,12.84,87.16,443.61,59.58,50.36,1.79,222.76,678.84,562.68,77.78,-29.2,520.26,-1.88,-2.46,-1.64,-1.73
대한전선(주),001440,2012/12,36.84,20.71,58.33,29.21,63.16,13.91,86.09,454.17,54.77,43.43,2.99,212.16,619.1,483.71,71.7,-30.42,461.88,-1.62,-2.17,-1.39,-1.58
대한전선(주),001440,2013/12,33.48,25.59,50.32,24.91,66.52,18.27,81.73,364.09,77.97,58.02,4.9,261.35,447.31,234.96,21.24,-9.46,265.69,-0.98,-1.66,-0.8,-0.63
대한전선(주),001440,2014/12,36.39,27.17,57.2,26.5,63.61,2.79,97.21,2282.31,47.65,34.7,3.14,213.1,3487.9,2739.94,67.37,-39.98,2126.03,-1.12,-1.84,-1.09,-0.87
대한전선(주),001440,2015/12,43.07,22.59,75.66,33.34,56.93,28.63,71.37,198.87,122.81,95.07,10.02,97.83,249.33,122.52,28.68,8,169.11,-11.17,-16.47,-7.97,-7
대한전선(주),001440,2016/12,50.85,24.38,103.44,38.45,49.15,29.78,70.22,165.03,141.59,107.07,31.1,103.1,235.75,120.57,32.02,14.94,160.73,-8.3,-12.18,-5.83,-6.18
대한전선(주),001440,2017/12,47.36,29.28,89.96,33.49,52.64,30.04,69.96,175.23,148.82,105.25,23.67,79.73,232.86,105.92,23.47,15.54,156.72,0.39,0.59,0.28,0.23
대한전선(주),001440,2018/12,48.9,30.42,95.68,34.02,51.1,30.59,69.41,167.07,173.19,120.51,30.99,77.94,226.92,92.3,22.59,20.66,163.37,2.89,4.01,2,1.53
대한전선(주),001440,2019/12,52.2,26.88,109.22,38.17,47.8,27.68,72.32,172.7,75.57,55.26,23,73.15,261.32,249.58,99.88,-16.87,195.47,5.64,7.54,4.08,3.49
대한전선(주),001440,2020/12,54.25,27.37,118.58,39.4,45.75,32.05,67.95,142.73,83.88,60.92,14.92,71.88,212,201.79,99.94,-10.42,153.25,5.65,7.81,3.84,3.09
대한전선(주),001440,2021/12,61.23,31.51,157.93,41.93,38.77,28.65,71.35,135.33,118.81,81.37,18.31,95.22,249.05,179.88,60.2,9.69,148.06,-0.38,-0.64,-0.27,-0.2
대한전선(주),001440,2022/12,66.36,33.91,197.26,43.86,33.64,56.06,43.94,60.01,234.51,154.98,46.48,69.05,78.38,50.48,30.12,38.06,34.59,-5.06,-11.47,-2.22,-1.57
대한제강(주),084010,2011/12,52.29,24.54,109.61,39.46,47.71,45,55,106.02,121.61,91.77,5.73,186.83,122.22,95.55,54.48,9.29,55.06,12.19,27.05,6.7,5.46
대한제강(주),084010,2012/12,51.33,31.89,105.47,34.96,48.67,51.03,48.97,95.38,124.64,84.89,11.04,117.3,95.98,80.71,67.57,10.15,43.46,0.41,0.9,0.2,0.14
대한제강(주),084010,2013/12,54.14,31.82,118.07,36.91,45.86,50.6,49.4,90.62,137.49,93.74,8.43,113.01,97.62,77.82,59.77,14.76,45.69,0.38,0.81,0.19,0.14
대한제강(주),084010,2014/12,53.4,25.97,114.61,39.54,46.6,52.86,47.14,88.16,135.84,100.57,6.49,118.16,89.19,74.37,70.59,14.09,42.82,7.84,16.33,3.7,2.55
대한제강(주),084010,2015/12,47.8,22.05,91.58,37.26,52.2,70.41,29.59,74.13,170.7,133.05,43.19,118.59,42.02,39.77,76.4,19.8,7.33,48.45,277.94,14.34,9.64
대한제강(주),084010,2016/12,52.66,22.3,111.24,40.92,47.34,73.19,26.81,64.68,200.34,155.66,45.04,115.54,36.62,35.91,91.97,26.38,2.66,46.91,645.43,12.58,8.89
대한제강(주),084010,2017/12,57.68,29.08,136.27,40.91,42.32,67.72,32.28,62.5,179.43,127.26,49.42,129.61,47.66,47.46,86.97,25.53,0.32,31.07,4586.71,10.03,5.9
대한제강(주),084010,2018/12,54.94,32.49,121.91,37.09,45.06,73.06,26.94,61.68,219.3,148.05,44.9,95.55,36.87,34.29,2.52,29.89,1.79,27.03,556.1,7.28,4.12
대한제강(주),084010,2019/12,47.92,38.26,92,29.58,52.08,78.37,21.63,66.46,239.74,148.02,38.93,61.77,27.61,25.5,51.81,27.93,3.2,0.41,3.51,0.09,0.06
대한제강(주),084010,2020/12,49.87,16.95,99.49,41.42,50.13,70.46,29.54,71.14,178.33,148.1,15.85,131.75,41.92,39.69,58.11,21.91,3.25,43.83,566.05,12.95,10.47
대한제강(주),084010,2021/12,53,22.96,112.77,40.83,47,64.54,35.46,72.82,158.55,122.14,22.32,175.53,54.93,51.79,48.41,19.57,5.59,44.94,441.43,15.93,11.46
대한제강(주),084010,2022/12,41.72,24.76,71.6,31.39,58.28,72.98,27.02,79.85,164.42,123.71,34.88,0,37.02,34.77,59.87,16.35,4.84,30.32,231.98,8.19,6.19
대한제당(주),001790,2011/12,44.52,46.62,80.23,23.76,55.48,40.36,59.64,137.46,140.82,75.16,30.06,34.33,147.76,78.32,46.87,12.9,104.11,0.08,0.12,0.05,0.04
대한제당(주),001790,2012/12,42,49.57,72.43,21.18,58,43.3,56.7,133.94,135.54,68.36,21.28,26.32,130.96,71.58,51.47,11.01,92.62,-0.87,-1.23,-0.49,-0.37
대한제당(주),001790,2013/12,41.66,43.32,71.4,23.61,58.34,44.18,55.82,132.05,159.92,90.63,26.16,33.8,126.33,58.96,38.93,15.61,89.82,3.43,4.82,1.91,1.59
대한제당(주),001790,2014/12,42.78,50.6,74.76,21.13,57.22,43.04,56.96,132.95,142.75,70.52,16.63,17.29,132.35,69.63,49.97,12.81,103.2,-1.59,-2.04,-0.9,-0.79
대한제당(주),001790,2015/12,42.06,48.45,72.58,21.68,57.94,41.81,58.19,138.6,145.22,74.86,22.38,20.08,139.19,69.27,45.15,13.1,108.05,-1.37,-1.77,-0.8,-0.71
대한제당(주),001790,2016/12,48.7,42.5,94.92,28,51.3,44.16,55.84,116.18,165.54,95.18,36.68,26.66,126.45,66.61,44.76,19.28,91.24,5.11,7.09,2.86,2.58
대한제당(주),001790,2017/12,46.48,41.65,86.85,27.12,53.52,46,54,116.33,161.81,94.41,29.66,21.99,117.37,62.44,48.64,17.76,87.64,3.05,4.08,1.64,1.42
대한제당(주),001790,2018/12,46.34,42.03,86.37,26.86,53.66,46.25,53.75,116.02,171.14,99.21,22.71,23.9,116.22,58.55,44.06,19.26,86.04,1.38,1.87,0.74,0.66
대한제당(주),001790,2019/12,47.34,43.97,89.88,26.52,52.66,46.88,53.12,112.34,159.34,89.27,24.63,22.02,113.31,63.37,50.45,17.63,84.98,0.89,1.19,0.47,0.42
대한제당(주),001790,2020/12,47.97,38.43,92.19,29.53,52.03,47.57,52.43,109.37,164.67,101.38,24.3,25.32,110.2,61.23,49.43,18.84,81.64,5.16,6.97,2.71,2.42
대한제당(주),001790,2021/12,49.77,41.66,99.07,29.03,50.23,48.29,51.71,104.02,161.25,94.07,25.47,22.3,107.08,63.91,55.65,18.9,79.15,3.18,4.3,1.64,1.46
대한제당(주),001790,2022/12,42.6,43.08,74.2,24.25,57.4,52.22,47.78,109.92,198.11,112.77,72.29,13.13,91.49,41.17,39.61,21.09,71.56,-1.58,-2.01,-0.75,-0.72
대한제분(주),001130,2011/12,30.95,24.22,44.83,23.46,69.05,82.65,17.35,83.54,222.48,168.59,60.41,39.11,20.99,16.83,0,17.04,10.76,19.9,38.84,3.45,6.55
대한제분(주),001130,2012/12,26.49,30.32,36.03,18.46,73.51,82.38,17.62,89.23,193.1,134.56,46.78,7.87,21.39,16.65,0,12.77,11.77,12.59,22.88,2.22,4.15
대한제분(주),001130,2013/12,29.61,21.05,42.06,23.37,70.39,81.82,18.18,86.03,196.25,154.94,75.29,8.1,22.21,18.44,0,14.52,14.68,16.94,25.63,3.08,5.99
대한제분(주),001130,2014/12,34.56,21.41,52.82,27.16,65.44,80.24,19.76,81.55,198.93,156.34,63.39,7.31,24.63,21.65,0,17.19,17.1,21.14,30.44,4.18,8.43
대한제분(주),001130,2015/12,31.42,24.15,45.82,23.83,68.58,82.92,17.08,82.71,214.52,162.72,57.78,6.71,20.6,17.67,0,16.77,14.04,29.22,42.89,4.99,10.8
대한제분(주),001130,2016/12,30.64,19.47,44.17,24.67,69.36,89.09,10.91,77.86,331.71,267.13,66.15,7.5,12.24,10.37,0,21.4,7.63,51.56,82.68,5.62,12.79
대한제분(주),001130,2017/12,29.86,25.29,42.58,22.31,70.14,90.41,9.59,77.58,385.7,288.15,43.96,5.41,10.61,8.56,0,22.12,4.55,45.26,105.66,4.34,10.46
대한제분(주),001130,2018/12,31.28,19.73,45.52,25.11,68.72,91.27,8.73,75.29,417.87,335.4,109.93,8.19,9.57,8.2,0,23.8,2.61,37.93,138.89,3.31,7.68
대한제분(주),001130,2019/12,27.54,27.35,38.01,20.01,72.46,94.01,5.99,77.07,590.49,429.02,181.01,17.07,6.37,4.96,92.17,22.88,1.09,25.35,147.47,1.52,3.26
대한제분(주),001130,2020/12,32.01,21.27,47.08,25.2,67.99,90.13,9.87,75.43,382.14,300.86,125.49,7.03,10.95,9.29,92.76,23.63,4.51,6.84,16.61,0.67,1.56
대한제분(주),001130,2021/12,41.4,16.59,70.64,34.53,58.6,82.87,17.13,70.71,254.75,212.48,37.31,9.75,20.67,19.61,93.97,25.15,10.82,10.08,19.25,1.73,4.42
대한제분(주),001130,2022/12,30.85,36.08,44.6,19.71,69.15,85.25,14.75,81.12,219.16,140.08,37.26,16.77,17.31,16.51,94.77,16.77,10.23,-16.37,-27.7,-2.41,-4.65
대한해운(주),005880,2011/12,17.73,10.05,21.56,15.95,82.27,2.65,97.35,3105.95,105.61,95,14.87,247.1,3675.44,633.94,12.3,0.94,2528.95,-1.54,-2.23,-1.5,-3.28
대한해운(주),005880,2012/12,18.35,9.37,22.48,16.63,81.65,0,112.05,0,78.46,71.11,25.14,553.53,0,0,13.82,-5.04,0,-1.39,-2.22,-1.56,-3.72
대한해운(주),005880,2013/12,15.87,13.47,18.87,13.73,84.13,33.05,66.95,254.53,58.84,50.91,22.15,96.67,202.55,81.61,37.07,-11.1,186.2,11.17,12.15,7.48,17.07
대한해운(주),005880,2014/12,12.16,18.07,13.84,9.96,87.84,38.27,61.73,229.55,60.86,49.86,15.51,110.9,161.31,52.2,30.04,-7.82,146.37,24.18,26.64,14.92,33.98
대한해운(주),005880,2015/12,10.25,23.06,11.42,7.88,89.75,37.31,62.69,240.54,65.74,50.58,22.67,77.42,168,41.77,20.57,-5.34,156.93,16.6,17.77,10.41,31.34
대한해운(주),005880,2016/12,9.74,30.29,10.79,6.79,90.26,31.49,68.51,286.6,74.76,52.12,19.05,81.11,217.52,41.36,14.92,-3.29,203.7,10.11,10.79,6.92,25.92
대한해운(주),005880,2017/12,12.09,11.7,13.75,10.67,87.91,29.01,70.99,303.04,60.2,53.16,9.38,222.09,244.71,69.22,25.2,-7.99,231.77,9.75,10.29,6.92,19
대한해운(주),005880,2018/12,15.52,11.77,18.38,13.7,84.48,27.94,72.06,302.36,60.72,53.57,11.34,163.9,257.93,91.51,28.46,-10.04,227.48,11.03,12.51,7.95,22.18
대한해운(주),005880,2019/12,10,14.61,11.11,8.54,90,26.16,73.84,344.02,48.25,41.2,12.14,107.86,282.25,79.25,25.42,-10.73,261.12,11.73,12.68,8.66,36.88
대한해운(주),005880,2020/12,6.33,22.5,6.75,4.9,93.67,28.01,71.99,334.47,32.96,25.55,13.3,76.97,257.06,68.54,29.26,-12.87,214.05,14.4,17.3,10.37,42.87
대한해운(주),005880,2021/12,9.57,20.31,10.58,7.62,90.43,42.15,57.85,214.55,103.39,82.39,17.67,62.32,137.25,21.96,17.36,0.31,114.27,15.9,19.1,9.2,42.91
대한해운(주),005880,2022/12,12.57,16.47,14.38,10.5,87.43,47.3,52.7,184.82,125.03,104.43,7.53,64.5,111.4,21.26,18.81,2.52,92.51,19.36,23.31,10.2,38.6
대한화섬(주),003830,2011/12,13.64,39.03,15.8,8.32,86.36,74.56,25.44,115.82,102.72,62.63,1.53,156.57,34.11,17.81,25.07,0.36,16.59,8.41,17.3,2.14,4.27
대한화섬(주),003830,2012/12,13.8,34.14,16,9.09,86.2,75.88,24.12,113.61,96.09,63.29,0.09,243.71,31.79,18.92,15.97,-0.56,9.74,9.25,30.19,2.23,3.09
대한화섬(주),003830,2013/12,11.44,61.12,12.92,4.45,88.56,79.04,20.96,112.04,69.91,27.18,0.18,52.41,26.51,20.7,0,-4.92,13.53,-0.75,-1.48,-0.16,-0.37
대한화섬(주),003830,2014/12,8.74,48.63,9.58,4.49,91.26,78.82,21.18,115.78,61.69,31.69,0.1,99.13,26.86,17.97,0,-5.43,11.17,-7.21,-17.33,-1.53,-5.59
대한화섬(주),003830,2015/12,6.77,54.57,7.27,3.08,93.23,80.11,19.89,116.38,54.87,24.93,0.31,33.26,24.83,15.41,0,-5.57,12.79,-0.11,-0.22,-0.02,-0.09
대한화섬(주),003830,2016/12,5.72,40.92,6.07,3.38,94.28,82.77,17.23,113.9,51.25,30.28,2.66,73.23,20.81,13.49,0,-5.44,9.13,6.44,14.69,1.11,5.13
대한화섬(주),003830,2017/12,5.71,42.31,6.06,3.3,94.29,83.88,16.12,112.4,78.71,45.41,2.57,59.7,19.22,8.65,0,-1.55,6.01,11.79,37.72,1.9,9.58
대한화섬(주),003830,2018/12,5.81,52.13,6.17,2.78,94.19,85.43,14.57,110.25,100.33,48.03,5.36,48.56,17.05,6.78,0,0.02,4.17,5.42,22.15,0.79,4.28
대한화섬(주),003830,2019/12,5.71,47.61,6.05,2.99,94.29,87.54,12.46,107.72,139.63,73.15,6.02,39.5,14.24,4.67,76.21,1.62,2.23,8.47,54.09,1.06,5.63
대한화섬(주),003830,2020/12,8.37,14.35,9.14,7.17,91.63,84.07,15.93,109,408.95,350.28,270.66,56.55,18.96,2.44,76.96,6.33,0.72,9.74,254.75,1.55,12.9
대한화섬(주),003830,2021/12,8.85,19.51,9.71,7.12,91.15,81.74,18.26,111.51,294.72,237.23,162.62,64.78,22.34,3.67,94.32,5.85,1.01,3.03,66.92,0.55,4.28
대한화섬(주),003830,2022/12,10.81,21.01,12.12,8.54,89.19,85.33,14.67,104.53,193.51,152.85,112.56,47.16,17.2,6.54,99.27,5.22,0.76,-0.31,-6.94,-0.04,-0.25
덕양산업(주),024900,2011/12,79.24,0.86,381.63,78.56,20.76,26.85,73.15,77.34,109.77,108.83,38.35,9620.21,272.5,268.88,0,7.05,0,8.45,0,6.18,1.93
덕양산업(주),024900,2012/12,74.14,0.87,286.63,73.49,25.86,23.56,76.44,109.76,101.05,100.17,12.2,10101.8,324.38,311.33,0,0.77,0,9.12,0,6.97,1.79
덕양산업(주),024900,2013/12,75.13,1.17,302.03,74.24,24.87,24.49,75.51,101.59,102.17,100.97,31.61,7507.46,308.41,300.31,0,1.59,0,4.47,0,3.37,0.92
덕양산업(주),024900,2014/12,59.96,1.9,149.74,58.82,40.04,28.02,71.98,142.92,90.56,88.84,16.15,5083.45,256.92,236.32,0,-6.25,0,0.95,0,0.68,0.18
덕양산업(주),024900,2015/12,49.23,1.66,96.97,48.42,50.77,18.54,81.46,273.88,84.27,82.87,17.17,6410.5,439.47,315.17,6.88,-9.19,104.46,5.44,22.9,4.43,1.8
덕양산업(주),024900,2016/12,50.47,1.6,101.91,49.66,49.53,17.07,82.93,290.12,81.38,80.08,7.36,6559.8,485.77,363.29,16.76,-11.55,110.59,4.25,18.69,3.53,1.42
덕양산업(주),024900,2017/12,49.92,1.79,99.68,49.02,50.08,18.1,81.9,276.63,68.71,67.48,9.81,6083.79,452.36,401.29,79.27,-22.73,86.41,4.06,21.24,3.32,1.21
덕양산업(주),024900,2018/12,64.05,1.26,178.19,63.25,35.95,13.06,86.94,275.34,89.77,88.64,18.84,7330.17,665.95,546.54,16.57,-7.3,99.98,9.53,63.45,8.28,3.17
덕양산업(주),024900,2019/12,62.3,1.43,165.28,61.41,37.7,11.81,88.19,319.17,76.92,75.82,6.97,6540.64,746.7,685.81,88.23,-18.69,101.42,5.81,42.76,5.12,1.68
덕양산업(주),024900,2020/12,63.85,2.06,176.64,62.54,36.15,10.29,89.71,351.17,79.59,77.95,12.32,4276.76,871.5,779.44,72.61,-16.38,151.49,1.64,9.45,1.47,0.51
덕양산업(주),024900,2021/12,68.19,3.23,214.33,65.99,31.81,11.29,88.71,281.82,88,85.16,13.69,2503.13,785.86,686.43,50.99,-9.3,120.78,4.63,30.12,4.11,1.39
덕양산업(주),024900,2022/12,68.91,2.24,221.67,67.37,31.09,16.45,83.55,189,87.14,85.18,7.3,3766.7,507.97,480.81,84.96,-10.17,82.18,0.96,5.91,0.8,0.24
동국제강(주),001230,2011/12,44.95,39.11,81.66,27.37,55.05,36.02,63.98,152.84,107.43,65.41,20.12,118.49,177.65,116.18,47.62,3.11,111.92,1.56,2.47,1,1.33
동국제강(주),001230,2012/12,37.83,29.38,60.84,26.71,62.17,36.54,63.46,170.16,117.33,82.87,20.17,169.04,173.69,88.23,28.01,5.59,113.96,3.89,5.93,2.47,3.54
동국제강(주),001230,2013/12,36.74,29.06,58.09,26.07,63.26,34.57,65.43,182.97,93.77,66.52,13.93,156.98,189.25,113.34,45.02,-2.44,131.89,4.43,6.35,2.9,5.21
동국제강(주),001230,2014/12,31.02,38.91,44.98,18.95,68.98,36.02,63.98,191.48,69.83,42.66,5.52,134.96,177.61,123.34,58.65,-13.41,126.09,2.08,2.93,1.33,2.53
동국제강(주),001230,2015/12,28.49,24.98,39.84,21.37,71.51,39.44,60.56,181.31,68.24,51.19,9.56,181.88,153.56,105.87,60.39,-13.26,109.58,9.15,12.82,5.54,8.2
동국제강(주),001230,2016/12,26.47,28.17,35.99,19.01,73.53,42.4,57.6,173.44,61.47,44.16,15.81,170.65,135.88,101.56,67.08,-16.59,95.85,16.53,23.44,9.52,13.44
동국제강(주),001230,2017/12,27.07,37.97,37.12,16.79,72.93,46.28,53.72,157.57,62.02,38.47,10.72,98.62,116.05,94.29,78.27,-16.57,85.54,9.17,12.44,4.92,5.62
동국제강(주),001230,2018/12,31.79,40.3,46.6,18.98,68.21,41.76,58.24,163.35,62.66,37.41,9.76,128.6,139.47,121.47,81.7,-18.94,84.4,6.55,10.82,3.81,4.08
동국제강(주),001230,2019/12,28.6,41.94,40.06,16.61,71.4,42.24,57.76,169.04,60.11,34.9,11.92,108.14,136.76,112.65,75.83,-18.98,90.98,9.43,14.17,5.45,5.75
동국제강(주),001230,2020/12,26.76,39.42,36.55,16.21,73.24,45.01,54.99,162.7,55.75,33.77,6.02,126.39,122.16,106.65,87.2,-21.24,72.87,11.44,19.17,6.29,7.16
동국제강(주),001230,2021/12,38.86,47.35,63.57,20.46,61.14,45.79,54.21,133.52,81.89,43.12,11.7,68.25,118.39,103.64,88.55,-8.59,65.84,9.25,16.63,5.01,4.35
동국제강(주),001230,2022/12,40.15,37.83,67.09,24.96,59.85,50.73,49.27,117.99,90.93,56.53,22.47,53.82,97.14,87.05,92.42,-4.01,53.92,11.61,20.91,5.72,4.21
동부건설(주),005960,2011/12,46.41,5.56,86.62,43.83,53.59,22.02,77.98,243.32,75.17,70.99,6.69,713.99,354.08,280.37,76.76,-15.33,204.88,0.78,1.35,0.61,0.81
동부건설(주),005960,2012/12,57.97,3.74,137.9,55.8,42.03,21.08,78.92,199.36,83.99,80.84,3.62,818.56,374.29,327.35,88.96,-11.05,212.9,3.81,6.69,3,4.13
동부건설(주),005960,2013/12,51.93,0.46,108.04,51.69,48.07,15.79,84.21,304.44,73.85,73.51,7.87,6596.82,533.36,445.37,89.01,-18.39,307.57,-0.77,-1.33,-0.65,-1.07
동부건설(주),005960,2014/12,50.92,0.35,103.76,50.75,49.08,3.7,96.3,1326.31,63.32,63.1,6.27,10225.04,2602.49,2173.5,84.69,-29.5,1183.17,3.21,7.06,3.09,2.91
동부건설(주),005960,2015/12,49.56,0.42,98.27,49.36,50.44,14.01,85.99,360.06,104.8,104.36,42.7,4535.59,613.9,337.64,0,2.27,27.13,15.02,339.83,12.91,11.87
동부건설(주),005960,2016/12,54.13,0.32,118.02,53.96,45.87,38.52,61.48,119.06,191.29,190.69,101.06,6166.3,159.58,73.46,0,25.83,32.72,16.07,78.37,9.88,12.25
동부건설(주),005960,2017/12,58.03,0.25,138.28,57.89,41.97,49.98,50.02,83.98,189.62,189.14,79.58,10791.42,100.1,61.24,0,27.43,0,-3.2,0,-1.6,-1.53
동부건설(주),005960,2018/12,58.85,0.13,143.03,58.78,41.15,52.24,47.76,78.77,170.77,170.55,32.53,24144.52,91.43,65.98,0,24.39,0,7.86,0,3.75,3.1
동부건설(주),005960,2019/12,59.03,0.32,144.11,58.84,40.97,53.61,46.39,76.42,163.85,163.32,60.66,6488.12,86.54,67.21,38.62,23,2.43,23.13,822.81,10.73,7.78
동부건설(주),005960,2020/12,42.31,0,73.34,42.31,57.69,60.6,39.4,95.19,152.67,152.67,21.64,22906675.59,65.01,45.73,15.55,14.6,9.08,17.27,123.66,6.8,4.85
동부건설(주),005960,2021/12,51.07,0,104.39,51.07,48.93,53.76,46.24,91.01,166.14,166.14,34.19,0,86.03,57.19,26.66,20.33,28.51,-0.69,-2.1,-0.32,-0.32
