,회사명,거래소코드,회계년도,총자본증가율,총자본순이익률,자기자본순이익률,매출원가대매출액비율,금융비용대총비용비율,자기자본구성비율,순운전자본비율,CASHFLOW대총자본비율,순운전자본회전률,1주당순이익,1주당정상영업이익,시가총액
4570,(주)휴맥스,115160,2011/12,-0.2532801536071933,4.54,9.11,77.35,6.81,51.58,34.2,5.24,1.03,1557.0,1839.47,256324958400
4571,(주)휴맥스,115160,2012/12,-6.443287204587573,1.85,3.43,77.13,0.34,56.31,37.89,1.75,1.13,622.0,1343.04,255180650550
4572,(주)휴맥스,115160,2013/12,16.37848115735152,3.35,6.39,78.34,0.26,52.62,33.42,3.25,1.24,1197.0,1331.99,275778191850
4573,(주)휴맥스,115160,2014/12,13.03076582160974,2.3,4.88,79.39,0.23,48.12,30.09,2.38,1.32,953.0,1444.31,316973274450
4574,(주)휴맥스,115160,2015/12,0.8600710226219025,3.18,6.77,77.94,0.11,51.48,33.12,4.63,1.23,1327.0,2029.74,406500566000
4575,(주)휴맥스,115160,2016/12,6.997254557088508,0.33,1.33,80.07,0.13,46.19,30.61,7.04,1.13,270.0,839.18,328787222500
4576,(주)휴맥스,115160,2017/12,18.426954817372312,-2.85,-7.02,82.39,0.67,37.07,16.2,-4.02,1.1,-1373.0,334.34,213293238160
4577,(주)휴맥스홀딩스,028080,2011/12,-2.467123820030338,4.38,5.15,4.61,-0.89,95.5,4.99,-2.68,0.55,983.0,1057.43,71314459020
4578,(주)휴맥스홀딩스,028080,2012/12,4.070213322022425,2.02,2.23,0.0,-5.6,92.76,2.2,0.08,0.84,443.0,629.06,81879564060
4579,(주)휴맥스홀딩스,028080,2013/12,2.353202718780748,2.93,3.0,0.0,10.33,92.52,-1.84,0.47,0.94,605.0,1338.92,119486307000
4580,(주)휴맥스홀딩스,028080,2014/12,-3.069757339543639,0.91,1.15,0.0,7.48,94.37,-0.83,0.34,0.68,234.0,777.42,124265759280
4581,(주)휴맥스홀딩스,028080,2015/12,-7.832372700602106,-10.24,-10.93,0.0,0.0,90.69,-2.56,0.2,0.75,-2056.0,614.02,110178952560
4582,(주)휴맥스홀딩스,028080,2016/12,-0.2777877827402392,-1.1,-1.24,0.0,0.0,86.99,-9.6,0.11,0.22,-222.0,274.36,87916766940
4583,(주)휴메딕스,200670,2014/12,148.04007881608183,16.0,19.44,51.34,0.19,90.66,75.5,13.32,0.82,1438.0,1725.94,246050590750
4584,(주)휴메딕스,200670,2015/12,95.89284205188878,13.28,14.22,48.49,-3.65,94.74,66.11,8.01,0.59,1409.0,1694.54,540531228000
4585,(주)휴메딕스,200670,2016/12,13.165660051768766,7.98,9.42,52.25,-2.48,86.16,56.31,5.8,0.52,1190.0,1467.91,293443733000
4586,(주)휴메딕스,200670,2017/12,-1.9297188908119152,10.3,10.69,55.83,-0.89,87.75,41.87,6.37,0.65,1336.0,1329.73,385259846400
4587,(주)휴메딕스,200670,2018/12,-3.2356874086513048,8.5,8.8,60.35,-0.72,88.27,32.21,13.08,0.89,1030.0,1143.86,257997982800
4588,(주)휴메딕스,200670,2019/12,11.211897224944964,9.23,9.72,58.23,-0.51,87.68,28.42,13.59,1.12,1094.0,1331.47,230833141100
4589,(주)휴메딕스,200670,2020/12,26.89331821038715,10.96,12.99,59.92,-0.26,76.79,28.8,10.7,1.0,1587.0,1668.78,236815857500
4590,(주)휴메딕스,200670,2021/12,22.89535261063383,4.66,7.19,60.21,1.4,65.76,41.84,8.89,0.65,964.0,1603.61,238810096300
4591,(주)휴비츠,065510,2011/12,13.971621712067464,14.8,19.95,54.69,0.57,75.87,23.78,12.99,1.38,958.0,1129.25,125628670700
4592,(주)휴비츠,065510,2012/12,23.130340311830167,15.52,19.98,56.99,-0.01,77.88,25.7,14.24,1.37,1063.0,1203.84,155278832400
4593,(주)휴비츠,065510,2013/12,21.1842277838057,0.35,-0.43,61.99,0.26,64.25,22.72,8.66,1.13,-25.0,537.92,160236523250
4594,(주)휴비츠,065510,2014/12,5.124168601676572,1.55,2.27,64.96,0.78,60.96,22.01,7.61,0.99,132.0,266.9,177784839700
4595,(주)휴비츠,065510,2015/12,7.209576578937517,6.7,10.08,60.31,0.44,64.78,26.26,9.22,1.08,582.0,888.51,182357113400
4596,(주)휴비츠,065510,2016/12,21.79978524099278,8.95,15.15,56.25,-0.22,59.26,14.33,8.35,0.96,953.0,1047.56,162167064150
4597,(주)휴비츠,065510,2017/12,0.9783683825742916,2.47,3.99,59.52,0.98,59.74,11.21,7.91,0.99,268.0,766.79,158622977850
4598,(주)휴비츠,065510,2018/12,0.5543607106606191,5.34,8.72,61.26,1.33,63.39,15.29,6.46,1.12,611.0,700.82,95657111550
4599,(주)휴비츠,065510,2019/12,7.224135983736164,5.68,9.16,58.7,1.15,62.17,12.38,7.22,1.1,688.0,986.45,98984315430
4600,(주)휴비츠,065510,2020/12,2.354869715203624,-1.97,-3.27,57.2,1.38,54.47,7.29,7.63,0.7,-251.0,577.32,88527388950
4601,(주)휴비츠,065510,2021/12,-1.3371924746743848,5.89,10.8,60.45,0.73,61.93,7.22,10.77,0.91,848.0,814.0,106232866740
4602,(주)휴온스,243070,2017/12,17.79272121019499,16.14,27.39,45.77,0.27,60.23,38.48,14.3,1.28,5576.0,5708.78,554624985600
4603,(주)휴온스,243070,2018/12,18.99049954320176,19.28,31.29,44.75,0.16,66.71,38.1,10.16,1.39,5544.0,5540.2,584834886000
4604,(주)휴온스,243070,2019/12,19.481563107916188,13.56,21.36,45.21,0.15,66.0,34.88,10.49,1.34,4259.0,5387.24,485122878000
4605,(주)휴온스,243070,2020/12,38.6755765094459,15.79,25.66,45.94,0.31,58.46,34.25,10.64,1.18,5645.0,5477.82,610629979200
4606,(주)휴온스,243070,2021/12,4.897227137509875,7.0,11.56,43.04,0.47,61.94,19.91,12.72,1.14,2858.0,4169.75,518006306700
4607,(주)휴온스글로벌,084110,2013/12,11.161720156534676,11.08,15.17,50.29,1.46,60.73,22.11,12.01,0.92,1695.0,2624.8,425750520000
4608,(주)휴온스글로벌,084110,2014/12,23.41617165717057,10.63,15.65,48.21,0.63,74.01,38.53,10.52,0.94,1928.0,2663.46,613606724400
4609,(주)휴온스글로벌,084110,2015/12,23.42337386794492,14.25,20.12,44.84,-0.33,76.19,38.14,12.69,1.03,2853.0,4505.53,1045027321800
4610,(주)휴온스글로벌,084110,2016/12,77.33397849941585,120.8,210.6,45.85,-0.6,81.48,23.19,6.31,0.58,57107.0,3173.55,333343589600
4611,(주)휴온스글로벌,084110,2017/12,8.226926674098529,8.41,7.69,40.42,0.17,81.57,22.8,5.55,1.03,2581.0,6120.5,551090798000
4612,(주)휴온스글로벌,084110,2018/12,11.60858531407056,9.53,8.22,0.0,0.12,80.05,20.23,7.5,1.12,2795.0,6532.33,459349800850
4613,(주)휴온스글로벌,084110,2019/12,10.295492341096516,8.11,7.2,0.0,0.05,78.39,19.29,8.01,1.16,2455.0,6676.13,383885874300
4614,(주)휴온스글로벌,084110,2020/12,27.87430624143539,10.77,10.79,44.35,0.34,69.06,20.02,8.23,0.96,3752.0,7785.05,335325714750
4615,(주)휴온스글로벌,084110,2021/12,35.27048343401582,2.5,0.74,43.33,0.9,66.3,21.15,3.88,0.6,338.0,6096.47,463166126500
4616,(주)흥국,010240,2011/12,49.18116853040429,9.37,19.01,87.28,1.12,44.74,16.12,4.74,2.04,1145.0,1648.89,28773495160
4617,(주)흥국,010240,2012/12,-0.7717640797046006,3.92,8.5,88.42,2.09,47.57,24.76,12.87,1.54,572.0,899.74,23751996540
4618,(주)흥국,010240,2013/12,-6.081330249086459,3.75,7.43,87.94,1.59,53.55,17.78,11.74,1.23,528.0,810.65,25138299840
4619,(주)흥국,010240,2014/12,-5.851627104527337,2.05,3.67,89.39,1.33,58.04,28.28,7.54,1.24,271.0,505.26,21410684300
4620,(주)흥국,010240,2015/12,-7.23394037433493,1.85,3.04,88.72,1.03,63.8,22.38,7.48,1.17,229.0,429.74,27109931200
4621,(주)흥국,010240,2016/12,-5.337656499053172,5.06,7.5,84.59,0.69,71.56,11.85,9.47,1.38,587.0,836.47,60935731720
4622,(주)흥국,010240,2017/12,12.30481398863064,9.43,13.25,83.81,0.24,70.81,19.04,6.31,2.09,1128.0,1432.18,43499116880
4623,(주)흥국,010240,2018/12,13.2017684372397,10.0,14.23,84.81,0.19,69.8,27.55,8.15,1.99,675.0,904.01,78865254400
4624,(주)흥국,010240,2019/12,4.5518865254649805,7.75,10.84,82.75,0.22,73.07,28.27,12.03,1.54,568.0,721.22,54527929800
4625,(주)흥국,010240,2020/12,17.540440459949327,11.7,16.61,80.17,0.01,68.2,36.2,7.41,1.5,989.0,1266.64,71594863760
4626,(주)흥국,010240,2021/12,9.04769800475322,10.45,14.83,82.73,0.18,72.58,41.22,3.35,1.57,1027.0,1122.78,95500894000
4627,(주)흥국에프엔비,189980,2015/12,82.79253182736545,11.37,14.92,56.15,0.12,85.26,26.63,8.5,1.31,1094.0,1359.02,263185282350
4628,(주)흥국에프엔비,189980,2016/12,-10.902480923654668,4.71,5.6,62.3,-0.5,82.9,15.38,8.28,1.3,475.0,534.29,100942751250
4629,(주)흥국에프엔비,189980,2017/12,4.963680387409201,3.82,4.64,65.53,0.3,81.75,25.28,7.18,1.35,373.0,391.99,63795818790
4630,(주)흥국에프엔비,189980,2018/12,16.55346234354308,3.63,4.71,65.24,-0.27,72.98,17.45,6.06,0.99,393.0,579.19,47351326950
4631,(주)흥국에프엔비,189980,2019/12,9.101793480916776,6.2,8.57,65.97,-0.54,71.74,16.29,7.94,0.89,151.0,791.84,65337489900
4632,(주)흥국에프엔비,189980,2020/12,3.661732100064948,4.3,6.12,68.81,-0.13,74.34,18.6,7.83,0.81,110.0,67.54,81188773605
4633,(주)흥국에프엔비,189980,2021/12,42.52797822235665,5.63,8.68,66.52,0.21,61.7,4.26,8.73,0.9,164.48,174.41,151991529800
4634,(주)희림종합건축사사무소,037440,2017/12,-6.180578313589045,2.66,7.37,82.34,1.29,38.34,26.1,5.9,0.82,288.0,623.75,64669896375
4635,(주)희림종합건축사사무소,037440,2018/12,-0.0215528453471866,2.94,7.66,83.85,1.02,38.44,26.1,7.86,0.94,308.0,488.43,64391446875
4636,(주)희림종합건축사사무소,037440,2019/12,20.15253783711457,2.41,7.01,86.12,1.02,33.91,17.58,10.15,0.89,288.0,519.64,59657805375
4637,(주)희림종합건축사사무소,037440,2020/12,3.849437618322878,2.88,8.97,87.14,1.0,35.01,19.39,11.19,0.92,389.0,656.86,54367264875
4638,(주)희림종합건축사사무소,037440,2021/12,3.7127061290630063,3.62,10.63,88.19,0.67,36.08,21.49,8.09,0.95,490.0,595.0,95508178500
4639,KB오토시스(주),024120,2011/12,12.726717042376723,1.49,2.94,94.1,0.98,50.66,5.19,0.25,1.25,138.0,318.51,55027500000
4640,KB오토시스(주),024120,2012/12,-2.332582294812225,3.83,7.33,89.5,1.0,53.91,11.34,5.26,1.49,352.0,565.94,50197500000
4641,KB오토시스(주),024120,2013/12,10.164835164835164,3.81,7.25,88.54,0.81,51.29,10.96,10.31,1.49,363.0,662.26,49335000000
4642,KB오토시스(주),024120,2014/12,0.5543632208676914,3.1,5.94,88.65,0.88,53.09,8.45,8.52,1.33,311.0,522.32,44620000000
4643,KB오토시스(주),024120,2015/12,9.94599265500108,4.45,8.55,87.21,0.69,51.07,8.83,6.7,1.43,470.0,756.94,68655000000
4644,KB오토시스(주),024120,2016/12,11.564428026879396,10.6,20.16,84.06,0.63,54.0,11.49,11.25,1.65,1241.0,1610.51,87515000000
4645,KB오토시스(주),024120,2017/12,5.500567105087038,8.42,15.18,83.66,0.45,56.81,7.33,12.95,1.46,1068.0,1597.05,80730000000
4646,KB오토시스(주),024120,2018/12,-2.799201372890749,8.63,14.18,85.84,0.35,65.07,19.11,15.49,1.32,1109.0,1266.78,62215000000
4647,KB오토시스(주),024120,2019/12,-1.1767938721533335,7.39,10.84,86.05,0.21,71.25,24.32,14.48,1.4,930.0,1102.89,71070000000
4648,KB오토시스(주),024120,2020/12,5.114979284264383,2.25,3.24,89.31,0.2,67.85,24.43,6.08,1.17,289.0,534.38,85330000000
4649,KCW(주),068060,2011/12,17.495896170152463,2.9,8.2,85.64,1.65,35.32,-6.15,9.35,1.2,474.0,734.87,15286400000
4650,KCW(주),068060,2012/12,5.466771197684236,2.88,8.66,85.89,1.61,35.52,-2.89,8.8,1.17,527.0,836.04,20862400000
4651,KCW(주),068060,2013/12,3.48610038977995,2.99,7.68,86.62,1.24,36.82,4.83,7.17,1.21,490.0,625.72,33020800000
4652,KCW(주),068060,2014/12,-0.9153781690594812,1.94,4.09,86.48,0.91,39.66,7.83,9.62,1.29,277.0,708.69,42976000000
4653,KD(주),044180,2012/12,-68.81057268722466,-39.96,-91.05,79.98,2.29,40.3,5.58,-2.13,0.24,-211.0,8.09,11364260418
4654,가온미디어(주),078890,2014/12,42.397102652129625,7.02,15.12,84.21,0.34,43.65,31.79,0.78,1.64,1068.0,1467.26,110214787760
4655,가온미디어(주),078890,2015/12,17.479308627322148,4.55,10.69,81.16,0.26,45.11,34.53,-2.15,1.32,792.0,1542.96,144808884000
4656,가온미디어(주),078890,2016/12,7.929584960805363,7.6,16.5,83.05,0.19,48.35,45.39,2.9,1.41,1400.0,1519.54,142127238000
4657,가온미디어(주),078890,2017/12,11.561043899788965,2.44,5.67,84.69,0.25,46.12,41.26,-1.75,1.56,475.0,1568.9,162909994500
4658,가온미디어(주),078890,2018/12,22.022025771651183,1.75,3.89,88.48,0.41,42.24,34.31,-14.5,1.44,0.0,649.36,115973259990
4659,가온미디어(주),078890,2019/12,-5.562547966231772,5.62,12.08,83.93,0.57,50.68,53.09,-5.17,1.38,1251.0,1967.76,121972826250
4660,가온미디어(주),078890,2020/12,7.445957806455808,0.63,1.85,85.63,0.56,47.93,42.84,13.58,1.16,201.0,626.53,96173989340
4661,가온미디어(주),078890,2021/12,15.994929447927005,5.27,12.49,80.27,0.44,47.66,37.0,1.33,1.09,1414.0,1790.38,278201652300
4662,갤럭시아머니트리(주),094480,2016/12,15.576572654120907,2.75,7.5,54.04,1.58,37.18,16.17,-3.82,0.29,118.0,143.9,157255941830
4663,갤럭시아머니트리(주),094480,2017/12,27.98283860615997,1.88,7.36,57.01,2.33,35.11,24.36,-15.24,0.3,135.0,121.61,199226673360
4664,갤럭시아머니트리(주),094480,2018/12,25.349264405282984,2.33,6.49,61.37,3.51,36.35,21.49,-11.07,0.27,133.0,198.06,108470502070
4665,갤럭시아머니트리(주),094480,2019/12,4.520746906010558,3.76,10.04,60.88,4.46,38.01,28.18,-7.68,0.26,233.0,220.5,132008404870
4666,갤럭시아머니트리(주),094480,2020/12,9.042345168457052,1.79,4.24,61.76,4.06,35.09,22.18,-5.94,0.23,103.0,197.16,142208162750
4667,갤럭시아머니트리(주),094480,2021/12,20.917845641988308,-0.1,-0.28,67.48,3.78,34.46,26.88,-4.16,0.23,-7.0,200.71,531564304900
4668,경남스틸(주),039240,2011/12,-3.20655103529188,7.53,18.73,93.59,0.82,44.28,15.9,-5.84,2.16,1870.0,2902.92,32450000000
4669,경남스틸(주),039240,2012/12,-3.504418400858292,5.29,11.11,93.79,0.77,51.0,21.22,3.22,2.21,1268.0,2342.01,32600000000
4670,경남스틸(주),039240,2013/12,-2.554657794676806,5.16,9.61,94.18,0.5,56.54,34.17,9.14,2.43,1201.0,1944.5,32750000000
4671,경남스틸(주),039240,2014/12,19.47149302349888,5.75,10.67,93.66,0.41,51.72,31.73,0.16,2.13,1449.0,2119.18,37600000000
4672,경남스틸(주),039240,2015/12,6.675657942698841,5.77,10.99,93.34,0.42,53.18,24.64,-3.35,1.78,1635.0,2117.97,45400000000
4673,경남스틸(주),039240,2016/12,-10.815502265473905,0.61,1.08,94.62,0.34,59.01,28.18,3.95,1.68,168.0,358.53,56500000000
4674,경남스틸(주),039240,2017/12,13.476525084098972,3.05,5.38,94.34,0.26,54.73,28.76,6.14,1.87,851.0,1314.39,49800000000
4675,경남스틸(주),039240,2018/12,-4.294068391767057,3.71,6.49,94.42,0.31,59.62,33.49,7.79,1.83,215.0,1251.89,49875000000
4676,경남스틸(주),039240,2019/12,0.1397032364583113,3.27,5.4,95.12,0.2,61.43,27.59,11.89,2.29,186.0,242.45,44625000000
4677,경남스틸(주),039240,2020/12,-2.2659536240461646,2.12,3.4,95.41,0.14,63.44,26.22,6.97,2.19,119.0,210.72,47125000000
4678,경남스틸(주),039240,2021/12,16.80976995335626,4.08,6.78,95.26,0.13,57.22,25.1,3.8,2.21,245.0,275.92,118750000000
4679,경남제약(주),053950,2011/12,-7.851248934929818,-4.24,-17.3,61.16,6.23,22.48,9.67,3.68,0.48,-121.0,56.65,25995502500
4680,경남제약(주),053950,2012/12,-3.979657635078413,0.01,0.02,50.71,8.23,30.92,-13.66,7.41,0.45,1.0,110.4,28857299592
4681,경남제약(주),053950,2013/12,-33.307569498999015,-25.25,-93.02,53.47,4.91,21.48,-23.05,3.63,0.43,-1694.0,10.81,18420673557
4682,경남제약(주),053950,2014/12,-9.00351477153985,1.16,5.02,52.78,5.88,24.72,-23.92,3.7,0.64,58.0,363.23,20578953700
4683,경남제약(주),053950,2015/12,-1.7934691832303322,4.45,14.72,50.43,4.29,35.81,-14.05,9.15,0.76,189.0,612.73,79513894080
4684,경남제약(주),053950,2016/12,-3.956459808236069,0.28,0.77,56.13,2.52,37.23,4.79,10.72,0.84,12.0,474.66,62428486800
4685,경남제약(주),053950,2017/12,18.994598902071896,-7.03,-21.69,57.41,2.33,28.37,-5.18,6.14,0.76,-309.0,331.93,118670366800
4686,경동제약(주),011040,2011/12,8.590940717656071,11.38,14.02,38.64,-2.01,81.1,37.18,12.27,1.07,1714.0,2038.74,132617250000
4687,경동제약(주),011040,2012/12,1.8915368130862256,4.32,5.4,40.01,-1.65,81.25,36.91,12.16,0.97,696.0,1897.63,172575000000
4688,경동제약(주),011040,2013/12,5.89267313129178,9.48,11.66,39.88,-1.6,84.35,39.5,9.08,1.02,1596.0,2261.62,179876250000
4689,경동제약(주),011040,2014/12,13.620212988931362,11.36,13.63,40.84,-1.34,83.64,31.07,8.6,1.15,2076.0,2665.13,325237500000
4690,경동제약(주),011040,2015/12,2.517140359892656,5.76,7.15,40.32,-1.15,87.59,27.89,8.78,1.26,1194.0,1960.04,260190000000
4691,경동제약(주),011040,2016/12,2.175570883852449,7.18,8.49,40.12,-1.32,87.46,35.76,9.2,1.29,1485.0,1979.32,244923750000
4692,경동제약(주),011040,2017/12,5.425849518634061,8.26,9.5,41.87,-1.28,87.24,31.91,8.04,1.27,1741.0,2328.36,296032500000
4693,경동제약(주),011040,2018/12,2.531142116232082,2.09,2.42,41.33,-1.22,84.48,33.65,9.32,1.17,222.0,1535.08,302670000000
4694,경동제약(주),011040,2019/12,11.558543321747766,8.37,9.18,40.9,-1.23,81.67,41.44,5.3,1.07,850.0,924.76,210276000000
4695,경동제약(주),011040,2020/12,1.323068684824524,4.45,5.1,42.79,-0.95,90.17,28.74,2.46,1.15,508.0,713.76,344610179200
4696,경동제약(주),011040,2021/12,0.1990432198329409,4.33,4.86,44.69,-1.54,89.15,26.66,5.06,1.34,460.0,512.06,352302370700
4697,경창산업(주),024910,2011/12,18.089620521531057,1.36,6.41,92.89,2.7,18.84,-24.43,9.22,1.14,290.0,343.57,62629000000
4698,경창산업(주),024910,2012/12,3.283559367855765,3.08,13.47,90.92,3.01,22.09,-7.77,19.31,1.41,680.0,811.74,81917400000
4699,경창산업(주),024910,2013/12,10.233571114539046,6.6,28.82,88.42,1.9,23.63,-16.45,21.3,1.62,1690.0,1695.25,165064000000
4700,경창산업(주),024910,2014/12,9.565020932848896,5.47,21.9,88.3,1.84,25.94,-18.12,18.01,1.45,1532.0,1618.49,155581600000
4701,경창산업(주),024910,2015/12,22.01267522061701,2.57,8.67,87.68,1.63,23.96,-15.79,12.22,1.36,678.0,1422.19,104482000000
4702,경창산업(주),024910,2016/12,5.891614572106057,1.65,6.36,87.13,1.58,23.89,-19.8,15.52,1.31,518.0,1665.86,96053200000
4703,고려신용정보(주),049720,2011/12,8.191029143897996,12.43,19.62,0.0,-0.67,64.92,19.32,18.84,5.33,168.0,187.31,15229500000
4704,고려신용정보(주),049720,2012/12,5.497974430472984,4.34,7.26,0.0,-0.29,61.69,26.67,2.21,4.26,64.0,129.03,14228500000
4705,고려신용정보(주),049720,2013/12,2.827648114901257,1.46,2.92,0.0,-0.3,59.37,16.01,10.35,4.34,26.0,19.2,13270400000
4706,고려신용정보(주),049720,2014/12,11.775546825743248,5.44,9.92,0.0,-0.19,54.26,13.4,15.56,4.1,88.0,125.28,19591000000
4707,고려신용정보(주),049720,2015/12,9.41988111250922,16.63,29.04,0.0,-0.2,60.59,22.41,15.5,3.61,288.0,359.45,47404500000
4708,고려신용정보(주),049720,2016/12,8.77547783329368,14.12,23.34,0.0,-0.2,61.29,20.64,17.77,3.34,267.0,378.74,38753000000
4709,고려신용정보(주),049720,2017/12,-0.958769275637053,13.14,21.02,0.0,-0.15,63.72,19.43,16.41,3.47,258.0,348.88,43400500000
4710,고려신용정보(주),049720,2018/12,21.35968786808009,15.54,25.63,0.0,-0.17,58.1,18.57,18.07,3.69,336.0,512.17,54197000000
4711,고려신용정보(주),049720,2019/12,47.79654848199934,13.59,29.36,0.0,-0.18,46.27,3.26,15.14,3.04,476.0,565.3,70642000000
4712,고려신용정보(주),049720,2020/12,44.36281551405705,17.29,39.79,0.0,-0.09,41.49,-5.87,7.7,2.85,740.0,698.83,85371000000
4713,고려신용정보(주),049720,2021/12,15.753113094899645,12.98,31.62,0.0,0.09,40.66,-21.91,8.8,2.62,708.0,871.29,121693000000
4714,고려제약(주),014570,2011/12,2.0288879368382395,5.74,8.3,53.28,1.47,70.44,49.37,1.45,0.74,344.0,483.29,28710000000
4715,고려제약(주),014570,2012/12,-1.108245103626166,2.27,3.18,57.6,1.25,72.15,49.91,5.23,0.7,137.0,222.85,31295000000
4716,고려제약(주),014570,2013/12,-3.6410233080084313,1.1,1.49,61.04,0.85,74.63,53.01,5.64,0.71,65.0,94.09,34760000000
4717,고려제약(주),014570,2014/12,-2.1513329766138933,3.42,4.47,60.32,0.57,78.47,55.71,6.9,0.83,198.0,257.88,44660000000
4718,고려제약(주),014570,2015/12,-4.789706473663048,2.92,3.6,62.4,0.24,83.92,55.96,8.95,0.94,162.0,230.41,54450000000
4719,고려제약(주),014570,2016/12,7.118603983309965,8.24,9.77,58.89,0.08,84.63,58.17,7.96,1.1,463.0,557.6,72160000000
4720,고려제약(주),014570,2017/12,5.335036507861412,7.19,8.47,58.63,0.04,85.3,60.08,3.3,1.0,429.0,481.71,77550000000
4721,고려제약(주),014570,2018/12,9.234362367877354,9.39,10.96,60.83,-0.03,86.07,60.82,4.27,0.91,601.0,320.64,79420000000
4722,고려제약(주),014570,2019/12,3.95822482936323,5.24,6.09,61.63,-0.11,85.76,59.34,7.91,0.96,357.0,310.58,79090000000
4723,고려제약(주),014570,2020/12,9.88134475939354,9.25,10.83,57.04,-0.28,85.03,63.81,11.12,1.02,677.0,1003.58,113300000000
4724,고려제약(주),014570,2021/12,6.320715099886017,10.52,12.26,58.28,-0.21,86.55,67.85,11.93,0.97,828.0,1024.2,98230000000
4725,광진실업(주),026910,2011/12,23.93580937844484,8.09,16.54,85.56,1.24,48.9,22.53,1.78,1.56,683.0,975.39,20561350050
4726,광진실업(주),026910,2012/12,-8.449788755281118,2.09,4.07,91.35,1.33,53.88,26.35,5.78,1.39,186.0,290.81,14892566625
4727,광진실업(주),026910,2018/12,-6.676794726542383,0.71,0.92,90.49,0.38,80.4,36.93,4.49,1.6,42.0,46.11,22995403950
4728,국일신동(주),060480,2014/12,12.78538812785388,2.59,3.75,88.86,1.01,71.12,28.73,2.34,1.09,184.0,230.79,25895150000
4729,국일신동(주),060480,2015/12,-10.664378066754978,1.31,1.73,91.58,0.49,80.55,29.83,2.12,1.05,66.0,79.76,24952500000
4730,국일신동(주),060480,2016/12,-5.709750851032726,0.82,0.99,91.57,0.21,85.11,31.69,8.12,1.32,38.0,64.11,46300750000
4731,국일신동(주),060480,2017/12,5.446410773217568,6.42,7.49,82.78,-0.03,86.31,32.66,6.76,1.66,294.0,351.62,33048200000
4732,국일신동(주),060480,2018/12,-0.6196437573517056,2.13,2.46,90.23,0.07,87.09,32.87,1.69,1.38,0.0,107.08,49239600000
4733,국일제지(주),078130,2017/12,4.630891566737589,1.7,3.14,86.05,-2.11,54.09,-0.54,-1.88,0.49,15.0,2.68,90784984680
4734,국일제지(주),078130,2018/12,6.566271834470349,-2.05,-3.98,88.81,2.23,49.01,-7.85,-3.7,0.5,-19.0,3.15,137923342110
4735,국일제지(주),078130,2019/12,10.367660637184638,-30.54,-87.11,91.54,1.64,35.05,-19.26,-1.4,0.66,-321.0,5.88,731553409080
4736,국일제지(주),078130,2020/12,1.44292441179517,-0.38,-0.84,91.12,1.84,54.36,-4.67,1.7,0.91,-4.0,3.51,657011596800
4737,금강철강(주),053260,2011/12,20.571231340063854,7.7,11.25,94.64,-0.07,65.96,48.6,0.48,2.32,526.0,625.06,49514400000
4738,금강철강(주),053260,2012/12,2.0627082389051905,6.66,9.87,94.59,-0.21,70.66,50.92,6.54,1.88,487.0,487.78,44272800000
4739,금강철강(주),053260,2013/12,2.0217995964191946,5.94,8.3,94.88,-0.33,73.29,56.22,8.44,1.82,443.0,361.56,47736000000
4740,금강철강(주),053260,2014/12,-2.364333389336062,4.53,6.0,94.77,-0.53,78.15,60.65,11.48,1.52,336.0,237.36,52416000000
4741,금강철강(주),053260,2015/12,3.178725068439578,5.21,6.69,93.31,-0.89,79.37,59.28,8.49,1.26,392.0,227.29,80496000000
4742,금강철강(주),053260,2016/12,2.24388616826114,4.23,5.34,93.54,-0.54,80.76,60.4,5.03,1.27,326.0,218.65,100152000000
4743,금강철강(주),053260,2017/12,-3.6256061212687394,2.25,2.79,94.64,-0.47,82.68,59.65,0.33,1.59,173.0,193.66,68796000000
4744,금강철강(주),053260,2018/12,2.627246430329887,3.99,4.86,95.03,-0.74,81.74,52.62,2.96,1.67,313.0,80.02,71323200000
4745,금강철강(주),053260,2019/12,2.4033163666894053,3.25,4.0,94.36,-1.22,80.58,54.86,7.39,1.43,265.0,115.3,66549600000
4746,금강철강(주),053260,2020/12,1.561436257823652,2.07,2.53,93.81,-0.91,79.88,51.84,2.9,1.41,172.0,168.31,65426400000
4747,금강철강(주),053260,2021/12,8.774812956796262,7.04,8.84,92.69,-0.68,79.25,53.7,5.54,1.8,631.0,484.46,95472000000
4748,나노캠텍(주),091970,2011/12,18.65135177371464,1.91,2.63,87.59,0.36,71.45,26.98,10.64,1.65,105.0,148.73,36036000000
4749,나노캠텍(주),091970,2012/12,15.819888047415212,2.37,3.6,86.24,0.37,63.34,25.08,1.22,1.73,159.0,192.38,32760000000
4750,나노캠텍(주),091970,2013/12,11.144437021137472,5.14,8.27,82.85,0.78,63.35,20.17,2.48,1.69,388.0,454.72,46670400000
4751,나노캠텍(주),091970,2014/12,6.667178247579583,2.09,3.62,82.49,0.79,59.41,11.17,6.66,1.26,179.0,221.07,32356800000
4752,나노캠텍(주),091970,2020/12,-0.685233696401489,-4.85,-6.1,77.6,-0.19,81.47,36.06,7.9,0.81,-140.0,35.71,53352807500
4753,나라엠앤디(주),051490,2011/12,10.678790619008147,8.17,15.27,83.61,0.56,50.88,17.89,8.1,1.02,709.0,683.01,38056000000
4754,나라엠앤디(주),051490,2012/12,5.51491447721788,4.53,8.75,83.47,0.79,50.91,16.19,5.98,0.99,443.0,643.62,34506000000
4755,나라엠앤디(주),051490,2013/12,-1.6690923951619263,3.54,6.98,84.98,0.74,52.4,10.9,3.43,0.95,357.0,510.19,41606000000
