,회사명,거래소코드,회계년도,총자본증가율,총자본순이익률,자기자본순이익률,매출원가대매출액비율,금융비용대총비용비율,자기자본구성비율,순운전자본비율,CASHFLOW대총자본비율,순운전자본회전률,시가총액
8999,(주)코세스,089890,2021/12,2.7597626604112047,15.15,27.84,70.59,0.69,68.89,21.75,5.12,1.39,253749918600
9000,(주)코센,009730,2015/12,-8.01629798460746,1.87,4.61,89.67,1.55,41.61,8.22,8.13,0.83,53007663785
9001,(주)코스나인,082660,2014/12,-1.9096179672231384,3.23,12.32,92.36,0.94,29.54,-13.98,3.91,1.58,33083345040
9002,(주)코스나인,082660,2015/12,7.678650934995547,0.51,0.22,93.21,1.32,30.94,-7.33,8.08,1.3,39766291200
9003,(주)코스나인,082660,2016/12,1.9501025961742224,-3.33,-10.13,93.12,1.59,35.13,-10.62,4.09,1.01,43187731550
9004,(주)코스메카코리아,241710,2016/12,104.67305766204036,10.81,18.02,78.74,0.18,73.29,45.53,2.48,1.52,299040000000
9005,(주)코스메카코리아,241710,2017/12,5.601694559791955,6.76,9.1,78.65,-0.19,75.12,36.95,4.91,1.39,347100000000
9006,(주)코스메카코리아,241710,2018/12,108.55096353080584,3.93,7.53,82.86,0.43,54.48,13.72,3.38,1.86,347100000000
9007,(주)코스메카코리아,241710,2019/12,11.387623597378068,1.21,3.85,81.65,1.01,49.13,8.14,4.3,1.54,121218000000
9008,(주)코스메카코리아,241710,2020/12,2.2948904277450057,0.96,2.04,82.07,0.94,48.07,2.33,4.35,1.26,130296000000
9009,(주)코스메카코리아,241710,2021/12,9.083387424330642,4.52,6.55,81.65,0.76,50.14,12.34,2.53,1.3,138306000000
9010,(주)코스온,069110,2016/12,37.65984481872989,6.67,11.43,74.62,1.09,60.21,33.26,-13.39,0.85,210124428000
9011,(주)코스온,069110,2017/12,36.91647518607985,1.32,1.73,79.29,1.57,51.72,37.0,-4.46,0.91,200233889700
9012,(주)코스온,069110,2018/12,58.81964814642158,-0.55,-2.32,79.95,2.06,50.76,15.28,-1.28,0.63,189776184150
9013,(주)코스온,069110,2019/12,8.360917059160883,-2.24,-4.95,82.0,3.23,44.98,-1.86,4.44,0.52,118353029130
9014,(주)코썬바이오,204990,2016/12,56.73655480429254,16.31,19.03,55.57,-1.24,88.59,76.2,2.23,0.74,135875000000
9015,(주)코아시아,045970,2011/12,6.628013681488279,0.76,1.01,0.0,0.61,43.52,16.81,5.1,0.84,48790763010
9016,(주)코아시아,045970,2012/12,3.5194095633011258,2.49,5.04,85.78,0.66,42.95,17.35,5.08,0.82,103134946200
9017,(주)코아시아,045970,2013/12,14.49253455602022,-1.16,-4.7,87.99,0.82,36.71,9.8,-2.67,0.92,55534201800
9018,(주)코아시아,045970,2017/12,1.7200383391292595,0.62,3.86,83.09,1.16,45.55,9.12,8.96,1.5,90544281720
9019,(주)코아시아,045970,2018/12,-1.0987119278800417,-5.47,-17.54,85.96,1.07,42.31,-0.91,6.06,1.37,100041671400
9020,(주)코아시아,045970,2019/12,-0.3597199192615053,3.76,5.82,86.39,1.12,43.62,-3.87,7.79,1.59,159375894300
9021,(주)코엔텍,029960,2012/12,14.669605333406343,12.34,14.2,63.18,-2.36,87.01,26.13,17.02,1.26,106250000000
9022,(주)코엔텍,029960,2013/12,11.147854115680774,10.17,11.62,66.96,-2.72,88.08,26.43,14.81,1.02,114750000000
9023,(주)코엔텍,029960,2014/12,12.240207082478545,9.96,11.44,63.79,-2.48,86.24,18.26,12.54,1.05,136500000000
9024,(주)코엔텍,029960,2015/12,24.934209896745426,7.1,8.91,65.5,-1.57,74.47,11.36,10.6,1.07,130000000000
9025,(주)코엔텍,029960,2016/12,17.894374018612847,10.35,14.17,62.32,-0.49,71.87,26.3,11.23,1.09,146000000000
9026,(주)코엔텍,029960,2017/12,12.233216603753972,9.83,13.6,60.94,-0.61,72.68,35.1,14.81,0.81,265500000000
9027,(주)코엔텍,029960,2018/12,13.659940027554908,13.27,17.86,52.94,-2.16,75.73,49.16,16.85,0.65,382000000000
9028,(주)코엔텍,029960,2019/12,0.9605639111147328,12.26,16.0,54.18,-3.5,77.09,51.05,20.94,0.54,496500000000
9029,(주)코엔텍,029960,2020/12,-3.4263402428504404,13.11,16.79,48.18,-2.55,79.08,43.72,17.77,0.57,471500000000
9030,(주)코엔텍,029960,2021/12,1.4171764079044282,15.38,19.32,44.29,-1.46,80.08,38.23,18.28,0.66,431000000000
9031,(주)코윈테크,282880,2020/12,10.469718273186482,2.1,2.51,78.32,-1.16,78.11,48.63,5.18,0.42,217872636600
9032,(주)코윈테크,282880,2021/12,46.46019437308004,4.69,5.48,81.93,0.17,63.41,35.59,1.23,0.73,295147745200
9033,(주)코이즈,121850,2012/12,40.51431195469157,13.03,21.19,63.37,1.28,69.9,29.43,16.79,1.34,81195795200
9034,(주)코콤,015710,2011/12,-2.9158361730855784,3.64,5.29,73.03,0.27,72.33,22.18,2.03,1.36,37865880000
9035,(주)코콤,015710,2012/12,12.522489707164697,3.51,5.17,74.04,0.2,67.0,17.62,3.82,1.32,45842257500
9036,(주)코콤,015710,2013/12,9.371995840772204,2.84,4.62,75.97,0.42,63.36,8.1,6.93,1.33,47858265000
9037,(주)코콤,015710,2014/12,-5.053992968357609,5.32,7.94,73.85,0.57,71.38,22.78,5.64,1.66,166539750000
9038,(주)코콤,015710,2015/12,3.986359471382285,6.71,8.86,71.95,0.17,80.73,25.56,5.33,2.1,231402600000
9039,(주)코콤,015710,2016/12,6.996666091332745,6.34,7.89,72.51,0.05,79.85,24.23,4.7,1.93,170045850000
9040,(주)코콤,015710,2017/12,9.43090259205488,8.7,10.92,74.96,0.04,79.35,28.51,7.7,2.09,139192170000
9041,(주)코콤,015710,2018/12,14.530882683818112,10.04,12.88,72.67,-0.06,76.6,32.25,10.08,1.85,118330875000
9042,(주)코콤,015710,2019/12,-0.1341281669150521,5.57,7.12,71.67,-0.12,79.96,35.24,10.17,1.36,114824775000
9043,(주)코콤,015710,2020/12,2.608837215612324,4.87,6.06,74.1,-0.11,80.96,34.2,9.0,1.27,119558010000
9044,(주)코콤,015710,2021/12,4.179337335060952,2.74,3.46,77.14,-0.21,79.0,32.14,-2.31,1.07,118155570000
9045,(주)코텍,052330,2011/12,2.169333946686681,12.77,16.43,74.33,-0.62,81.92,50.16,2.78,1.14,132431457600
9046,(주)코텍,052330,2012/12,3.762529917770564,10.07,11.86,73.67,-1.18,87.8,56.27,10.97,1.22,151267079500
9047,(주)코텍,052330,2013/12,5.001513014781869,9.67,10.91,74.22,-0.82,89.42,59.56,7.96,1.24,192735090900
9048,(주)코텍,052330,2014/12,-0.8645674172271856,3.46,3.84,80.89,-0.68,90.54,58.85,2.37,1.08,129787940000
9049,(주)코텍,052330,2015/12,29.11302840656658,11.1,12.27,77.5,-0.21,90.39,67.04,2.6,1.46,182222258400
9050,(주)코텍,052330,2016/12,17.152021070965823,14.77,16.56,75.83,-0.29,88.11,68.71,6.39,1.33,217265000400
9051,(주)코텍,052330,2017/12,9.4821771766327,7.52,8.61,79.13,-0.44,86.57,69.92,7.22,1.22,254643925200
9052,(주)코텍,052330,2018/12,7.742142760144278,11.18,12.72,76.91,-0.81,89.09,67.74,7.76,1.22,216486272800
9053,(주)코텍,052330,2019/12,8.545192963903423,8.71,9.68,75.07,-1.2,90.04,59.65,21.07,1.04,200132993200
9054,(주)코퍼스코리아,322780,2021/12,115.90037933705388,10.18,18.61,0.0,2.67,44.92,0.87,7.25,0.46,106909465260
9055,(주)쿠첸,225650,2016/12,8.841123597803524,6.09,9.79,59.94,-0.05,62.26,26.88,1.31,2.59,113274536200
9056,(주)쿠콘,294570,2021/12,42.22946802067635,4.16,7.19,0.0,-0.51,64.2,25.66,9.42,0.39,732656331000
9057,(주)큐로홀딩스,051780,2021/12,12.64343003271284,-3.5,-0.07,69.28,1.28,58.19,13.59,-2.26,1.3,63331027050
9058,(주)큐브엔터테인먼트,182360,2019/12,11.005896635449185,3.24,5.75,84.72,-0.16,55.04,19.91,10.93,1.09,109218182370
9059,(주)큐브엔터테인먼트,182360,2020/12,83.88588569821579,-1.37,-0.75,77.15,0.06,63.24,42.96,4.19,0.99,131689366970
9060,(주)큐브엔터테인먼트,182360,2021/12,3.1980152593926827,-4.78,-9.08,80.23,0.04,60.56,21.73,6.72,1.43,347187878050
9061,(주)큐에스아이,066310,2011/12,8.065706902916205,11.06,12.4,70.55,-0.27,90.71,53.93,4.43,0.95,37997075700
9062,(주)큐에스아이,066310,2012/12,20.68073685494693,4.09,4.55,78.03,-0.13,90.02,51.99,7.46,0.8,49669380000
9063,(주)큐에스아이,066310,2013/12,8.366187501263623,6.94,7.71,69.96,-1.89,90.02,50.55,11.54,0.71,48675992400
9064,(주)큐에스아이,066310,2014/12,6.13630851321853,5.77,6.42,66.44,-1.91,89.66,52.51,9.25,0.64,41225585400
9065,(주)큐에스아이,066310,2015/12,-2.026789481085642,2.46,2.68,74.45,-1.53,93.66,52.59,7.15,0.68,52566760500
9066,(주)큐에스아이,066310,2016/12,-0.3785771956580246,2.55,2.7,74.2,-1.54,95.05,53.77,5.49,0.63,73510682400
9067,(주)큐에스아이,066310,2017/12,-0.9005114905266192,1.36,1.43,75.0,-2.04,95.53,46.72,5.08,0.7,51904502100
9068,(주)큐에스아이,066310,2021/12,8.517121494825295,2.01,2.43,72.9,0.81,91.41,36.16,5.84,0.7,231359480100
9069,(주)크레버스,096240,2011/12,0.2209563706958209,13.74,17.79,0.0,-1.45,81.37,33.81,20.06,1.87,70523792500
9070,(주)크레버스,096240,2012/12,22.551580879073267,10.97,13.08,0.0,-1.45,70.09,16.71,18.48,2.07,94756637500
9071,(주)크레버스,096240,2013/12,26.78313315655384,8.38,12.89,0.0,0.3,55.26,16.51,10.38,1.78,86989700000
9072,(주)크레버스,096240,2014/12,-0.9145266196963608,7.01,6.58,0.0,0.02,48.58,-16.09,10.41,1.41,69591760000
9073,(주)크레버스,096240,2015/12,3.787891329900833,0.83,-2.44,0.0,0.15,44.44,-11.23,12.61,1.27,74873277500
9074,(주)크레버스,096240,2016/12,18.825668756280805,-14.52,-40.0,0.0,0.13,51.14,-2.76,10.49,1.23,124828061800
9075,(주)크레버스,096240,2017/12,-2.267998335414066,4.63,6.57,0.0,0.28,57.45,-4.66,12.49,1.43,113324502900
9076,(주)크레버스,096240,2018/12,14.217723049029235,6.52,11.47,0.0,0.17,53.66,-12.08,14.56,1.49,141597310950
9077,(주)크레버스,096240,2019/12,16.284145776837093,6.23,12.06,0.0,0.66,45.26,-11.59,19.15,1.4,143899706250
9078,(주)크레버스,096240,2020/12,8.389221835555945,4.29,9.22,0.0,0.58,49.3,1.49,18.98,1.21,154260485100
9079,(주)크레버스,096240,2021/12,9.658659924146647,8.43,19.41,0.0,0.45,44.83,1.16,18.26,1.31,248286258000
9080,(주)크리스에프앤씨,110790,2018/12,28.93150607034205,13.67,20.69,34.12,0.3,75.29,45.78,9.98,1.1,294644322000
9081,(주)크리스에프앤씨,110790,2019/12,1.913414853774088,9.04,11.77,33.81,0.0,78.26,45.97,8.89,1.04,222008346000
9082,(주)크리스에프앤씨,110790,2020/12,13.090141911751449,13.07,16.91,33.02,0.11,76.59,42.13,14.03,1.13,304016706000
9083,(주)크리스에프앤씨,110790,2021/12,35.94530298295183,18.42,24.99,27.59,0.08,71.78,32.88,15.78,1.15,515481120000
9084,(주)크린앤사이언스,045520,2013/12,1.94983922829582,3.4,7.23,80.61,0.54,48.31,22.75,3.86,1.3,25707500000
9085,(주)크린앤사이언스,045520,2014/12,-0.8528246663134257,5.53,10.73,79.54,0.45,54.68,31.36,3.2,1.37,24830000000
9086,(주)크린앤사이언스,045520,2015/12,10.963226873648049,8.63,15.91,77.88,0.51,53.85,36.23,8.36,1.49,30940000000
9087,(주)크린앤사이언스,045520,2016/12,16.150264890030503,7.62,14.29,77.44,0.54,52.94,39.85,11.76,1.35,38025000000
9088,(주)크린앤사이언스,045520,2017/12,29.67124099121335,8.1,16.08,78.05,0.42,48.4,26.29,7.59,1.36,85150000000
9089,(주)크린앤사이언스,045520,2018/12,23.854915336825435,9.32,20.01,79.88,0.58,45.14,29.62,4.88,1.35,83200000000
9090,(주)크린앤사이언스,045520,2019/12,42.542231183456686,8.23,20.57,79.98,0.28,36.42,17.41,5.41,1.34,179400000000
9091,(주)크린앤사이언스,045520,2020/12,21.71018017784908,10.41,28.02,77.49,0.61,37.77,18.53,10.43,1.37,194025000000
9092,(주)클라우드에어,036170,2011/12,10.282293458797092,9.72,13.18,71.26,-3.37,76.56,42.39,9.63,0.41,33734732680
9093,(주)클라우드에어,036170,2012/12,55.61852305831039,6.85,11.49,89.4,1.95,59.58,14.89,3.48,0.73,50055072375
9094,(주)클라우드에어,036170,2013/12,-4.556148857382516,-0.24,-0.4,88.26,1.4,58.63,15.9,4.26,0.85,47801647180
9095,(주)클라우드에어,036170,2017/12,37.51752446198095,-1.04,-1.29,70.88,-0.73,72.44,46.59,4.02,0.23,87166019000
9096,(주)클라우드에어,036170,2018/12,17.132437176158994,-2.26,-3.23,79.26,14.61,67.99,45.39,2.25,0.13,75152702400
9097,(주)클래시스,214150,2019/12,50.1869788707269,35.28,48.06,21.23,0.3,77.35,28.3,24.21,1.3,910755977000
9098,(주)클래시스,214150,2020/12,21.00090623542765,30.39,36.06,20.27,-0.05,89.99,50.58,28.05,0.85,996521187200
9099,(주)클래시스,214150,2021/12,57.33679449704056,24.76,30.47,22.61,0.07,75.67,26.04,17.21,1.08,1216677043200
9100,(주)클리오,237880,2016/12,292.53818845064,13.76,24.85,37.11,0.96,58.51,42.97,9.25,1.08,516320379000
9101,(주)클리오,237880,2017/12,-3.3467196588146466,3.35,5.55,39.26,1.51,62.1,43.77,0.68,0.69,622842491250
9102,(주)클리오,237880,2021/12,8.939202262241405,4.13,5.78,51.73,-0.7,71.47,31.62,13.63,1.32,318530809750
9103,(주)타이거일렉,219130,2015/12,25.278143318578778,6.09,8.51,80.67,1.15,82.3,43.26,6.7,1.1,33213165400
9104,(주)타이거일렉,219130,2016/12,-4.502482811306341,2.29,2.58,86.64,-0.38,89.15,44.48,5.41,1.17,36180881700
9105,(주)타이거일렉,219130,2017/12,12.306884655767211,8.88,10.02,78.04,-0.35,88.05,43.89,8.06,1.35,39401169600
9106,(주)타이거일렉,219130,2018/12,4.467445742904841,4.73,5.34,84.37,-0.32,89.15,40.0,10.45,1.3,25762303200
9107,(주)타이거일렉,219130,2019/12,28.86729736640245,3.0,3.77,87.85,-0.23,72.19,21.4,6.28,1.03,34602309200
9108,(주)타이거일렉,219130,2020/12,12.64054232804233,6.88,9.63,80.04,-0.16,70.8,7.39,10.1,1.03,94714350000
9109,(주)타이거일렉,219130,2021/12,4.3214678899082575,4.53,6.33,89.69,-0.39,72.49,16.98,7.04,1.13,131968661000
9110,(주)탑엔지니어링,065130,2011/12,2.8947421515616174,2.62,3.99,74.62,-1.18,61.36,13.25,4.36,0.8,83088530200
9111,(주)탑엔지니어링,065130,2012/12,-3.786367312924337,1.27,2.85,66.66,0.31,61.01,4.04,4.41,0.39,74764813400
9112,(주)탑엔지니어링,065130,2013/12,-0.8534118642081612,1.26,2.9,74.43,1.09,65.99,9.55,8.49,0.55,63171065000
9113,(주)탑엔지니어링,065130,2014/12,-1.0801866430964666,1.15,2.11,75.97,0.47,68.34,12.54,9.12,0.8,65772226500
9114,(주)탑엔지니어링,065130,2015/12,16.145438299375563,5.09,7.98,71.8,0.24,64.57,10.74,6.9,0.92,92822053170
9115,(주)탑엔지니어링,065130,2016/12,-0.6320083373215907,4.66,6.97,70.28,0.05,69.81,13.95,5.33,0.98,110555698440
9116,(주)탑엔지니어링,065130,2017/12,108.20084623694636,3.99,8.72,72.62,0.15,59.34,15.17,1.98,0.6,108798310170
9117,(주)탑엔지니어링,065130,2018/12,20.41925113341794,6.37,10.15,87.48,0.09,54.56,12.5,5.95,1.88,112952136990
9118,(주)탑엔지니어링,065130,2019/12,7.017950181871717,11.41,18.76,87.63,0.07,62.66,21.71,7.98,2.36,160561382850
9119,(주)탑코미디어,134580,2013/12,14.672045420588676,9.77,13.2,68.97,-0.83,79.18,80.98,8.29,1.21,37387500000
9120,(주)탑코미디어,134580,2014/12,27.19032107957189,6.4,8.83,74.86,-0.49,67.27,65.71,-7.89,1.27,42975000000
9121,(주)탑코미디어,134580,2015/12,-10.014195191196054,8.32,11.26,75.89,-0.16,81.42,70.93,4.29,1.44,46968750000
9122,(주)태광,023160,2011/12,12.361830696724365,6.9,8.14,77.83,-0.17,83.4,55.4,-0.53,0.81,561099946400
9123,(주)태광,023160,2012/12,6.36736123768247,7.61,8.98,78.99,-0.17,86.1,56.6,6.32,1.01,521917402000
9124,(주)태광,023160,2013/12,4.285138873125975,6.22,7.12,80.7,-0.57,88.41,55.29,9.73,0.89,551250000000
9125,(주)태광,023160,2014/12,-0.4263555139205715,1.89,2.14,87.43,-0.34,88.5,56.78,3.51,0.79,296125000000
9126,(주)태광,023160,2015/12,2.832038574872757,3.35,3.77,85.44,-0.29,89.44,58.9,0.16,0.78,246185000000
9127,(주)태광,023160,2016/12,-1.0645215071690564,1.66,1.83,89.84,-0.51,91.69,59.47,6.49,0.7,219685000000
9128,(주)태광,023160,2017/12,-4.364989088580504,-3.49,-3.8,86.67,-0.67,92.33,54.32,6.55,0.57,319325000000
9129,(주)태광,023160,2018/12,1.5363097729124908,2.18,2.37,85.6,-1.55,92.84,55.51,1.21,0.53,310050000000
9130,(주)태광,023160,2019/12,3.8339642287710016,1.58,1.75,88.32,-0.85,90.67,53.11,-2.59,0.62,270300000000
9131,(주)태양,053620,2011/12,1.2865063661089475,5.41,7.41,88.38,-0.37,74.92,21.15,8.15,1.76,44376000000
9132,(주)태양,053620,2012/12,8.332700551555607,5.21,7.02,89.65,-0.4,73.45,21.18,6.86,1.88,49364000000
9133,(주)태양,053620,2013/12,3.629551276332726,5.04,6.78,89.37,-0.29,75.36,25.47,5.47,1.92,70434000000
9134,(주)태양,053620,2014/12,1.542765787370104,4.64,6.04,89.12,-0.26,78.4,30.72,3.69,1.89,76454000000
9135,(주)태양,053620,2015/12,16.371057109465358,1.85,2.52,91.04,-0.16,69.17,12.86,7.72,1.4,86000000000
9136,(주)태양,053620,2016/12,0.4053618075285939,6.67,9.23,79.03,0.11,75.44,20.93,8.76,1.52,103630000000
9137,(주)태양,053620,2017/12,-2.458111560846424,3.64,4.69,83.03,0.12,80.1,27.33,5.94,1.64,101910000000
9138,(주)태양,053620,2021/12,4.72605894326055,2.27,2.85,86.51,-0.13,79.66,27.0,2.08,1.19,77228000000
9139,(주)태웅,044490,2011/12,26.89082400649913,2.28,3.47,88.75,-0.3,60.3,41.85,3.34,0.86,455125508000
9140,(주)태웅,044490,2012/12,-12.129024577369773,1.17,1.81,90.12,-0.19,69.83,36.65,7.83,0.69,342174652000
9141,(주)태웅,044490,2013/12,-2.249027905107281,0.9,1.23,90.26,1.87,77.36,42.71,6.2,0.76,506413596250
9142,(주)태웅,044490,2014/12,17.66975130400233,0.99,1.3,90.21,-0.85,75.25,31.87,2.43,0.8,301545108800
9143,(주)태웅,044490,2015/12,12.57373198008075,0.96,1.35,87.49,-0.63,67.66,23.02,3.75,0.75,290645888000
9144,(주)태웅,044490,2016/12,13.56749159167084,1.52,2.3,83.71,-0.56,64.93,24.44,4.38,0.73,416942410250
9145,(주)태웅로직스,124560,2019/12,31.981900452488688,12.43,30.62,86.7,0.3,47.16,32.15,13.28,2.62,90191500000
9146,(주)태웅로직스,124560,2020/12,40.13759371000183,7.55,15.65,88.25,0.18,48.26,26.29,5.91,2.53,101005214640
9147,(주)태웅로직스,124560,2021/12,168.6485737119371,28.25,70.54,87.67,0.11,36.95,23.97,-0.28,3.04,171728401680
9148,(주)테라젠이텍스,066700,2015/12,9.73418940099132,-6.47,-11.27,63.44,0.26,55.03,28.33,0.03,0.75,187751898000
9149,(주)테라젠이텍스,066700,2016/12,2.196830184301727,1.46,3.16,69.29,0.74,56.06,23.45,-2.96,0.76,162278609680
9150,(주)테라젠이텍스,066700,2017/12,3.16765515480008,0.8,1.6,69.79,0.71,64.4,28.71,-2.27,0.88,330647371650
9151,(주)테스,095610,2012/12,23.895842145860808,1.77,2.8,84.84,-0.04,57.38,12.57,11.61,0.9,52705317600
9152,(주)테스,095610,2013/12,-8.033338354169803,5.44,7.76,78.34,0.44,70.14,41.73,-7.71,1.06,118082952000
9153,(주)테스,095610,2014/12,20.76650106458481,14.5,19.89,75.31,-0.72,75.93,41.43,8.68,1.39,186301237650
9154,(주)테스,095610,2015/12,9.052113847600449,10.78,14.11,79.22,-0.29,78.07,46.01,9.63,1.01,161525603500
9155,(주)테스,095610,2016/12,53.25329972806261,20.46,25.85,73.12,-0.15,80.15,49.74,5.26,1.35,520078388000
9156,(주)테스,095610,2017/12,31.18508179693585,25.4,32.17,71.93,-0.65,78.19,49.71,12.2,1.43,755146233200
9157,(주)테스,095610,2018/12,-0.276296635366794,17.52,21.09,73.43,-0.65,87.85,59.18,15.02,1.37,240183945900
9158,(주)테스,095610,2019/12,2.5138220930184474,3.98,4.56,83.48,-0.58,86.7,61.18,14.13,0.87,494205650000
9159,(주)테스,095610,2020/12,10.878492307444072,11.48,13.3,78.85,-0.45,86.04,52.31,10.7,1.14,586127900900
9160,(주)테스,095610,2021/12,22.58340306326627,21.96,25.09,75.28,-0.56,87.54,49.63,22.71,1.52,588104723500
9161,(주)테크엘,064520,2014/12,5.503939201018622,1.11,4.26,90.75,1.9,29.99,-1.91,7.81,1.74,47974415565
9162,(주)테크엘,064520,2015/12,15.409057052073807,3.51,7.54,91.38,1.13,46.58,21.51,7.73,1.81,192414930750
9163,(주)테크엘,064520,2016/12,1.9607202379007225,1.35,2.73,92.67,0.67,51.75,19.25,-0.5,1.87,108344984120
9164,(주)테크윙,089030,2011/12,55.79852030960485,12.82,34.06,70.24,1.14,44.7,25.97,9.18,0.93,125209696000
9165,(주)테크윙,089030,2012/12,0.7945478162587088,8.95,19.26,68.83,1.49,48.25,16.09,8.5,0.77,100167756800
9166,(주)테크윙,089030,2013/12,25.440167364016737,5.97,13.79,69.76,1.34,43.25,7.47,8.71,0.8,115324720000
9167,(주)테크윙,089030,2014/12,15.726379410410871,4.55,11.31,70.52,2.24,43.13,-0.72,6.45,0.84,131140681600
9168,(주)테크윙,089030,2015/12,21.958783686410147,8.68,19.53,66.56,1.34,45.69,10.03,3.03,0.86,156551499900
9169,(주)테크윙,089030,2016/12,26.50542615140286,6.11,14.33,63.72,1.57,40.13,7.89,1.93,0.8,249557392200
9170,(주)테크윙,089030,2017/12,27.923181826673392,12.91,29.18,64.88,2.03,44.58,7.44,4.82,0.86,378148050750
9171,(주)테크윙,089030,2018/12,-1.887668672235528,5.47,12.77,66.62,2.09,48.72,8.02,9.78,0.65,172650302440
9172,(주)테크윙,089030,2019/12,12.92194202734604,3.17,6.41,65.59,2.07,49.71,12.96,7.92,0.67,268531125400
9173,(주)테크윙,089030,2020/12,9.671151838533811,8.28,16.97,63.44,1.26,52.0,12.9,5.48,0.74,456889288900
9174,(주)테크윙,089030,2021/12,22.29831566144001,3.7,8.58,66.0,0.93,45.29,16.24,2.7,0.72,438177116800
9175,(주)텔레칩스,054450,2016/12,14.327497095236188,9.21,13.07,57.38,-0.68,70.51,38.12,11.3,1.29,114814562400
9176,(주)텔레칩스,054450,2017/12,7.905204135272473,1.3,1.9,67.8,-0.48,66.54,41.81,10.03,1.38,124913991500
9177,(주)텔레칩스,054450,2018/12,11.993049860753636,7.06,10.3,60.07,-0.56,70.32,36.79,11.06,1.28,116150834600
9178,(주)텔레칩스,054450,2019/12,12.90907245494222,5.66,8.32,55.46,-0.59,66.12,32.07,13.97,1.27,142487361050
9179,(주)텔레필드,091440,2011/12,19.3179064695905,2.21,3.5,66.9,0.52,58.48,37.86,-0.84,0.69,8313662800
9180,(주)텔레필드,091440,2012/12,-3.574148347464081,2.35,3.9,68.12,0.72,62.06,36.9,15.33,0.68,12140034800
9181,(주)텔레필드,091440,2013/12,9.595640499131258,0.82,1.37,66.97,0.5,57.34,33.35,7.28,0.69,12870524000
9182,(주)텔레필드,091440,2014/12,8.978885926352959,5.07,8.84,66.96,0.42,57.48,49.0,-7.59,0.94,16175118000
